epoch,seed,use_fw,use_ln,S,lambda,eta,T_bind,delta_wait,d_g,d_h,beta,train_loss,train_acc,valid_loss,valid_acc,valid_acc_se,valid_acc_lo,valid_acc_hi,specA,froA,addAh_norm,logit_margin,alpha_dyn_train,alpha_dyn_valid
1,0,0,1,0,0.05,0.0,3,2,100,50,1.0,2.2478260498046874,0.1445,2.0424532063802086,0.22958333333333333,0.013805323905454824,0.20252489847864188,0.2566417681880248,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,1,0,0.05,0.0,3,2,100,50,1.0,1.9729615936279297,0.2544375,1.9350599161783855,0.2992708333333333,0.013015949474269673,0.27375957236376475,0.3247820943029019,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0,1,0,0.05,0.0,3,2,100,50,1.0,1.7731410675048829,0.334375,1.6275740814208985,0.39489583333333333,0.013021034000683386,0.3693746066919939,0.42041705997467277,0.0,0.0,0.0,0.0,0.0,0.0
4,0,0,1,0,0.05,0.0,3,2,100,50,1.0,1.6081305046081542,0.38003125,1.5085005823771158,0.3804166666666667,0.013407268705573148,0.3541384200037433,0.40669491332959007,0.0,0.0,0.0,0.0,0.0,0.0
5,0,0,1,0,0.05,0.0,3,2,100,50,1.0,1.5361051845550537,0.39303125,1.4083792050679524,0.399375,0.012927928030451556,0.37403626106031496,0.424713738939685,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,1,0,0.05,0.0,3,2,100,50,1.0,1.4130096435546875,0.4061875,1.3195146242777507,0.4270833333333333,0.012866807788286918,0.40186439006829094,0.4523022765983757,0.0,0.0,0.0,0.0,0.0,0.0
7,0,0,1,0,0.05,0.0,3,2,100,50,1.0,1.3408073272705079,0.40784375,1.2694877497355144,0.41041666666666665,0.011933524787020712,0.38702695808410603,0.43380637524922727,0.0,0.0,0.0,0.0,0.0,0.0
8,0,0,1,0,0.05,0.0,3,2,100,50,1.0,1.282813313484192,0.4128125,1.2391243616739909,0.41291666666666665,0.012636150017066472,0.38814981263321635,0.43768352070011696,0.0,0.0,0.0,0.0,0.0,0.0
9,0,0,1,0,0.05,0.0,3,2,100,50,1.0,1.22812571144104,0.41946875,1.1916435909271241,0.4166666666666667,0.013232223584435083,0.39073150844117394,0.44260182489215943,0.0,0.0,0.0,0.0,0.0,0.0
10,0,0,1,0,0.05,0.0,3,2,100,50,1.0,1.2297258281707764,0.41959375,1.146576608022054,0.425625,0.01308828543315396,0.3999719605510182,0.45127803944898176,0.0,0.0,0.0,0.0,0.0,0.0
11,0,0,1,0,0.05,0.0,3,2,100,50,1.0,1.1638301491737366,0.412375,1.222214085261027,0.44625,0.01293676736409741,0.42089393596636904,0.4716060640336309,0.0,0.0,0.0,0.0,0.0,0.0
12,0,0,1,0,0.05,0.0,3,2,100,50,1.0,1.1715080480575562,0.422125,1.2580404289563496,0.4041666666666667,0.011942644327379346,0.38075908378500317,0.4275742495483302,0.0,0.0,0.0,0.0,0.0,0.0
13,0,0,1,0,0.05,0.0,3,2,100,50,1.0,1.1349181866645812,0.42884375,1.1412501653035483,0.4065625,0.011539427173570928,0.383945222739801,0.429179777260199,0.0,0.0,0.0,0.0,0.0,0.0
14,0,0,1,0,0.05,0.0,3,2,100,50,1.0,1.1260890064239502,0.42178125,1.1156337706247965,0.40489583333333334,0.013068205353554551,0.3792821508403664,0.43050951582630026,0.0,0.0,0.0,0.0,0.0,0.0
