t,s,vec_type,kind,class_id,h[0],h[1],h[2],h[3],h[4],h[5],h[6],h[7],h[8],h[9],h[10],h[11],h[12],h[13],h[14],h[15],h[16],h[17],h[18],h[19],h[20],h[21],h[22],h[23],h[24],h[25],h[26],h[27],h[28],h[29],h[30],h[31],h[32],h[33],h[34],h[35],h[36],h[37],h[38],h[39],h[40],h[41],h[42],h[43],h[44],h[45],h[46],h[47],h[48],h[49]
0,-1,base,key,9,-0.20575082302093506,0.07553455233573914,0.08328831195831299,0.053653717041015625,0.045450568199157715,-0.0694192498922348,0.1079896092414856,0.32364606857299805,0.07626655697822571,0.036341190338134766,0.0686056911945343,-0.7525743842124939,0.05267542600631714,0.03479659557342529,-0.677182674407959,0.0458621084690094,8.083390235900879,-1.740565299987793,0.05844992399215698,0.029492735862731934,0.04703041911125183,0.07236853241920471,0.058427512645721436,0.0994010865688324,0.0717303454875946,0.02269268035888672,0.05864238739013672,-0.8781319856643677,-0.0877830982208252,0.15449738502502441,0.03777587413787842,2.1985645294189453,0.056906700134277344,0.05682876706123352,0.10871854424476624,0.057372450828552246,-0.7793360948562622,-0.7544900178909302,0.0657116174697876,0.05333331227302551,0.0501885712146759,-0.23016008734703064,0.06332165002822876,-1.160679817199707,0.11656522750854492,-0.5420204401016235,0.058420389890670776,-0.776678204536438,-0.866522490978241,0.10154792666435242
0,0,hs,key,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2601752281188965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9866840243339539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,hs,key,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2601752281188965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9866840243339539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-1,base,value,9,1.0667860507965088,-5.596576690673828,-5.66030740737915,-5.4310455322265625,-5.355147838592529,9.178292274475098,-5.822461128234863,7.1423020362854,-5.600138187408447,-5.276148796081543,-5.544930458068848,1.0705280303955078,-5.425393581390381,-5.257325172424316,1.024101972579956,-5.361608028411865,1.8397514820098877,0.6325265169143677,-5.469663143157959,-5.2076568603515625,-5.376190662384033,-5.574314117431641,-5.466209411621094,-5.775341033935547,-5.568203449249268,-5.14601993560791,-5.4644856452941895,0.579964280128479,-2.2198338508605957,-5.97509765625,-5.288845062255859,-4.891444206237793,-5.447861671447754,-5.453484535217285,-5.836301803588867,-5.458967208862305,1.0646724700927734,1.2704752683639526,-5.527777194976807,-5.414847373962402,-5.401598930358887,0.572824239730835,-5.503098487854004,23.3935546875,-5.880494594573975,1.1773593425750732,-5.468313217163086,-10.091105461120605,1.2929322719573975,-5.785645484924316
1,0,hs,value,9,0.6427666544914246,0.0,0.0,0.0,0.0,2.719284772872925,0.0,1.7841598987579346,0.0,0.0,0.0,0.6384493112564087,0.0,0.0,0.6305574178695679,0.0,2.05733585357666,0.5473448038101196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5700692534446716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6567761301994324,0.6694575548171997,0.0,0.0,0.0,0.8128321170806885,0.0,4.839278221130371,0.0,0.6425939798355103,0.0,0.0,0.653631329536438,0.0
1,1,hs,value,9,0.585793137550354,0.0,0.0,0.0,0.0,2.566547393798828,0.0,1.6420633792877197,0.0,0.0,0.0,0.5829579830169678,0.0,0.0,0.5726767182350159,0.0,2.523423433303833,0.49411940574645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5164297223091125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599965512752533,0.6116945147514343,0.0,0.0,0.0,0.7260597944259644,0.0,4.635745525360107,0.0,0.5852714776992798,0.0,0.0,0.5957661867141724,0.0
2,-1,base,key,4,2.5195422172546387,4.157551288604736,4.466643810272217,3.2487082481384277,2.872114896774292,-5.797178745269775,5.463897705078125,-20.689922332763672,4.16520881652832,2.464841604232788,3.8872358798980713,3.2152040004730225,3.2470362186431885,2.3365559577941895,2.300755023956299,2.8868343830108643,26.54526138305664,4.805624485015869,3.481067657470703,2.1422340869903564,2.9851162433624268,4.072224140167236,3.4689130783081055,5.113685131072998,3.992154598236084,1.7271071672439575,3.450122356414795,5.284304141998291,11.306029319763184,7.586831092834473,2.4735851287841797,-21.18762969970703,3.3615128993988037,3.395003318786621,5.558196067810059,3.3990280628204346,2.0576791763305664,1.4616897106170654,3.779449939727783,3.1778805255889893,3.09842848777771,-10.5377197265625,3.6832306385040283,-2.5091803073883057,5.798707485198975,3.5097692012786865,3.4658141136169434,14.9027681350708,4.228007793426514,5.217885971069336
2,0,hs,key,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1039748191833496,0.15416990220546722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2523641288280487,0.7400721311569214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.003342628479004,0.048966389149427414,0.0
2,1,hs,key,4,0.0,0.0,0.0,0.0,0.0,0.3280852138996124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.282315254211426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058045245707035065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8002175092697144,0.0,0.0,0.0,0.618723452091217,0.0,0.0
3,-1,base,value,4,1.680314064025879,-3.0537288188934326,-3.072753667831421,-3.0030155181884766,-2.9878296852111816,4.681851863861084,-3.106619358062744,2.7228527069091797,-3.0562098026275635,-2.958284378051758,-3.037677526473999,1.4802615642547607,-3.006944417953491,-2.956578016281128,1.2924790382385254,-2.9864537715911865,-1.5731744766235352,1.6364539861679077,-3.0186564922332764,-2.9390270709991455,-2.9937102794647217,-3.048478603363037,-3.019634246826172,-3.0995638370513916,-3.045483112335205,-2.9214205741882324,-3.018036365509033,0.9889093637466431,9.377614974975586,-3.074268341064453,-2.9623751640319824,-2.633514642715454,-3.0112128257751465,-3.013014078140259,-3.108771800994873,-3.013540029525757,23.894163131713867,1.095814824104309,-3.033771514892578,-3.003079414367676,-2.997107982635498,-2.0115044116973877,-3.027862787246704,-1.6284019947052002,-3.1151304244995117,1.4242353439331055,-3.0180845260620117,-7.702106952667236,1.2151401042938232,-3.0995678901672363
3,0,hs,value,4,0.5422056317329407,0.0,0.0,0.0,0.0,1.3863433599472046,0.0,0.2942385971546173,0.0,0.0,0.0,0.4960613548755646,0.0,0.0,0.44714003801345825,0.0,1.6640284061431885,0.5200357437133789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40698254108428955,2.3451974391937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.538623809814453,0.4013412892818451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4646109342575073,0.0,0.0,0.40804603695869446,0.0
3,1,hs,value,4,0.4154738783836365,0.0,0.0,0.0,0.0,2.2868311405181885,0.0,0.7002431154251099,0.0,0.0,0.0,0.3829137980937958,0.0,0.0,0.3351108431816101,0.0,2.8510403633117676,0.35795366764068604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3051402270793915,1.1700382232666016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115617275238037,0.3212183713912964,0.0,0.0,0.0,0.0,0.0,2.092823028564453,0.0,0.3534625768661499,0.0,0.0,0.3140805959701538,0.0
4,-1,base,key,0,5.294371604919434,-0.9706103801727295,-0.7598861455917358,-1.5259740352630615,-1.7508313655853271,-17.109405517578125,-0.07365527749061584,-12.407079696655273,-0.9631813764572144,-1.9861280918121338,-1.1414893865585327,5.860959529876709,-1.5429890155792236,-2.0363893508911133,5.29823112487793,-1.7449930906295776,10.792230606079102,6.477956771850586,-1.4005534648895264,-2.158196210861206,-1.6914734840393066,-1.0344955921173096,-1.3977956771850586,-0.3084374964237213,-1.0732324123382568,-2.3520383834838867,-1.410649299621582,5.267884731292725,3.376330852508545,1.1895991563796997,-1.9527888298034668,-15.167620658874512,-1.4608910083770752,-1.442047357559204,-0.010131925344467163,-1.4410324096679688,-0.683140754699707,5.193595886230469,-1.2093687057495117,-1.5705101490020752,-1.6146126985549927,-2.5090479850769043,-1.273393154144287,3.2258100509643555,0.17742803692817688,5.548703193664551,-1.3992371559143066,8.37829875946045,5.856936931610107,-0.24715006351470947
4,0,hs,key,0,1.0306549072265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1283600330352783,0.0,0.0,1.0357080698013306,0.0,2.606254816055298,1.2491415739059448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0444904565811157,0.052830252796411514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947106242179871,0.0,0.0,0.0,0.0,0.0,0.6060311794281006,0.0,1.0586912631988525,0.0,2.002234697341919,1.108812689781189,0.0
