t,s,h_norm,Ah_norm,cos_h0
0,0,6.8428754806518555,0.0,1.0000001192092896
0,1,6.8428754806518555,0.0,1.0000001192092896
0,2,6.8428754806518555,0.0,1.0000001192092896
1,0,7.847790241241455,48.1154899597168,1.0
1,1,7.9109787940979,49.573760986328125,0.9992585778236389
1,2,7.911666393280029,49.636844635009766,0.9991720914840698
2,0,5.017062664031982,51.15367126464844,1.0
2,1,5.687595844268799,89.49336242675781,0.9506346583366394
2,2,7.030615329742432,144.79791259765625,0.7417372465133667
3,0,6.201424598693848,63.28514099121094,0.9999998807907104
3,1,6.343310832977295,100.70115661621094,0.9868329763412476
3,2,6.62715482711792,157.69700622558594,0.9208866357803345
4,0,4.996967315673828,69.81232452392578,1.0000001192092896
4,1,5.304694652557373,161.8143768310547,0.9319009780883789
4,2,7.14166784286499,358.2769470214844,0.41716325283050537
5,0,6.6405487060546875,91.291748046875,1.0000001192092896
5,1,6.709418296813965,172.06988525390625,0.9826629161834717
5,2,7.049160480499268,340.35345458984375,0.8209890127182007
6,0,5.63564920425415,151.8909149169922,1.0000001192092896
6,1,6.421119689941406,463.1871643066406,0.7394272685050964
6,2,7.9323225021362305,664.284423828125,0.31537294387817383
7,0,6.854267597198486,130.47189331054688,1.0000001192092896
7,1,6.926176071166992,288.6361083984375,0.9707812666893005
7,2,7.4872307777404785,653.3140869140625,0.6245631575584412
8,0,6.07326078414917,210.06454467773438,0.9999998211860657
8,1,6.824743747711182,709.6512451171875,0.6591471433639526
8,2,7.969064235687256,924.0896606445312,0.27848654985427856
9,0,6.743297100067139,329.9407958984375,1.0
9,1,7.531660556793213,912.6122436523438,0.6679652333259583
9,2,7.982633590698242,1048.9295654296875,0.3689163327217102
10,0,6.426640033721924,311.4777526855469,1.0
10,1,7.403425693511963,1049.73193359375,0.5087580680847168
10,2,7.992290496826172,1170.6883544921875,0.30103668570518494
11,0,6.525055408477783,336.3727111816406,1.0000001192092896
11,1,7.4377360343933105,1161.958740234375,0.4942154288291931
11,2,7.997406959533691,1288.6763916015625,0.289919376373291
12,0,6.530197620391846,329.85711669921875,1.0000001192092896
12,1,7.964543342590332,1398.239013671875,0.299195259809494
12,2,7.999348163604736,1403.259033203125,0.25718456506729126
