step,kind,class_id,froA,specA,h_norm,Ah_norm
0,key,9,0.5136830806732178,0.1355457305908203,1.3085399866104126,0.672174870967865
1,value,9,4.2744951248168945,77.29657745361328,3.731651544570923,15.88189697265625
2,key,4,3.6389307975769043,47.47290802001953,0.8177779316902161,0.17482620477676392
3,value,4,7.010486602783203,341.99176025390625,3.779292106628418,25.962133407592773
4,key,0,6.021982192993164,216.5086212158203,0.8225568532943726,2.734039545059204
5,value,0,12.368081092834473,1886.4405517578125,5.035106182098389,61.641990661621094
6,key,1,10.755605697631836,1238.046875,1.3452494144439697,9.65578842163086
7,value,1,18.694263458251953,6522.4287109375,5.736828327178955,106.3604965209961
8,query,1,18.694263458251953,6522.4296875,1.1710206270217896,8.068403244018555
