step,kind,class_id,h[0],h[1],h[2],h[3],h[4],h[5],h[6],h[7],h[8],h[9],h[10],h[11],h[12],h[13],h[14],h[15],h[16],h[17],h[18],h[19],h[20],h[21],h[22],h[23],h[24],h[25],h[26],h[27],h[28],h[29],h[30],h[31],h[32],h[33],h[34],h[35],h[36],h[37],h[38],h[39],h[40],h[41],h[42],h[43],h[44],h[45],h[46],h[47],h[48],h[49]
0,key,9,7.504889965057373,3.131491184234619,0.3053889870643616,2.9071552753448486,0.028088361024856567,0.0,0.2802729308605194,0.14109265804290771,0.0,5.6994309425354,1.637473225593567,9.484052658081055,6.42232608795166,0.8825649619102478,16.149883270263672,0.0,0.0,0.0,0.264313280582428,1.9055676460266113,0.010662972927093506,1.1897296905517578,0.0,0.0,9.771780014038086,0.0,0.0,5.845464706420898,0.0,1.5562868118286133,0.8462909460067749,2.121703624725342,0.0,17.07268714904785,12.058036804199219,2.253556728363037,0.8875501155853271,0.0,0.05278240144252777,0.0,0.0,1.831810474395752,0.0,0.0,0.0,3.443859577178955,0.41243112087249756,3.6735174655914307,18.057064056396484,0.7584927082061768
1,value,9,6.890352249145508,18.853687286376953,0.0,1.7924400568008423,0.0,0.0,0.0,0.0,0.0,34.61410140991211,0.0,0.0,11.750682830810547,0.0,0.0,4.323321342468262,13.805121421813965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.482990264892578,14.516794204711914,0.0,22.831451416015625,0.0,0.0,0.0,0.0,0.0,1.104865550994873,0.0,21.08125114440918,11.46744155883789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8096723556518555,0.0,11.687173843383789,4.449629306793213,0.0
2,key,4,35.03986740112305,14.778200149536133,10.095667839050293,0.0,0.0,0.0,0.0,0.0,5.260982513427734,6.273908615112305,3.625675916671753,0.0,41.50975799560547,19.125728607177734,2.5478029251098633,0.0,1.9634205102920532,0.0,0.0,4.13176155090332,0.0,0.0,0.0,5.661374092102051,42.050750732421875,7.543027400970459,0.0,1.483710527420044,0.0,0.0,9.02061653137207,1.5262153148651123,0.0,44.407249450683594,6.100156307220459,0.0,16.11097526550293,8.136402130126953,0.0,5.7765350341796875,0.0,7.464874744415283,4.857767105102539,0.11313751339912415,1.466291904449463,3.812462329864502,8.46328353881836,22.57541275024414,56.48485565185547,8.670275688171387
3,value,4,3.911900520324707,13.188202857971191,5.323090076446533,17.148529052734375,2.123173952102661,4.219265937805176,0.0,4.1370954513549805,0.0,17.144128799438477,0.0,0.0,6.862677097320557,0.0,3.1271777153015137,0.0,3.003443479537964,3.742084264755249,4.533167362213135,1.6431540250778198,20.358224868774414,2.9784510135650635,3.747713804244995,0.0,4.945582389831543,8.443552017211914,1.4019109010696411,0.0,0.0,0.0,4.767040252685547,7.51537561416626,0.0,9.298267364501953,5.1908416748046875,2.350661039352417,3.3971269130706787,0.0,3.622835397720337,0.0,0.0,0.0,0.0,3.994797945022583,2.4773333072662354,7.431482315063477,4.417625904083252,4.294637203216553,9.93533992767334,2.390110492706299
4,key,0,43.20798110961914,16.582468032836914,11.229911804199219,0.0,0.0,0.361552894115448,0.0,1.8280975818634033,7.0954084396362305,17.801651000976562,6.318212985992432,0.6922545433044434,50.27547836303711,11.01407527923584,3.3384246826171875,0.0,0.18265095353126526,0.0,0.0,35.011375427246094,2.5750062465667725,0.0,0.0,0.0,48.92150115966797,26.35565948486328,6.4205451011657715,12.167312622070312,0.0,0.0,13.483283042907715,1.575458288192749,0.0,39.65222930908203,6.973811149597168,0.0,34.703590393066406,7.820696830749512,0.0,6.856487274169922,5.231514930725098,4.110419750213623,8.031905174255371,1.263120174407959,0.0,7.945900917053223,10.344046592712402,38.46065139770508,53.57107925415039,0.5010838508605957
5,value,0,3.3837814331054688,13.706915855407715,1.8883275985717773,0.0,5.230611801147461,3.924295425415039,0.0,3.6617207527160645,0.0,11.974297523498535,0.0,0.0,3.5732507705688477,0.0,0.19913625717163086,0.0,3.052236557006836,19.971403121948242,4.779215335845947,0.0,2.527353286743164,2.608461856842041,2.575913667678833,0.0,3.1361265182495117,6.156782627105713,0.0,0.0,0.0,0.0,2.8657729625701904,2.656085252761841,0.0,10.00005054473877,3.936124324798584,0.0,2.379154920578003,0.0,3.5331506729125977,0.0,0.0,0.0,0.0,4.487029075622559,5.42038106918335,5.532968044281006,1.9535149335861206,2.33913516998291,9.446002960205078,1.529009461402893
6,key,1,48.687591552734375,12.710307121276855,17.0742130279541,1.9185224771499634,0.0,7.892509460449219,0.0,7.3373823165893555,14.085408210754395,11.198980331420898,10.307994842529297,0.0,51.232906341552734,0.0,17.685760498046875,0.0,7.609736442565918,10.2098970413208,12.285933494567871,27.011886596679688,6.0536298751831055,5.5303497314453125,7.547027111053467,8.875174522399902,50.91004943847656,34.68048095703125,12.072270393371582,26.478778839111328,9.41555118560791,0.0,16.472400665283203,13.147048950195312,3.747704029083252,42.63429260253906,30.454023361206055,0.0,41.92789077758789,0.0,5.724308013916016,15.365528106689453,2.543177604675293,14.58691692352295,15.090880393981934,7.460273265838623,0.0,7.348195552825928,16.048547744750977,43.8394775390625,50.709808349609375,12.204197883605957
7,value,1,0.0,6.3073530197143555,2.5261683464050293,0.0,0.0,3.2743847370147705,0.0,2.887244462966919,0.9934160709381104,9.696703910827637,0.0,0.0,0.4040827751159668,0.0,2.7891528606414795,0.0,2.2502365112304688,1.9605364799499512,8.146163940429688,0.0,2.171731472015381,19.349458694458008,2.245643138885498,0.0,0.4084486961364746,0.0,0.49014151096343994,0.0,1.5447425842285156,8.875984191894531,2.8901636600494385,2.629837989807129,0.3444553017616272,2.6570448875427246,0.3006887435913086,0.0,0.0,0.0,2.9662744998931885,0.0,0.0,0.5681755542755127,0.4966942071914673,3.323655843734741,0.0,3.5903868675231934,2.45086669921875,0.0,4.312047958374023,1.6907923221588135
8,key,9,39.15165710449219,17.196199417114258,18.72427749633789,7.39674186706543,22.21375274658203,10.985685348510742,0.0,10.528694152832031,16.975120544433594,4.412276268005371,12.949252128601074,0.0,32.95895767211914,0.1855420470237732,16.356258392333984,4.269032001495361,10.122584342956543,8.102706909179688,14.537945747375488,25.121273040771484,8.304000854492188,12.720056533813477,11.012933731079102,8.984954833984375,36.9781608581543,29.511442184448242,12.3403902053833,27.217121124267578,19.877201080322266,5.548467636108398,17.62186050415039,17.86441421508789,11.758064270019531,40.44720458984375,44.93996810913086,0.9625524282455444,35.20014572143555,9.088616371154785,9.064045906066895,0.0,0.0,22.753555297851562,17.106067657470703,10.036600112915039,4.0847086906433105,14.341394424438477,17.419828414916992,34.027496337890625,34.061405181884766,11.208013534545898
9,value,9,0.0,10.609529495239258,4.377694129943848,0.0,0.0,4.254800319671631,0.0636640191078186,3.961029529571533,3.1566293239593506,13.266329765319824,0.5338677167892456,0.0,0.06702661514282227,0.0,0.0,12.052667617797852,20.879926681518555,3.4176056385040283,7.840656757354736,0.0,2.692880630493164,2.649190664291382,3.219960927963257,0.0,0.0,0.0,0.0,0.0,6.065136909484863,16.494401931762695,4.210169792175293,6.148809909820557,3.778627395629883,10.307565689086914,3.3093693256378174,0.0,0.0,0.0,3.9899322986602783,0.0,0.0,0.0,3.619274139404297,4.6649065017700195,1.3563066720962524,5.139626502990723,3.4336462020874023,0.0,10.422830581665039,9.795246124267578
