t,s,vec_type,kind,class_id,h[0],h[1],h[2],h[3],h[4],h[5],h[6],h[7],h[8],h[9],h[10],h[11],h[12],h[13],h[14],h[15],h[16],h[17],h[18],h[19],h[20],h[21],h[22],h[23],h[24],h[25],h[26],h[27],h[28],h[29],h[30],h[31],h[32],h[33],h[34],h[35],h[36],h[37],h[38],h[39],h[40],h[41],h[42],h[43],h[44],h[45],h[46],h[47],h[48],h[49]
0,-1,base,key,9,0.50550377368927,-1.5291073322296143,-1.3471561670303345,0.6133846044540405,1.2925647497177124,-0.6453256607055664,-0.2150362730026245,-0.9395490288734436,-0.5311197638511658,0.2846728563308716,0.36784034967422485,-0.7018526792526245,-0.3926941752433777,0.32883861660957336,-1.2106454372406006,-1.6005806922912598,-1.1059768199920654,-0.19350701570510864,-1.5886259078979492,0.4457825720310211,-0.024958431720733643,0.6599756479263306,6.423338890075684,1.6517488956451416,-0.4811569154262543,0.3948197066783905,0.3674854338169098,0.2547043561935425,0.4352814555168152,0.2538243532180786,-0.45668888092041016,0.5227559208869934,0.2740040421485901,0.09031957387924194,0.8020534515380859,5.538052082061768,0.5122545957565308,11.249798774719238,-1.3767257928848267,-0.45026153326034546,0.4872884750366211,6.954745292663574,0.29305845499038696,-0.24662935733795166,-0.9959743618965149,0.4738401174545288,0.28281137347221375,0.33695757389068604,0.4484436511993408,1.0065494775772095
0,0,hs,key,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0131728649139404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9676409363746643,0.0,4.085455417633057,0.0,0.0,0.0,1.8760173320770264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,hs,key,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0131728649139404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9676409363746643,0.0,4.085455417633057,0.0,0.0,0.0,1.8760173320770264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-1,base,value,9,-8.500823974609375,0.06847232580184937,1.0983319282531738,-8.199811935424805,-7.105972766876221,-9.212733268737793,-8.202917098999023,0.9025672078132629,7.622644424438477,-8.820544242858887,-8.790194511413574,-8.927372932434082,-12.856722831726074,-8.831656455993652,1.0494580268859863,-13.108062744140625,-0.7572323083877563,-1.1585907936096191,25.81241798400879,-8.444656372070312,8.950304985046387,-8.182177543640137,16.141555786132812,-8.46796989440918,12.987092018127441,-8.739887237548828,10.457121849060059,-9.216341972351074,-8.340837478637695,-9.481521606445312,1.2166595458984375,-8.48105525970459,-8.863286018371582,-8.912271499633789,-8.03495979309082,-12.331130981445312,-8.499215126037598,-14.488680839538574,-1.4440945386886597,-6.7416486740112305,-8.611493110656738,-10.316828727722168,-8.829174995422363,0.5533496141433716,-0.2590503394603729,-8.614924430847168,-8.900733947753906,-8.797713279724121,-8.663697242736816,-13.037674903869629
1,0,hs,value,9,0.0,0.49191632866859436,1.0869461297988892,0.0,0.0,0.0,0.0,0.7725818157196045,2.561955690383911,0.0,0.0,0.0,0.0,0.0,0.7997048497200012,0.0,0.6139548420906067,0.6733646392822266,4.275966167449951,0.0,1.4137300252914429,0.0,2.9925029277801514,0.0,2.1531481742858887,0.0,1.6947063207626343,0.0,0.0,0.0,0.8293983340263367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34151721000671387,0.0,0.0,0.0,0.0,0.7244797945022583,0.8350187540054321,0.0,0.0,0.0,0.0,0.0
1,1,hs,value,9,0.0,0.47047972679138184,1.0443878173828125,0.0,0.0,0.0,0.0,0.7335492968559265,2.4857828617095947,0.0,0.0,0.0,0.0,0.0,0.7595335841178894,0.0,0.5837061405181885,0.6374154090881348,4.207864761352539,0.0,1.3756970167160034,0.0,3.3792989253997803,0.0,2.1056928634643555,0.0,1.6535106897354126,0.0,0.0,0.0,0.7889734506607056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31322190165519714,0.0,0.0,0.0,0.0,0.6848886013031006,0.8004116415977478,0.0,0.0,0.0,0.0,0.0
2,-1,base,key,4,-4.830799579620361,-3.4912109375,-18.52992057800293,-4.496542930603027,-13.779812812805176,1.0393881797790527,-5.0343828201293945,4.828293323516846,-44.884254455566406,-5.513269901275635,-5.36242151260376,-2.1053624153137207,-0.19808024168014526,-5.44978666305542,5.677215576171875,1.5330737829208374,4.374354362487793,0.2885025143623352,0.17198356986045837,-9.01024341583252,12.318760871887207,-3.9395923614501953,10.482662200927734,9.168376922607422,6.471296787261963,-5.351469993591309,11.084148406982422,2.9808058738708496,-1.7552664279937744,7.627425670623779,6.535232067108154,-5.23543643951416,-5.10575008392334,-4.353522300720215,-3.4843790531158447,30.201343536376953,-4.8465800285339355,-27.419326782226562,2.034322738647461,-7.989177703857422,-5.609755992889404,-18.566692352294922,-5.458124160766602,6.110126495361328,2.2689056396484375,-5.266512393951416,-4.795090675354004,-5.522500038146973,-5.862152576446533,3.755692720413208
2,0,hs,key,4,0.0,0.05927467718720436,0.0,0.0,0.0,0.2768709361553192,0.0,0.7540981769561768,0.0,0.0,0.0,0.1086811050772667,0.0,0.0,0.8506583571434021,0.0,0.7448392510414124,0.4693123996257782,0.2474195659160614,0.0,1.1435223817825317,0.0,1.6769442558288574,0.0,0.7887694239616394,0.0,1.1329089403152466,0.0,0.0,0.0,0.948575496673584,0.0,0.0,0.0,0.0,2.1456825733184814,0.0,0.0,0.35055607557296753,0.0,0.0,0.0,0.0,0.8909283876419067,0.7196969985961914,0.0,0.0,0.0,0.0,0.009218035265803337
2,1,hs,key,4,0.0,0.055863384157419205,0.0,0.0,0.0,0.0,0.0,0.683230459690094,0.0,0.0,0.0,0.0,0.0,0.0,0.7705180644989014,0.0,0.5997021794319153,0.4726840853691101,3.280418634414673,0.0,1.305813193321228,0.0,4.280673503875732,0.0,1.6999810934066772,0.0,1.5280424356460571,0.0,0.0,0.0,0.8633865118026733,0.0,0.0,0.0,0.0,0.6717551946640015,0.0,0.0,0.10096833854913712,0.0,0.0,0.0,0.0,0.7330575585365295,0.7842817902565002,0.0,0.0,0.0,0.0,0.0
3,-1,base,value,4,-0.5690816640853882,7.894923686981201,-2.9068691730499268,0.041295766830444336,-0.817383885383606,3.314892530441284,-1.927941083908081,3.538628578186035,-7.606429100036621,-1.8380365371704102,-1.429312825202942,0.5891492366790771,-0.3931887745857239,-1.65508234500885,3.1396868228912354,0.36065953969955444,-0.3000270128250122,3.125718116760254,-0.059418000280857086,-1.8893201351165771,10.565139770507812,0.2112482786178589,-0.334991455078125,1.2831562757492065,-8.8250093460083,-1.256286859512329,10.759101867675781,-1.9590556621551514,-0.0971226692199707,-1.9261045455932617,28.656463623046875,-0.6511428356170654,-1.7048861980438232,-2.0784385204315186,0.5703718662261963,18.469911575317383,-0.5670762658119202,-4.962312698364258,3.4352378845214844,7.444787979125977,-1.024116039276123,-2.7084484100341797,-1.715171456336975,3.641740322113037,2.6326658725738525,-0.9019409418106079,-1.5487470626831055,-1.5946928262710571,-1.259535551071167,1.2164167165756226
