t,s,vec_type,kind,class_id,h[0],h[1],h[2],h[3],h[4],h[5],h[6],h[7],h[8],h[9],h[10],h[11],h[12],h[13],h[14],h[15],h[16],h[17],h[18],h[19],h[20],h[21],h[22],h[23],h[24],h[25],h[26],h[27],h[28],h[29],h[30],h[31],h[32],h[33],h[34],h[35],h[36],h[37],h[38],h[39],h[40],h[41],h[42],h[43],h[44],h[45],h[46],h[47],h[48],h[49]
0,-1,base,key,9,1.701068639755249,0.7872171401977539,16.414310455322266,-4.703639030456543,3.163952112197876,11.781055450439453,6.932653903961182,1.19703209400177,14.650240898132324,-5.0432353019714355,4.032033920288086,-0.22719907760620117,12.231614112854004,-0.594001054763794,6.222080230712891,0.5180661678314209,2.115237236022949,5.246443748474121,-2.35990571975708,13.865541458129883,-0.17336750030517578,2.0281994342803955,2.5563652515411377,2.607651710510254,2.7689714431762695,4.3579607009887695,-0.46099114418029785,1.4432168006896973,2.092353343963623,-3.4025120735168457,0.25305676460266113,3.0765304565429688,-1.4187880754470825,1.4777435064315796,12.009300231933594,12.52103328704834,12.873990058898926,2.6800780296325684,2.2532472610473633,1.22163987159729,-1.422377347946167,-2.9656357765197754,16.48149299621582,8.15903091430664,-3.806788682937622,-2.918989419937134,3.0901050567626953,11.701188087463379,-4.710748672485352,-2.3068904876708984
0,0,hs,key,9,0.0,0.0,0.0,0.0,0.0,0.946130096912384,1.28669011592865,0.0,0.0,0.0,0.0,0.0,1.028456449508667,0.0,0.7150092720985413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6223984956741333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2337502241134644,0.0,0.0,0.0,0.0,0.0,0.0
0,1,hs,key,9,0.0,0.0,0.0,0.0,0.0,0.946130096912384,1.28669011592865,0.0,0.0,0.0,0.0,0.0,1.028456449508667,0.0,0.7150092720985413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6223984956741333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2337502241134644,0.0,0.0,0.0,0.0,0.0,0.0
1,-1,base,value,9,0.9268131256103516,29.139450073242188,11.419076919555664,11.397382736206055,13.265606880187988,31.902210235595703,10.486966133117676,11.111992835998535,10.79365348815918,11.259824752807617,23.963558197021484,8.57602310180664,30.88517951965332,-5.014664649963379,10.496550559997559,9.678333282470703,25.63081932067871,9.919465065002441,16.863277435302734,12.29069709777832,13.897177696228027,8.860889434814453,15.928770065307617,14.795591354370117,16.67259979248047,12.706385612487793,16.474149703979492,11.903727531433105,18.72066879272461,13.67575454711914,13.712414741516113,10.517539024353027,12.372757911682129,17.985370635986328,12.717927932739258,12.701993942260742,12.166394233703613,29.375547409057617,14.616765022277832,28.42977523803711,13.204534530639648,6.083689212799072,10.138211250305176,10.463528633117676,11.430484771728516,3.2018699645996094,13.250414848327637,11.92028522491455,11.025999069213867,11.23044204711914
1,0,hs,value,9,0.0,3.860605001449585,0.0,0.0,0.0,2.444709062576294,0.0,0.0,0.0,0.0,2.0160489082336426,0.0,2.245952606201172,0.0,0.0,0.0,2.54661226272583,0.0,0.4015624523162842,0.0,0.0,0.0,0.0,0.0,0.0,0.08294863253831863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012099758721888065,0.0,0.0,0.0,3.5101215839385986,0.013643338344991207,3.220458745956421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,hs,value,9,0.0,3.860128164291382,0.0,0.0,0.0,2.445589780807495,0.0,0.0,0.0,0.0,2.015727996826172,0.0,2.2469725608825684,0.0,0.0,0.0,2.546255350112915,0.0,0.4013279378414154,0.0,0.0,0.0,0.0,0.0,0.0,0.08375083655118942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011895786970853806,0.0,0.0,0.0,3.5096845626831055,0.013465718366205692,3.220027446746826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-1,base,key,4,-8.404260635375977,7.943458557128906,21.556346893310547,10.666961669921875,12.41101360321045,17.373958587646484,22.170787811279297,12.496870040893555,25.345355987548828,14.99251937866211,13.417680740356445,4.8311920166015625,20.490278244018555,-11.403748512268066,25.98624038696289,17.76845932006836,15.01736068725586,5.671599864959717,26.754669189453125,42.27804946899414,14.525936126708984,22.921493530273438,6.637301921844482,14.214134216308594,1.935694932937622,11.076498985290527,5.047085762023926,8.203742980957031,22.684219360351562,40.34732437133789,16.725318908691406,14.733874320983887,9.877263069152832,12.240303993225098,39.292442321777344,43.16292953491211,40.28531265258789,15.256890296936035,13.783221244812012,14.267502784729004,21.653215408325195,13.664151191711426,10.455028533935547,21.215742111206055,12.340076446533203,-2.136951446533203,10.991280555725098,43.58901596069336,12.015600204467773,12.18332576751709
2,0,hs,key,4,0.0,0.0,0.0,0.0,0.0,0.0,1.063602328300476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.284471035003662,0.0,0.0,0.0,1.168853998184204,0.0,0.0,0.19533446431159973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9269111156463623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9071230888366699,0.0,0.0,0.6792342662811279,0.0,0.0,0.0,0.0,0.0,0.0
2,1,hs,key,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0647070407867432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2849973440170288,0.0,0.0,0.0,1.1687170267105103,0.0,0.0,0.1952112466096878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9267432689666748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9069294333457947,0.0,0.0,0.6800236701965332,0.0,0.0,0.0,0.0,0.0,0.0
3,-1,base,value,4,9.037778854370117,17.775863647460938,15.6526460647583,18.43446922302246,10.18740463256836,19.06915855407715,14.763550758361816,20.80337905883789,15.429096221923828,15.375102996826172,31.743213653564453,18.106273651123047,14.035850524902344,20.788532257080078,19.133052825927734,21.284914016723633,16.67963409423828,20.91952133178711,18.49153709411621,17.385099411010742,27.464744567871094,19.430803298950195,25.736980438232422,29.937929153442383,12.614737510681152,14.477160453796387,19.586585998535156,6.675837516784668,39.690879821777344,27.90933609008789,19.593164443969727,46.05485916137695,6.976249694824219,20.477140426635742,17.299278259277344,18.549091339111328,16.519941329956055,24.87363624572754,19.11267852783203,18.76484489440918,16.955127716064453,14.176321029663086,8.22468376159668,12.950716972351074,13.512619018554688,19.24777603149414,16.03997039794922,17.142738342285156,17.812192916870117,16.701547622680664
