t,s,vec_type,kind,class_id,h[0],h[1],h[2],h[3],h[4],h[5],h[6],h[7],h[8],h[9],h[10],h[11],h[12],h[13],h[14],h[15],h[16],h[17],h[18],h[19],h[20],h[21],h[22],h[23],h[24],h[25],h[26],h[27],h[28],h[29],h[30],h[31],h[32],h[33],h[34],h[35],h[36],h[37],h[38],h[39],h[40],h[41],h[42],h[43],h[44],h[45],h[46],h[47],h[48],h[49]
0,-1,base,key,9,5.218510627746582,1.5255846977233887,5.000198841094971,5.198264122009277,5.396328926086426,4.935324668884277,5.663725852966309,5.705214500427246,5.679327964782715,4.053549289703369,1.5529192686080933,1.5542752742767334,1.9151475429534912,0.7564494013786316,4.733319282531738,1.3616589307785034,5.471334934234619,5.754534721374512,5.437230587005615,0.7498679757118225,5.088169574737549,5.796430587768555,5.772531509399414,3.6548874378204346,5.785557270050049,5.675199031829834,4.915931701660156,6.171889305114746,4.389073848724365,1.0289793014526367,5.644131660461426,5.509729862213135,2.637540817260742,2.1634879112243652,1.8428479433059692,6.134990692138672,5.324373722076416,5.409438610076904,1.0964744091033936,5.537054061889648,5.330547332763672,1.0039777755737305,5.525620460510254,5.466485977172852,4.749780654907227,1.0845398902893066,4.9214982986450195,4.8755927085876465,6.127996921539307,5.609527587890625
0,0,hs,key,9,5.218510627746582,1.5255846977233887,5.000198841094971,5.198264122009277,5.396328926086426,4.935324668884277,5.663725852966309,5.705214500427246,5.679327964782715,4.053549289703369,1.5529192686080933,1.5542752742767334,1.9151475429534912,0.7564494013786316,4.733319282531738,1.3616589307785034,5.471334934234619,5.754534721374512,5.437230587005615,0.7498679757118225,5.088169574737549,5.796430587768555,5.772531509399414,3.6548874378204346,5.785557270050049,5.675199031829834,4.915931701660156,6.171889305114746,4.389073848724365,1.0289793014526367,5.644131660461426,5.509729862213135,2.637540817260742,2.1634879112243652,1.8428479433059692,6.134990692138672,5.324373722076416,5.409438610076904,1.0964744091033936,5.537054061889648,5.330547332763672,1.0039777755737305,5.525620460510254,5.466485977172852,4.749780654907227,1.0845398902893066,4.9214982986450195,4.8755927085876465,6.127996921539307,5.609527587890625
0,1,hs,key,9,0.0,0.010925453156232834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-1,base,value,9,2.1391353607177734,4.9830498695373535,1.6746344566345215,0.08003878593444824,0.3207840919494629,1.2798457145690918,0.32108378410339355,0.37029433250427246,0.8317945003509521,4.388554573059082,3.4927921295166016,4.5580034255981445,5.607126712799072,3.6018149852752686,0.8517701625823975,1.6109111309051514,0.010131359100341797,1.2686285972595215,1.458763837814331,1.6085108518600464,0.2141115665435791,0.34411072731018066,0.3718550205230713,1.4807543754577637,2.8143651485443115,1.5052058696746826,-0.20370721817016602,0.5356895923614502,0.11106729507446289,1.6458301544189453,1.174865484237671,0.24283695220947266,-4.470231533050537,3.0476245880126953,-8.337285041809082,3.5188705921173096,1.157391905784607,2.377385139465332,1.5029432773590088,0.6010332107543945,-0.2506539821624756,3.312744617462158,0.3136014938354492,0.182830810546875,-0.867699384689331,1.6761908531188965,-0.18649530410766602,-0.8718287944793701,4.561334609985352,2.1686089038848877
1,0,hs,value,9,2.1391353607177734,4.9830498695373535,1.6746344566345215,0.08003878593444824,0.3207840919494629,1.2798457145690918,0.32108378410339355,0.37029433250427246,0.8317945003509521,4.388554573059082,3.4927921295166016,4.5580034255981445,5.607126712799072,3.6018149852752686,0.8517701625823975,1.6109111309051514,0.010131359100341797,1.2686285972595215,1.458763837814331,1.6085108518600464,0.2141115665435791,0.34411072731018066,0.3718550205230713,1.4807543754577637,2.8143651485443115,1.5052058696746826,0.0,0.5356895923614502,0.11106729507446289,1.6458301544189453,1.174865484237671,0.24283695220947266,0.0,3.0476245880126953,0.0,3.5188705921173096,1.157391905784607,2.377385139465332,1.5029432773590088,0.6010332107543945,0.0,3.312744617462158,0.3136014938354492,0.182830810546875,0.0,1.6761908531188965,0.0,0.0,4.561334609985352,2.1686089038848877
1,1,hs,value,9,0.0,1.098618984222412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5557645559310913,0.0,0.0,0.0,0.5588515996932983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5753642916679382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5247671008110046,0.0,0.0,0.7921668291091919,0.0,0.0,0.0,0.5594164133071899,0.0,0.0,0.0,0.0
2,-1,base,key,4,10.263969421386719,-2.9787230491638184,14.1848726272583,12.210556030273438,12.865784645080566,12.239855766296387,13.09202766418457,13.070568084716797,11.139154434204102,6.61676025390625,1.4340782165527344,0.9809105396270752,-1.6836758852005005,-0.8503073453903198,12.591974258422852,2.0539417266845703,12.942665100097656,13.404593467712402,13.380599021911621,2.2813456058502197,12.897150039672852,13.05827522277832,13.023585319519043,12.461288452148438,13.77674674987793,13.64857292175293,12.498265266418457,13.184022903442383,12.321653366088867,2.627962112426758,13.18328857421875,12.92628002166748,14.470080375671387,4.82546854019165,-5.900530815124512,9.816583633422852,13.193967819213867,13.342941284179688,2.4296610355377197,13.104467391967773,12.650951385498047,2.258335590362549,13.16163158416748,12.906311988830566,11.997342109680176,2.3447988033294678,12.456080436706543,12.147957801818848,13.378549575805664,13.468179702758789
2,0,hs,key,4,10.263969421386719,0.0,14.1848726272583,12.210556030273438,12.865784645080566,12.239855766296387,13.09202766418457,13.070568084716797,11.139154434204102,6.61676025390625,1.4340782165527344,0.9809105396270752,0.0,0.0,12.591974258422852,2.0539417266845703,12.942665100097656,13.404593467712402,13.380599021911621,2.2813456058502197,12.897150039672852,13.05827522277832,13.023585319519043,12.461288452148438,13.77674674987793,13.64857292175293,12.498265266418457,13.184022903442383,12.321653366088867,2.627962112426758,13.18328857421875,12.92628002166748,14.470080375671387,4.82546854019165,0.0,9.816583633422852,13.193967819213867,13.342941284179688,2.4296610355377197,13.104467391967773,12.650951385498047,2.258335590362549,13.16163158416748,12.906311988830566,11.997342109680176,2.3447988033294678,12.456080436706543,12.147957801818848,13.378549575805664,13.468179702758789
2,1,hs,key,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11188670247793198,0.0,0.0,0.0,0.1252206563949585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14217710494995117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13836270570755005,0.0,0.0,0.0,0.0,0.0,0.0,0.13577033579349518,0.0,0.0,0.0,0.0
3,-1,base,value,4,2.8065690994262695,-0.6469216346740723,13.389835357666016,0.861417293548584,0.7104637622833252,0.8130284547805786,0.8756799697875977,0.9740560054779053,2.9735805988311768,4.330350875854492,2.824387788772583,3.8796653747558594,7.262176990509033,3.2073891162872314,0.6441583633422852,0.17985981702804565,0.9514608383178711,1.2319145202636719,0.9476871490478516,-1.2861964702606201,0.6075272560119629,0.8072800636291504,0.8080415725708008,-0.2814521789550781,0.9727582931518555,0.9826734066009521,0.6881706714630127,1.3863024711608887,0.5116293430328369,0.38555577397346497,0.8523805141448975,0.7436995506286621,-2.6511149406433105,1.8389403820037842,-0.2970196008682251,6.688653945922852,0.7083814144134521,0.8173718452453613,0.37314465641975403,0.7486693859100342,0.7867937088012695,1.354210615158081,0.7601525783538818,0.7151710987091064,0.8604588508605957,0.4538237750530243,0.6657335758209229,0.6434032917022705,2.736912250518799,0.8742461204528809
3,0,hs,value,4,2.8065690994262695,0.0,13.389835357666016,0.861417293548584,0.7104637622833252,0.8130284547805786,0.8756799697875977,0.9740560054779053,2.9735805988311768,4.330350875854492,2.824387788772583,3.8796653747558594,7.262176990509033,3.2073891162872314,0.6441583633422852,0.17985981702804565,0.9514608383178711,1.2319145202636719,0.9476871490478516,0.0,0.6075272560119629,0.8072800636291504,0.8080415725708008,0.0,0.9727582931518555,0.9826734066009521,0.6881706714630127,1.3863024711608887,0.5116293430328369,0.38555577397346497,0.8523805141448975,0.7436995506286621,0.0,1.8389403820037842,0.0,6.688653945922852,0.7083814144134521,0.8173718452453613,0.37314465641975403,0.7486693859100342,0.7867937088012695,1.354210615158081,0.7601525783538818,0.7151710987091064,0.8604588508605957,0.4538237750530243,0.6657335758209229,0.6434032917022705,2.736912250518799,0.8742461204528809
