t,s,vec_type,kind,class_id,h[0],h[1],h[2],h[3],h[4],h[5],h[6],h[7],h[8],h[9],h[10],h[11],h[12],h[13],h[14],h[15],h[16],h[17],h[18],h[19],h[20],h[21],h[22],h[23],h[24],h[25],h[26],h[27],h[28],h[29],h[30],h[31],h[32],h[33],h[34],h[35],h[36],h[37],h[38],h[39],h[40],h[41],h[42],h[43],h[44],h[45],h[46],h[47],h[48],h[49]
0,-1,base,key,9,0.6995457410812378,0.2322823405265808,0.7447353601455688,0.6956239938735962,0.7250300645828247,-0.051033198833465576,-0.8627203702926636,-0.6169701218605042,-0.30256354808807373,3.12377667427063,0.7063355445861816,0.870497465133667,0.6988834142684937,0.26088947057724,2.570496082305908,0.7524420022964478,5.8338398933410645,-1.6632258892059326,8.565225601196289,0.7254829406738281,2.7864339351654053,0.06202912703156471,0.7346357107162476,0.6998304128646851,-0.42113053798675537,0.6616601943969727,0.7004388570785522,-1.9605382680892944,0.005428984761238098,-0.8053296208381653,0.2852500379085541,-0.44427478313446045,0.7226139307022095,0.6988323926925659,0.45496106147766113,-0.18691232800483704,-0.015370890498161316,0.7266098856925964,0.7410318851470947,0.7241636514663696,0.7025622129440308,0.10000816732645035,0.6939036846160889,-0.20544511079788208,0.26335933804512024,-0.8993072509765625,0.7052854299545288,8.23962116241455,0.6816350221633911,0.9543411731719971
0,0,hs,key,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8837007880210876,0.0,0.0,0.0,0.0,0.0,0.0,3.406914710998535,0.0,4.165454387664795,0.0,0.9889378547668457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03978719189763069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.013273239135742,0.0,0.0
0,1,hs,key,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8837007880210876,0.0,0.0,0.0,0.0,0.0,0.0,3.406914710998535,0.0,4.165454387664795,0.0,0.9889378547668457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03978719189763069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.013273239135742,0.0,0.0
0,2,hs,key,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8837007880210876,0.0,0.0,0.0,0.0,0.0,0.0,3.406914710998535,0.0,4.165454387664795,0.0,0.9889378547668457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03978719189763069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.013273239135742,0.0,0.0
0,3,hs,key,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8837007880210876,0.0,0.0,0.0,0.0,0.0,0.0,3.406914710998535,0.0,4.165454387664795,0.0,0.9889378547668457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03978719189763069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.013273239135742,0.0,0.0
1,-1,base,value,9,0.8737074136734009,-0.032581791281700134,0.7613570094108582,0.4934002757072449,0.5203977823257446,0.6565629243850708,-0.05107530951499939,1.895784616470337,19.745458602905273,8.469364166259766,0.7793878316879272,-0.23857280611991882,0.7962899804115295,11.99083423614502,0.2704169750213623,0.8756124973297119,63.74156188964844,1.6046934127807617,-6.306967258453369,0.8171685338020325,2.5114150047302246,0.7800350189208984,0.830864429473877,0.8444227576255798,-0.8984682559967041,0.6423797011375427,0.6870959997177124,-1.1468448638916016,1.9615733623504639,0.853970468044281,-0.08702805638313293,24.735450744628906,0.6661562919616699,0.6679602265357971,0.8259670734405518,1.258052945137024,0.10047213733196259,0.8546156883239746,0.8459150791168213,0.8573706746101379,0.8138959407806396,-2.9739949703216553,0.7940735816955566,4.202014923095703,1.3356853723526,21.317462921142578,0.8965456485748291,-7.111494541168213,0.9475972652435303,-0.0014129877090454102
1,0,hs,value,9,0.0,0.0,0.0,0.0,0.0,0.08022082597017288,0.0,0.0,1.8574246168136597,0.35779231786727905,0.0,0.0,0.0,1.1621768474578857,0.0,0.0,6.786802768707275,0.282373309135437,0.0,0.0,0.0,0.0,0.0,0.0,0.009431577287614346,0.0,0.0,0.0,0.0,0.05692262947559357,0.0,2.5056777000427246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23704057931900024,0.0,2.0431153774261475,0.0,0.0,0.0,0.0
1,1,hs,value,9,0.0,0.0,0.0,0.0,0.0,0.05213595926761627,0.0,0.0,1.7491545677185059,0.4067571461200714,0.0,0.0,0.0,1.0674962997436523,0.0,0.0,6.982607364654541,0.2503051161766052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02834169566631317,0.0,2.3748598098754883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19792528450489044,0.0,1.927935242652893,0.0,0.0,0.0,0.0
1,2,hs,value,9,0.0,0.0,0.0,0.0,0.0,0.050659410655498505,0.0,0.0,1.7421931028366089,0.4093746542930603,0.0,0.0,0.0,1.06157386302948,0.0,0.0,6.99094820022583,0.24855536222457886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0268259160220623,0.0,2.3663625717163086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19565260410308838,0.0,1.9205024242401123,0.0,0.0,0.0,0.0
1,3,hs,value,9,0.0,0.0,0.0,0.0,0.0,0.05058632045984268,0.0,0.0,1.7418440580368042,0.40950441360473633,0.0,0.0,0.0,1.0612775087356567,0.0,0.0,6.991354942321777,0.24846850335597992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026750845834612846,0.0,2.365936279296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19553934037685394,0.0,1.9201297760009766,0.0,0.0,0.0,0.0
