step,kind,class_id,froA,specA,h_norm,Ah_norm
0,key,9,1.422385811805725,2.877744674682617,2.1774494647979736,3.0971732139587402
1,value,9,4.812463283538818,101.07246398925781,3.9404311180114746,18.354997634887695
2,key,4,4.542444705963135,62.40457534790039,2.5409703254699707,5.057680606842041
3,value,4,7.5576324462890625,357.61993408203125,4.286046981811523,29.01426124572754
4,key,0,6.5064873695373535,220.13710021972656,1.7520220279693604,2.0427613258361816
5,value,0,12.847330093383789,2002.305419921875,5.4228949546813965,66.60728454589844
6,key,1,10.9534912109375,1233.219482421875,1.5115277767181396,2.3319902420043945
7,value,1,17.826797485351562,5520.23828125,5.736166954040527,98.14060974121094
8,query,1,17.826797485351562,5520.23876953125,1.0216878652572632,9.960712432861328
