t,s,vec_type,kind,class_id,h[0],h[1],h[2],h[3],h[4],h[5],h[6],h[7],h[8],h[9],h[10],h[11],h[12],h[13],h[14],h[15],h[16],h[17],h[18],h[19],h[20],h[21],h[22],h[23],h[24],h[25],h[26],h[27],h[28],h[29],h[30],h[31],h[32],h[33],h[34],h[35],h[36],h[37],h[38],h[39],h[40],h[41],h[42],h[43],h[44],h[45],h[46],h[47],h[48],h[49]
0,-1,base,key,9,0.0693984106183052,-5.107241630554199,9.735908508300781,-4.929378509521484,-0.3412128686904907,-3.8545589447021484,-1.1642038822174072,3.631965398788452,-1.2884362936019897,5.692344665527344,4.0648980140686035,2.8408138751983643,-1.6191959381103516,-0.7780547142028809,-4.114431858062744,2.5847253799438477,-1.0373648405075073,-3.536759614944458,10.09945011138916,-10.09010124206543,5.4096269607543945,-4.385748386383057,1.6534984111785889,7.069864273071289,-1.6729819774627686,10.407369613647461,4.287799835205078,5.262693405151367,8.293990135192871,5.352252960205078,4.819133758544922,-10.971043586730957,-3.8156299591064453,9.568939208984375,3.0161991119384766,10.559322357177734,10.594401359558105,-0.30190718173980713,11.5852632522583,-0.8782397508621216,4.024380683898926,-5.350417137145996,-5.4337158203125,5.64777946472168,10.879416465759277,9.15369701385498,0.38261353969573975,-0.1972171664237976,3.3812613487243652,-3.5879392623901367
0,0,hs,key,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28970327973365784,0.0,0.7548832893371582,0.5279244184494019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6722135543823242,0.0,0.0,0.0,0.2967361807823181,0.6115323305130005,0.0,0.0,0.270489901304245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4779348373413086,0.0,0.0,0.4764394164085388,0.0,0.0,0.0,0.0,0.43066468834877014,0.0
0,1,hs,key,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28970327973365784,0.0,0.7548832893371582,0.5279244184494019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6722135543823242,0.0,0.0,0.0,0.2967361807823181,0.6115323305130005,0.0,0.0,0.270489901304245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4779348373413086,0.0,0.0,0.4764394164085388,0.0,0.0,0.0,0.0,0.43066468834877014,0.0
1,-1,base,value,9,-3.069176435470581,-2.047741651535034,-18.698505401611328,0.3637995719909668,-3.4701411724090576,-1.320836067199707,-1.6996965408325195,-17.27910614013672,9.083720207214355,8.459085464477539,-24.67159652709961,16.678823471069336,-2.9526822566986084,-1.2161357402801514,0.47431397438049316,-9.731108665466309,-3.855844020843506,-2.567574977874756,13.020122528076172,-5.716019630432129,15.371088027954102,-4.025805950164795,-23.748815536499023,-9.923395156860352,-1.9901080131530762,-11.365159034729004,10.832890510559082,-11.6192626953125,-4.742437362670898,17.846149444580078,-2.461437463760376,6.797704696655273,-2.946049690246582,13.908126831054688,11.695795059204102,-19.187393188476562,19.004804611206055,-13.526392936706543,-15.652875900268555,-1.5939033031463623,-12.753593444824219,-1.5117053985595703,-9.115205764770508,-11.350032806396484,23.144054412841797,14.25076675415039,-12.744443893432617,-2.229133129119873,-21.31501579284668,-2.017848253250122
1,0,hs,value,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.739784598350525,0.9764366149902344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7722972631454468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2767144739627838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,hs,value,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7379019260406494,0.9969426393508911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7914775609970093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27650800347328186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-1,base,key,4,2.7085607051849365,-0.990132212638855,9.316757202148438,5.484067916870117,2.00951886177063,-2.2957558631896973,2.5457916259765625,8.339348793029785,-5.748137474060059,3.9645419120788574,-1.4444408416748047,8.088212013244629,2.808236598968506,1.1134835481643677,-3.461066246032715,8.475951194763184,1.99799644947052,-0.9806299209594727,6.726742744445801,8.574536323547363,8.988734245300293,-4.133213043212891,9.793429374694824,10.415886878967285,1.6822307109832764,8.009193420410156,-3.3233847618103027,0.8469088673591614,9.158340454101562,8.675423622131348,2.4316210746765137,8.011852264404297,5.079880237579346,8.98758316040039,6.6344099044799805,9.652061462402344,8.487211227416992,3.6067118644714355,10.399370193481445,2.53361177444458,0.9813306331634521,-3.253328561782837,3.913907051086426,7.223527908325195,6.522881031036377,9.594562530517578,2.9205141067504883,1.3010923862457275,-0.014837026596069336,4.9999799728393555
2,0,hs,key,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8093717694282532,0.0,0.14241352677345276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8572951555252075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5060577392578125,0.0,0.0,0.0,0.0,0.0,0.0
2,1,hs,key,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8302167057991028,0.0,0.21830099821090698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.922873616218567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5489858388900757,0.0,0.0,0.0,0.0,0.0,0.0
3,-1,base,value,4,-1.1796224117279053,-1.5031864643096924,-31.403539657592773,12.023702621459961,14.62943172454834,3.2602577209472656,0.24009935557842255,-8.03022575378418,-1.134269118309021,4.533385276794434,-31.17247772216797,18.963462829589844,0.1868889331817627,1.4882246255874634,-0.8111841678619385,-15.176474571228027,1.0655784606933594,1.229002833366394,18.816543579101562,-1.9356751441955566,18.035886764526367,0.11576211452484131,-29.807167053222656,-8.38389778137207,0.7025975584983826,-23.373035430908203,3.033104419708252,-14.796579360961914,0.03267526626586914,20.16168975830078,-0.0849606990814209,8.461051940917969,10.727105140686035,13.486332893371582,11.445860862731934,-27.211170196533203,23.05659294128418,-5.256113052368164,-16.35104751586914,0.9155136346817017,-9.302436828613281,-4.636087417602539,6.951768398284912,-0.5339906215667725,27.098894119262695,13.869744300842285,-6.098857402801514,0.5534346103668213,-29.34266471862793,-6.704436302185059
