step,kind,class_id,froA,specA,h_norm,Ah_norm
0,key,9,0.7318305373191833,0.3919508159160614,1.5618690252304077,1.1430233716964722
1,value,9,4.486201763153076,87.69796752929688,3.848317861557007,17.097558975219727
2,key,4,4.0368218421936035,54.03923416137695,2.0950801372528076,2.799004554748535
3,value,4,7.153632640838623,329.3276062011719,4.131083011627197,27.25872230529785
4,key,0,6.2132062911987305,202.33343505859375,2.040717124938965,2.638530731201172
5,value,0,8.522101402282715,531.0399169921875,4.118936061859131,30.23265838623047
6,key,1,7.6709699630737305,326.125,2.9004814624786377,7.321307182312012
7,value,1,19.95086669921875,7614.8505859375,7.171932220458984,139.38531494140625
8,query,1,19.95086669921875,7614.8505859375,2.641849994659424,31.721691131591797
