t,s,vec_type,kind,class_id,h[0],h[1],h[2],h[3],h[4],h[5],h[6],h[7],h[8],h[9],h[10],h[11],h[12],h[13],h[14],h[15],h[16],h[17],h[18],h[19],h[20],h[21],h[22],h[23],h[24],h[25],h[26],h[27],h[28],h[29],h[30],h[31],h[32],h[33],h[34],h[35],h[36],h[37],h[38],h[39],h[40],h[41],h[42],h[43],h[44],h[45],h[46],h[47],h[48],h[49]
0,-1,base,key,9,1.570042610168457,8.428261756896973,1.9858241081237793,3.3808233737945557,6.9912614822387695,1.3818103075027466,2.280113935470581,2.587552070617676,8.940274238586426,1.472550392150879,6.492857456207275,-5.933177947998047,2.7968151569366455,5.949373245239258,6.184059143066406,2.397531747817993,-2.6184067726135254,8.898283004760742,3.0876004695892334,6.348872184753418,8.639042854309082,-3.218445062637329,6.215841293334961,1.2490988969802856,0.6421471834182739,9.06359577178955,6.684124946594238,6.41778039932251,-9.076812744140625,-9.578813552856445,7.138352394104004,5.689664363861084,6.991619110107422,1.6904082298278809,7.081297397613525,-2.009762763977051,7.974550247192383,-3.8416295051574707,5.002248764038086,1.7064204216003418,-5.204495429992676,0.7659828662872314,4.295884132385254,7.582197666168213,3.9656283855438232,6.9415388107299805,8.659021377563477,8.915359497070312,2.524935245513916,0.7154886722564697
0,0,hs,key,9,1.570042610168457,8.428261756896973,1.9858241081237793,3.3808233737945557,6.9912614822387695,1.3818103075027466,2.280113935470581,2.587552070617676,8.940274238586426,1.472550392150879,6.492857456207275,0.0,2.7968151569366455,5.949373245239258,6.184059143066406,2.397531747817993,0.0,8.898283004760742,3.0876004695892334,6.348872184753418,8.639042854309082,0.0,6.215841293334961,1.2490988969802856,0.6421471834182739,9.06359577178955,6.684124946594238,6.41778039932251,0.0,0.0,7.138352394104004,5.689664363861084,6.991619110107422,1.6904082298278809,7.081297397613525,0.0,7.974550247192383,0.0,5.002248764038086,1.7064204216003418,0.0,0.7659828662872314,4.295884132385254,7.582197666168213,3.9656283855438232,6.9415388107299805,8.659021377563477,8.915359497070312,2.524935245513916,0.7154886722564697
0,1,hs,key,9,0.0,0.0,0.24629506468772888,0.0,0.0,0.16034342348575592,0.17628829181194305,0.0,0.0,0.6176465749740601,0.0,0.0,0.0,0.0,1.045528531074524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12099401652812958,0.03357158228754997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19558227062225342,0.0,0.4062950611114502,0.0,0.0,0.0,0.19796837866306305,0.0,0.03138681873679161,1.0352373123168945,0.0,0.0,0.0,0.0,0.0,0.305231511592865,0.0
0,2,hs,key,9,0.0,0.0,0.24629506468772888,0.0,0.0,0.16034342348575592,0.17628829181194305,0.0,0.0,0.6176465749740601,0.0,0.0,0.0,0.0,1.045528531074524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12099401652812958,0.03357158228754997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19558227062225342,0.0,0.4062950611114502,0.0,0.0,0.0,0.19796837866306305,0.0,0.03138681873679161,1.0352373123168945,0.0,0.0,0.0,0.0,0.0,0.305231511592865,0.0
0,3,hs,key,9,0.0,0.0,0.24629506468772888,0.0,0.0,0.16034342348575592,0.17628829181194305,0.0,0.0,0.6176465749740601,0.0,0.0,0.0,0.0,1.045528531074524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12099401652812958,0.03357158228754997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19558227062225342,0.0,0.4062950611114502,0.0,0.0,0.0,0.19796837866306305,0.0,0.03138681873679161,1.0352373123168945,0.0,0.0,0.0,0.0,0.0,0.305231511592865,0.0
1,-1,base,value,9,-5.308260917663574,-2.5699474811553955,4.02126932144165,-3.3300962448120117,-3.5629706382751465,5.372867584228516,2.856343984603882,-5.095236778259277,-3.8583476543426514,-7.613164901733398,-2.239645004272461,0.4160478115081787,-3.285984754562378,-4.409743785858154,-4.53960657119751,-5.2508015632629395,-2.616110324859619,-3.264024019241333,-4.4100751876831055,-4.075161457061768,-1.3639910221099854,-5.726534843444824,-4.278839588165283,4.921091079711914,5.030515670776367,-2.0902099609375,-5.017183303833008,-2.3735599517822266,0.8815529346466064,0.2297210693359375,-3.5240018367767334,-3.4227943420410156,-2.156571388244629,-5.92414665222168,-1.5129566192626953,-12.241426467895508,-3.456838369369507,11.625651359558105,-4.262479782104492,5.149088382720947,1.0111786127090454,4.39022159576416,-6.0619916915893555,-2.253761053085327,-3.051295280456543,-3.478193521499634,-2.4298574924468994,-3.2502498626708984,-1.687166452407837,2.9333603382110596
1,0,hs,value,9,0.0,0.0,4.02126932144165,0.0,0.0,5.372867584228516,2.856343984603882,0.0,0.0,0.0,0.0,0.4160478115081787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.921091079711914,5.030515670776367,0.0,0.0,0.0,0.8815529346466064,0.2297210693359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.625651359558105,0.0,5.149088382720947,1.0111786127090454,4.39022159576416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9333603382110596
1,1,hs,value,9,0.0,0.0,1.6974518299102783,0.0,0.0,1.848952054977417,1.3474701642990112,0.0,0.0,0.0,0.0,0.9518272280693054,0.0,0.0,0.035767797380685806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8025206327438354,1.7924857139587402,0.0,0.0,0.0,1.0379940271377563,0.9296150803565979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.419914484024048,0.0,1.843583106994629,0.9562521576881409,1.6835874319076538,0.0,0.0,0.0,0.0,0.0,0.0,0.5354211926460266,1.2892787456512451
1,2,hs,value,9,0.0,0.0,1.6675629615783691,0.0,0.0,1.8310902118682861,1.3288917541503906,0.0,0.0,0.0,0.0,0.9626580476760864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7900663614273071,1.7923027276992798,0.0,0.0,0.0,1.0481066703796387,0.9408679604530334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.416030168533325,0.0,1.8202558755874634,0.9659335613250732,1.6844931840896606,0.0,0.0,0.0,0.0,0.0,0.0,0.5051580667495728,1.2961442470550537
1,3,hs,value,9,0.0,0.0,1.6667251586914062,0.0,0.0,1.8305743932724,1.328365445137024,0.0,0.0,0.0,0.0,0.9629406929016113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7896978855133057,1.792267084121704,0.0,0.0,0.0,1.0483678579330444,0.9411627650260925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4158554077148438,0.0,1.819591999053955,0.9661827683448792,1.684489369392395,0.0,0.0,0.0,0.0,0.0,0.0,0.5043362379074097,1.2963095903396606
