t,s,vec_type,kind,class_id,h[0],h[1],h[2],h[3],h[4],h[5],h[6],h[7],h[8],h[9],h[10],h[11],h[12],h[13],h[14],h[15],h[16],h[17],h[18],h[19],h[20],h[21],h[22],h[23],h[24],h[25],h[26],h[27],h[28],h[29],h[30],h[31],h[32],h[33],h[34],h[35],h[36],h[37],h[38],h[39],h[40],h[41],h[42],h[43],h[44],h[45],h[46],h[47],h[48],h[49]
0,-1,base,key,9,7.504889965057373,3.131491184234619,0.3053889870643616,2.9071552753448486,0.028088361024856567,-0.4795458912849426,0.2802729308605194,0.14109265804290771,-0.8214632272720337,5.6994309425354,1.637473225593567,9.484052658081055,6.42232608795166,0.8825649619102478,16.149883270263672,-1.3403127193450928,-0.1368837058544159,-0.7345612049102783,0.264313280582428,1.9055676460266113,0.010662972927093506,1.1897296905517578,-0.14240078628063202,-0.36588048934936523,9.771780014038086,-2.0618515014648438,-0.04912614822387695,5.845464706420898,-1.8399434089660645,1.5562868118286133,0.8462909460067749,2.121703624725342,-0.9595794081687927,17.07268714904785,12.058036804199219,2.253556728363037,0.8875501155853271,-0.48752927780151367,0.05278240144252777,-1.4749400615692139,-9.31885814666748,1.831810474395752,-1.1046887636184692,-0.8126767873764038,-0.5896395444869995,3.443859577178955,0.41243112087249756,3.6735174655914307,18.057064056396484,0.7584927082061768
0,0,hs,key,9,7.504889965057373,3.131491184234619,0.3053889870643616,2.9071552753448486,0.028088361024856567,0.0,0.2802729308605194,0.14109265804290771,0.0,5.6994309425354,1.637473225593567,9.484052658081055,6.42232608795166,0.8825649619102478,16.149883270263672,0.0,0.0,0.0,0.264313280582428,1.9055676460266113,0.010662972927093506,1.1897296905517578,0.0,0.0,9.771780014038086,0.0,0.0,5.845464706420898,0.0,1.5562868118286133,0.8462909460067749,2.121703624725342,0.0,17.07268714904785,12.058036804199219,2.253556728363037,0.8875501155853271,0.0,0.05278240144252777,0.0,0.0,1.831810474395752,0.0,0.0,0.0,3.443859577178955,0.41243112087249756,3.6735174655914307,18.057064056396484,0.7584927082061768
0,1,hs,key,9,0.0,0.0,0.0,0.0,0.0,0.0,0.5947040319442749,0.0,0.0,0.0,0.387191504240036,6.67793607711792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028016704600304365,0.0,0.0,0.0,0.0,0.0,0.3043166399002075,0.0,0.5142906308174133,0.0,0.0,0.0,0.0,0.0,0.09449523687362671,0.0,0.0,0.0,0.0,0.0,0.04905975982546806,0.0,0.0,0.0,0.0682077407836914,0.0,0.0,0.0,1.3197494745254517
1,-1,base,value,9,6.890352249145508,18.853687286376953,-0.6591052412986755,1.7924400568008423,-8.759721755981445,-2.5826945304870605,-6.054970741271973,-3.1511316299438477,-5.2745819091796875,34.61410140991211,-7.301584720611572,-13.908761978149414,11.750682830810547,-6.962442874908447,-13.428213119506836,4.323321342468262,13.805121421813965,-3.404163122177124,-1.1571359634399414,-29.60903549194336,-3.253403663635254,-5.320450782775879,-3.1374385356903076,-3.76900315284729,9.482990264892578,14.516794204711914,-9.275496482849121,22.831451416015625,-6.92739200592041,-19.61044692993164,-2.3394384384155273,-3.177462100982666,-9.634330749511719,1.104865550994873,-6.671244144439697,21.08125114440918,11.46744155883789,-4.619604587554932,-3.375136613845825,-3.918848991394043,-18.967327117919922,-7.608397483825684,-5.468939304351807,-3.519920587539673,-3.179551839828491,6.8096723556518555,-2.9541139602661133,11.687173843383789,4.449629306793213,-7.648383140563965
1,0,hs,value,9,6.890352249145508,18.853687286376953,0.0,1.7924400568008423,0.0,0.0,0.0,0.0,0.0,34.61410140991211,0.0,0.0,11.750682830810547,0.0,0.0,4.323321342468262,13.805121421813965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.482990264892578,14.516794204711914,0.0,22.831451416015625,0.0,0.0,0.0,0.0,0.0,1.104865550994873,0.0,21.08125114440918,11.46744155883789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8096723556518555,0.0,11.687173843383789,4.449629306793213,0.0
1,1,hs,value,9,0.0,0.6566497087478638,0.15701988339424133,0.0,0.0,0.008134689182043076,0.5161304473876953,0.0,0.0,2.726652145385742,0.017232708632946014,0.0,0.0,0.0,0.0,0.3176644444465637,1.8589444160461426,0.0,0.0,0.0,0.0,0.0,0.0,0.11331646144390106,0.0,0.0,0.0,1.4514234066009521,0.0,0.0,0.05567110702395439,0.0,0.0,0.0,0.0,2.948076009750366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6587719917297363,0.0,0.0,0.0,1.0435233116149902
2,-1,base,key,4,35.03986740112305,14.778200149536133,10.095667839050293,-13.826205253601074,-60.905948638916016,-0.12188714742660522,-14.87690258026123,-0.5295542478561401,5.260982513427734,6.273908615112305,3.625675916671753,-1.9040522575378418,41.50975799560547,19.125728607177734,2.5478029251098633,-10.712939262390137,1.9634205102920532,-2.388784646987915,-0.7791065573692322,4.13176155090332,-1.4380788803100586,-2.8797616958618164,-2.406376838684082,5.661374092102051,42.050750732421875,7.543027400970459,-1.3668183088302612,1.483710527420044,-6.930333137512207,-10.15890884399414,9.02061653137207,1.5262153148651123,-7.401656627655029,44.407249450683594,6.100156307220459,-18.9747371673584,16.11097526550293,8.136402130126953,-2.3495140075683594,5.7765350341796875,-2.3722734451293945,7.464874744415283,4.857767105102539,0.11313751339912415,1.466291904449463,3.812462329864502,8.46328353881836,22.57541275024414,56.48485565185547,8.670275688171387
2,0,hs,key,4,35.03986740112305,14.778200149536133,10.095667839050293,0.0,0.0,0.0,0.0,0.0,5.260982513427734,6.273908615112305,3.625675916671753,0.0,41.50975799560547,19.125728607177734,2.5478029251098633,0.0,1.9634205102920532,0.0,0.0,4.13176155090332,0.0,0.0,0.0,5.661374092102051,42.050750732421875,7.543027400970459,0.0,1.483710527420044,0.0,0.0,9.02061653137207,1.5262153148651123,0.0,44.407249450683594,6.100156307220459,0.0,16.11097526550293,8.136402130126953,0.0,5.7765350341796875,0.0,7.464874744415283,4.857767105102539,0.11313751339912415,1.466291904449463,3.812462329864502,8.46328353881836,22.57541275024414,56.48485565185547,8.670275688171387
2,1,hs,key,4,0.0,0.0,0.34627559781074524,0.0,0.0,0.0,0.0,0.0,0.21135780215263367,0.0,0.43903422355651855,1.0122296810150146,0.0,2.362499237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36138585209846497,0.0,0.0,0.0,0.0,0.0,0.0,0.32781147956848145,0.0,0.0,0.0,0.0,0.0,0.0,0.4078119099140167,0.0,0.20801787078380585,1.0533941984176636,0.20497339963912964,0.2210516482591629,0.0,0.0,0.0,0.27858802676200867,0.0,0.0,1.816678524017334
3,-1,base,value,4,3.911900520324707,13.188202857971191,5.323090076446533,17.148529052734375,2.123173952102661,4.219265937805176,-3.8845717906951904,4.1370954513549805,-0.29835033416748047,17.144128799438477,-0.11623963713645935,-12.203100204467773,6.862677097320557,-6.730521202087402,3.1271777153015137,-4.337045669555664,3.003443479537964,3.742084264755249,4.533167362213135,1.6431540250778198,20.358224868774414,2.9784510135650635,3.747713804244995,-1.269232988357544,4.945582389831543,8.443552017211914,1.4019109010696411,-4.994744777679443,-0.5770670771598816,-19.963857650756836,4.767040252685547,7.51537561416626,-2.195798397064209,9.298267364501953,5.1908416748046875,2.350661039352417,3.3971269130706787,-0.48474061489105225,3.622835397720337,-1.0960991382598877,-5.28131103515625,-8.806413650512695,-0.8132187128067017,3.994797945022583,2.4773333072662354,7.431482315063477,4.417625904083252,4.294637203216553,9.93533992767334,2.390110492706299
3,0,hs,value,4,3.911900520324707,13.188202857971191,5.323090076446533,17.148529052734375,2.123173952102661,4.219265937805176,0.0,4.1370954513549805,0.0,17.144128799438477,0.0,0.0,6.862677097320557,0.0,3.1271777153015137,0.0,3.003443479537964,3.742084264755249,4.533167362213135,1.6431540250778198,20.358224868774414,2.9784510135650635,3.747713804244995,0.0,4.945582389831543,8.443552017211914,1.4019109010696411,0.0,0.0,0.0,4.767040252685547,7.51537561416626,0.0,9.298267364501953,5.1908416748046875,2.350661039352417,3.3971269130706787,0.0,3.622835397720337,0.0,0.0,0.0,0.0,3.994797945022583,2.4773333072662354,7.431482315063477,4.417625904083252,4.294637203216553,9.93533992767334,2.390110492706299
3,1,hs,value,4,0.0,0.5681269764900208,0.3956321179866791,2.1422548294067383,0.0,0.40974709391593933,0.01823018305003643,0.3790852427482605,0.0,2.2519195079803467,0.13775348663330078,0.0,0.0,0.0,0.0,0.0,0.8270125389099121,0.3725551664829254,0.06015550345182419,0.0,3.353030204772949,0.2558257281780243,0.36640724539756775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34714722633361816,0.530357837677002,0.0,0.0,0.0,1.1698753833770752,0.0,0.0,0.2898193299770355,0.0,0.0,0.0,0.0,0.3139054775238037,0.0,0.7991421818733215,0.27074021100997925,0.0,0.0,1.9047203063964844
4,-1,base,key,0,43.20798110961914,16.582468032836914,11.229911804199219,-24.055511474609375,-47.71104049682617,0.361552894115448,-9.242262840270996,1.8280975818634033,7.0954084396362305,17.801651000976562,6.318212985992432,0.6922545433044434,50.27547836303711,11.01407527923584,3.3384246826171875,-18.76462173461914,0.18265095353126526,-0.5029036998748779,-1.4419506788253784,35.011375427246094,2.5750062465667725,-0.9579876661300659,-0.5386162400245667,-8.2744722366333,48.92150115966797,26.35565948486328,6.4205451011657715,12.167312622070312,-2.420822858810425,-6.996232032775879,13.483283042907715,1.575458288192749,-8.976981163024902,39.65222930908203,6.973811149597168,-0.23355501890182495,34.703590393066406,7.820696830749512,-0.5147523880004883,6.856487274169922,5.231514930725098,4.110419750213623,8.031905174255371,1.263120174407959,-1.261095404624939,7.945900917053223,10.344046592712402,38.46065139770508,53.57107925415039,0.5010838508605957
4,0,hs,key,0,43.20798110961914,16.582468032836914,11.229911804199219,0.0,0.0,0.361552894115448,0.0,1.8280975818634033,7.0954084396362305,17.801651000976562,6.318212985992432,0.6922545433044434,50.27547836303711,11.01407527923584,3.3384246826171875,0.0,0.18265095353126526,0.0,0.0,35.011375427246094,2.5750062465667725,0.0,0.0,0.0,48.92150115966797,26.35565948486328,6.4205451011657715,12.167312622070312,0.0,0.0,13.483283042907715,1.575458288192749,0.0,39.65222930908203,6.973811149597168,0.0,34.703590393066406,7.820696830749512,0.0,6.856487274169922,5.231514930725098,4.110419750213623,8.031905174255371,1.263120174407959,0.0,7.945900917053223,10.344046592712402,38.46065139770508,53.57107925415039,0.5010838508605957
4,1,hs,key,0,0.0,0.0,0.2602461576461792,0.0,0.0,0.0,0.0,0.0,0.1437438279390335,0.0,0.4144129753112793,1.0489277839660645,0.0,1.0130120515823364,0.0,0.0,0.0,0.0,0.0,1.4350389242172241,0.0,0.0,0.0,0.0,0.0,0.0,0.0664283037185669,0.0,0.0,0.0,0.36434921622276306,0.0,0.0,0.0,0.0,0.0,0.0,0.24204649031162262,0.0,0.08568282425403595,1.4901074171066284,0.0,0.20207850635051727,0.0,0.0,0.0,0.20929916203022003,0.0,0.0,1.365600824356079
5,-1,base,value,0,3.3837814331054688,13.706915855407715,1.8883275985717773,-10.938879013061523,5.230611801147461,3.924295425415039,-1.7086201906204224,3.6617207527160645,-0.4590362310409546,11.974297523498535,-0.5342246294021606,-17.47700309753418,3.5732507705688477,-4.277706623077393,0.19913625717163086,-3.9681906700134277,3.052236557006836,19.971403121948242,4.779215335845947,-6.994047164916992,2.527353286743164,2.608461856842041,2.575913667678833,-1.788977026939392,3.1361265182495117,6.156782627105713,-0.11366498470306396,-9.228742599487305,-1.2729058265686035,-8.408385276794434,2.8657729625701904,2.656085252761841,-2.7948508262634277,10.00005054473877,3.936124324798584,-9.695938110351562,2.379154920578003,-3.7031970024108887,3.5331506729125977,-4.408055782318115,-8.795050621032715,-5.3922553062438965,-0.6971235275268555,4.487029075622559,5.42038106918335,5.532968044281006,1.9535149335861206,2.33913516998291,9.446002960205078,1.529009461402893
5,0,hs,value,0,3.3837814331054688,13.706915855407715,1.8883275985717773,0.0,5.230611801147461,3.924295425415039,0.0,3.6617207527160645,0.0,11.974297523498535,0.0,0.0,3.5732507705688477,0.0,0.19913625717163086,0.0,3.052236557006836,19.971403121948242,4.779215335845947,0.0,2.527353286743164,2.608461856842041,2.575913667678833,0.0,3.1361265182495117,6.156782627105713,0.0,0.0,0.0,0.0,2.8657729625701904,2.656085252761841,0.0,10.00005054473877,3.936124324798584,0.0,2.379154920578003,0.0,3.5331506729125977,0.0,0.0,0.0,0.0,4.487029075622559,5.42038106918335,5.532968044281006,1.9535149335861206,2.33913516998291,9.446002960205078,1.529009461402893
5,1,hs,value,0,0.0,0.8200756311416626,0.24638576805591583,0.0,0.0,0.726825475692749,0.5601649880409241,0.6386732459068298,0.0,2.2670412063598633,0.24600380659103394,0.0,0.0,0.0,0.0,0.0,1.247873306274414,4.005025863647461,0.3457792103290558,0.0,1.5692944526672363,0.4889489412307739,0.48922786116600037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3453449308872223,0.19197878241539001,0.0,0.0,0.0,0.0,0.0,0.0,0.5795112252235413,0.0,0.0,0.0,0.0,0.7405994534492493,0.5033779144287109,0.9359830617904663,0.18540067970752716,0.0,0.0,2.432218313217163
6,-1,base,key,1,48.687591552734375,12.710307121276855,17.0742130279541,1.9185224771499634,-14.913872718811035,7.892509460449219,-11.391206741333008,7.3373823165893555,14.085408210754395,11.198980331420898,10.307994842529297,-11.287603378295898,51.232906341552734,-1.0446710586547852,17.685760498046875,-3.2581615447998047,7.609736442565918,10.2098970413208,12.285933494567871,27.011886596679688,6.0536298751831055,5.5303497314453125,7.547027111053467,8.875174522399902,50.91004943847656,34.68048095703125,12.072270393371582,26.478778839111328,9.41555118560791,-2.6491289138793945,16.472400665283203,13.147048950195312,3.747704029083252,42.63429260253906,30.454023361206055,-1.5061898231506348,41.92789077758789,-1.3524292707443237,5.724308013916016,15.365528106689453,2.543177604675293,14.58691692352295,15.090880393981934,7.460273265838623,-13.509194374084473,7.348195552825928,16.048547744750977,43.8394775390625,50.709808349609375,12.204197883605957
