t,s,vec_type,kind,class_id,h[0],h[1],h[2],h[3],h[4],h[5],h[6],h[7],h[8],h[9],h[10],h[11],h[12],h[13],h[14],h[15],h[16],h[17],h[18],h[19],h[20],h[21],h[22],h[23],h[24],h[25],h[26],h[27],h[28],h[29],h[30],h[31],h[32],h[33],h[34],h[35],h[36],h[37],h[38],h[39],h[40],h[41],h[42],h[43],h[44],h[45],h[46],h[47],h[48],h[49]
3,0,hs,value,4,0.594769299030304,0.7447685599327087,0.6073485016822815,0.0,0.0,0.0,0.82229083776474,1.4592701196670532,0.7429980635643005,0.7088919281959534,0.0,0.0,0.0,2.438251256942749,0.0,0.0,0.0,0.0,0.0,0.0,0.7460910677909851,0.0,0.0,0.16005758941173553,0.0,0.0,0.0,0.037177909165620804,0.0,0.0,0.41985467076301575,0.0,0.41426482796669006,0.4852665662765503,0.0,0.5153502821922302,0.9576022624969482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0197211503982544,0.0,0.0,0.0
3,1,hs,value,4,0.7111831307411194,1.0459531545639038,0.7347140908241272,0.0,0.0,0.0,1.0941827297210693,1.8463001251220703,1.0762625932693481,0.9870612025260925,0.0,0.0,0.0,2.2144172191619873,0.0,0.0,0.24855458736419678,0.0,0.0,0.0,0.6157431602478027,0.0,0.0,0.030833672732114792,0.0,0.0,0.0,0.05183825641870499,0.0,0.0,0.30106285214424133,0.0,0.3032780587673187,0.3788073658943176,0.0,0.5617800354957581,1.2271438837051392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1621067523956299,0.0,0.0,0.0
4,-1,base,key,0,14.074723243713379,7.411089897155762,14.156977653503418,23.887680053710938,22.554500579833984,22.985597610473633,11.677010536193848,7.884093284606934,12.031967163085938,11.21523666381836,22.734378814697266,23.684978485107422,23.190675735473633,8.286932945251465,21.32335090637207,22.714263916015625,-7.2063446044921875,15.33634090423584,15.94351863861084,22.381959915161133,8.33169174194336,23.683547973632812,17.969873428344727,15.374734878540039,21.500913619995117,21.754310607910156,22.76655387878418,16.287363052368164,21.667678833007812,21.21015739440918,7.204086780548096,22.741178512573242,9.298896789550781,7.5389790534973145,21.553178787231445,12.500099182128906,11.096152305603027,22.591989517211914,22.303382873535156,21.151569366455078,23.916675567626953,23.267131805419922,22.766984939575195,24.2844181060791,22.92439079284668,21.381471633911133,0.9844131469726562,22.736038208007812,23.632823944091797,21.36185646057129
4,0,hs,key,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136228546500206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,hs,key,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13623377680778503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-1,base,value,0,1.7157187461853027,-0.2924511730670929,1.530337929725647,-0.42920732498168945,-13.759719848632812,0.05969572067260742,2.3852927684783936,6.329936981201172,0.7460957765579224,1.0504120588302612,3.22953724861145,2.921421527862549,-6.749317646026611,-1.0899524688720703,-10.813169479370117,4.247050762176514,5.463517665863037,-0.5056905746459961,-3.1110315322875977,-4.310155868530273,0.2638431191444397,-0.31440091133117676,-10.004388809204102,0.5654323101043701,-4.367302894592285,-11.284891128540039,-4.339930534362793,-2.38910174369812,-12.743782997131348,0.6181399822235107,-0.10346882045269012,-4.062463760375977,-0.31373131275177,18.043212890625,-0.017383217811584473,0.11819839477539062,2.8506574630737305,-5.452731609344482,-10.291926383972168,-13.53128433227539,-10.732958793640137,2.9109458923339844,4.097466945648193,1.618822455406189,-0.1718578338623047,0.16752570867538452,2.1275384426116943,1.8724045753479004,5.718998432159424,-3.9124433994293213
5,0,hs,value,0,0.5651662945747375,0.7648120522499084,0.5423281788825989,0.0,0.0,0.0,0.627190887928009,1.0273094177246094,0.6690487861633301,0.4828230142593384,0.0,0.0,0.0,0.09909354150295258,0.0,0.0,0.896517813205719,0.0,0.0,0.0,0.6011075377464294,0.0,0.0,0.20051005482673645,0.0,0.0,0.0,0.13858729600906372,0.0,0.0,0.2195640504360199,0.0,0.24100518226623535,2.778655529022217,0.0,0.5221267342567444,0.7506568431854248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8001386523246765,0.0,0.0,0.0
5,1,hs,value,0,0.75153648853302,1.3716368675231934,0.7516044974327087,0.0,0.0,0.0,1.0984039306640625,1.7887630462646484,1.2427821159362793,0.9375099539756775,0.0,0.0,0.0,0.6973665356636047,0.0,0.0,0.9874657392501831,0.0,0.0,0.0,0.6021740436553955,0.0,0.0,0.0,0.0,0.0,0.0,0.15110574662685394,0.0,0.0,0.1167234405875206,0.0,0.14716783165931702,2.286964178085327,0.0,0.6356377601623535,1.2721269130706787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1874665021896362,0.0,0.0,0.0
6,-1,base,key,1,17.931867599487305,9.311627388000488,17.361955642700195,28.149198532104492,26.48212242126465,24.273706436157227,12.906630516052246,7.804072380065918,13.995565414428711,13.194268226623535,22.08315658569336,24.778160095214844,28.706296920776367,9.046761512756348,25.133209228515625,21.76727867126465,4.4315595626831055,17.602401733398438,-3.7880430221557617,22.67915153503418,9.727943420410156,26.614179611206055,18.085752487182617,16.85001564025879,20.01239013671875,26.65569305419922,24.529239654541016,13.517637252807617,24.764711380004883,19.3467960357666,10.40823745727539,25.05883026123047,10.874690055847168,5.4270172119140625,19.45745849609375,13.163300514221191,12.208707809448242,25.036001205444336,27.644750595092773,24.57313346862793,28.24013900756836,23.994449615478516,22.060741424560547,27.801557540893555,23.400951385498047,21.626808166503906,1.412959337234497,23.950029373168945,24.702472686767578,20.54062271118164
6,0,hs,key,1,0.12265093624591827,0.0,0.061769310384988785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18575423955917358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1,hs,key,1,0.12797410786151886,0.0,0.06708115339279175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18641288578510284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,-1,base,value,1,3.6194705963134766,0.36485162377357483,3.438183069229126,4.040129661560059,-8.666208267211914,2.52480411529541,-10.045248985290527,6.985527038574219,2.2202184200286865,5.5504231452941895,5.4227142333984375,6.28230094909668,-0.6778541803359985,1.5554219484329224,-8.362359046936035,6.3227434158325195,8.844291687011719,-1.0380619764328003,-4.018259525299072,-0.891975998878479,1.8155043125152588,4.288691997528076,-10.837996482849121,-3.0752010345458984,-0.9876915216445923,-7.625911712646484,-2.5003700256347656,3.9396729469299316,-9.310556411743164,1.9448697566986084,1.497879147529602,-2.065931797027588,1.517433762550354,0.9761254191398621,-0.5940806865692139,6.505860328674316,5.809095859527588,-4.622531414031982,-3.7260890007019043,-10.690929412841797,-4.829361438751221,4.874484062194824,6.3229169845581055,5.379151344299316,2.9684648513793945,2.328493595123291,-2.6045901775360107,2.0968761444091797,7.607160568237305,-2.1797988414764404
7,0,hs,value,1,0.6508952975273132,0.5564786195755005,0.6269304752349854,0.0,0.0,0.0,0.0,1.0131171941757202,0.6829811334609985,0.9903041124343872,0.0,0.0,0.0,0.2620859742164612,0.0,0.0,1.2936375141143799,0.0,0.0,0.0,0.6191393733024597,0.0,0.0,0.0,0.0,0.0,0.0,0.052817050367593765,0.0,0.0,0.23700714111328125,0.0,0.29346370697021484,0.21697843074798584,0.0,1.2694790363311768,1.0674210786819458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1,hs,value,1,0.8887373805046082,1.674163818359375,0.8938931226730347,0.0,0.0,0.0,0.0,2.0913946628570557,1.5529029369354248,1.4545774459838867,0.0,0.0,0.0,0.8558073043823242,0.0,0.0,1.4133808612823486,0.0,0.0,0.0,0.6914398074150085,0.0,0.0,0.0,0.0,0.0,0.0,0.09101390093564987,0.0,0.0,0.03529183939099312,0.0,0.10813949257135391,0.8028031587600708,0.0,1.3380796909332275,1.750321626663208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6632282733917236,0.0,0.0,0.0
8,-1,base,wait,-1,19.053625106811523,35.55862808227539,18.27052116394043,18.974931716918945,20.13850975036621,17.941722869873047,7.319443225860596,2.79419207572937,9.69825553894043,10.19278621673584,17.528759002685547,18.505611419677734,18.541051864624023,7.014154434204102,18.465560913085938,17.430248260498047,1.5644903182983398,16.056880950927734,15.707947731018066,16.17987823486328,4.424203872680664,18.05103302001953,19.871753692626953,22.43384552001953,14.884453773498535,18.13274383544922,17.859283447265625,16.37355613708496,17.4405517578125,15.633759498596191,13.784660339355469,17.635499954223633,14.22137451171875,10.56471061706543,19.854583740234375,12.67678451538086,8.131664276123047,17.83991241455078,18.14008140563965,16.825197219848633,18.039154052734375,18.553903579711914,17.342439651489258,19.84889030456543,17.348388671875,18.753538131713867,-1.8610037565231323,18.56780242919922,18.817596435546875,15.704492568969727
8,0,hs,wait,-1,0.6076436042785645,4.709134101867676,0.512102484703064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12536515295505524,0.0,0.0,0.0,0.0,1.1094589233398438,0.0,0.0,0.0,0.10857295244932175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,hs,wait,-1,1.1988238096237183,7.241401672363281,1.109140396118164,0.0,0.0,0.0,0.0,0.0,0.6442336440086365,0.345816045999527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8251441717147827,0.0,0.0,0.0,0.13709524273872375,0.0,0.0,0.0,0.0,0.0,0.13022610545158386,0.0,0.4576638340950012,0.27709680795669556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,-1,base,wait,-1,14.689249038696289,82.07842254638672,12.670388221740723,2.8598148822784424,4.54157829284668,0.5118439197540283,0.2229101061820984,-5.635907173156738,5.295529842376709,3.75095796585083,0.6778812408447266,2.396062135696411,1.7967519760131836,5.6251325607299805,2.088670492172241,1.1186373233795166,7.164554119110107,5.935805797576904,14.255301475524902,-1.2813225984573364,2.3287384510040283,1.2490978240966797,7.545182228088379,7.464128494262695,-1.2960954904556274,1.461633563041687,0.5057632923126221,14.255949020385742,0.5937927961349487,-0.9831202030181885,8.838518142700195,-0.5755313634872437,11.690346717834473,6.68656063079834,4.965632438659668,-0.7580804824829102,2.306755304336548,0.0436629056930542,2.9069323539733887,-0.5892224311828613,-0.6015654802322388,2.0839321613311768,0.7413854598999023,4.108017921447754,0.09491395950317383,2.66270112991333,-1.467722773551941,2.7483317852020264,2.5130813121795654,-1.1155147552490234
9,0,hs,wait,-1,0.7946444153785706,8.626864433288574,0.6740891337394714,0.0,0.0,0.0,0.0,0.0,0.35651054978370667,0.07279674708843231,0.0,0.0,0.0,0.1266738623380661,0.0,0.0,0.12218403071165085,0.0,0.9694201946258545,0.0,0.11791563779115677,0.0,0.0,0.09678905457258224,0.0,0.0,0.0,0.04299752786755562,0.0,0.0,0.34444180130958557,0.0,0.6095067262649536,0.2464461624622345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1,hs,wait,-1,0.9309871792793274,8.700777053833008,0.8609246015548706,0.0,0.0,0.0,0.0037308887112885714,0.15583506226539612,0.9744731187820435,0.470392107963562,0.0,0.0,0.0,0.20393893122673035,0.0,0.0,0.14453120529651642,0.0,0.1268487423658371,0.0,0.2148064225912094,0.0,0.0,0.1580778956413269,0.0,0.0,0.0,0.10826179385185242,0.0,0.0,0.0,0.0,0.08655158430337906,0.3393212854862213,0.0,0.45994091033935547,0.47460001707077026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24576908349990845,0.0,0.0,0.0
10,-1,base,query,1,15.20388126373291,70.82095336914062,14.365694999694824,6.3878960609436035,8.157125473022461,9.080460548400879,3.120997428894043,0.9406658411026001,10.864334106445312,2.6179592609405518,9.949207305908203,7.9735870361328125,7.411810398101807,2.987602472305298,8.404036521911621,9.087919235229492,3.3305163383483887,6.849815368652344,12.734923362731934,10.815784454345703,7.733926773071289,7.403154373168945,7.568730354309082,6.605621337890625,9.976256370544434,8.200328826904297,10.726960182189941,19.835376739501953,10.11152458190918,11.348550796508789,6.580867290496826,9.772135734558105,6.049057483673096,3.6353886127471924,11.368036270141602,-0.944392204284668,0.4209659695625305,10.179503440856934,6.6885151863098145,11.157621383666992,8.79327392578125,8.396050453186035,9.595470428466797,7.161161422729492,9.399818420410156,9.530000686645508,2.580814838409424,6.634991645812988,8.215585708618164,12.046538352966309
10,0,hs,query,1,0.6371888518333435,8.54465389251709,0.5743337869644165,0.0,0.0,0.0,0.0,0.0,0.4765684902667999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496247798204422,0.0,0.1585780829191208,0.0,0.0,0.0,0.0,0.0,0.0,0.013462713919579983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1,hs,query,1,0.7445799708366394,8.97861385345459,0.6980825066566467,0.0,0.0,0.0,0.0,0.04165554791688919,0.9681262969970703,0.29968786239624023,0.0,0.0,0.0,0.010075711645185947,0.0,0.0,0.0,0.0,0.0,0.0,0.24448616802692413,0.0,0.0,0.0,0.0,0.0,0.0,0.11785075813531876,0.0,0.0,0.0,0.0,0.0,0.14775408804416656,0.0,0.3854462504386902,0.26847073435783386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23306119441986084,0.0,0.0,0.0
