step,kind,class_id,froA,specA,h_norm,Ah_norm
0,key,9,0.29999998211860657,0.027000002562999725,3.648855447769165,1.0946565866470337
1,value,9,0.39612630009651184,0.03139537200331688,7.307405948638916,2.2247986793518066
2,key,4,0.4597195088863373,0.042556777596473694,3.06462025642395,0.9764938354492188
3,value,4,0.5450738072395325,0.08435949683189392,9.194117546081543,3.734055519104004
4,key,0,0.5945101380348206,0.08506007492542267,3.0355000495910645,1.206734299659729
5,value,0,0.7140188217163086,0.20975998044013977,9.793319702148438,5.702958583831787
6,key,1,0.7612955570220947,0.18443015217781067,2.670402765274048,1.3992667198181152
7,value,1,0.8648874163627625,0.3716337978839874,10.029112815856934,7.091059684753418
8,query,1,0.8648874163627625,0.3716338872909546,2.485950231552124,1.028518795967102
