step,kind,class_id,froA,specA,h_norm,Ah_norm
0,key,9,0.29999998211860657,0.02699999138712883,4.062519550323486,1.2187557220458984
1,value,9,0.39373213052749634,0.0269894041121006,6.1001787185668945,1.830053687095642
2,key,4,0.449454128742218,0.026965340599417686,2.078831195831299,0.6236664056777954
3,value,4,0.501848578453064,0.04541747272014618,4.820438861846924,1.6106681823730469
4,key,0,0.5423633456230164,0.05133809149265289,1.581653118133545,0.548380970954895
5,value,0,0.5866005420684814,0.07632608711719513,5.133426666259766,1.9835983514785767
6,key,1,0.6449745893478394,0.10392063856124878,4.4252824783325195,1.9624786376953125
7,value,1,0.7342894673347473,0.19071559607982635,6.482489585876465,3.6353611946105957
8,query,1,0.7342894673347473,0.1895660012960434,2.679746150970459,0.26111873984336853
