step,kind,class_id,h[0],h[1],h[2],h[3],h[4],h[5],h[6],h[7],h[8],h[9],h[10],h[11],h[12],h[13],h[14],h[15],h[16],h[17],h[18],h[19],h[20],h[21],h[22],h[23],h[24],h[25],h[26],h[27],h[28],h[29],h[30],h[31],h[32],h[33],h[34],h[35],h[36],h[37],h[38],h[39],h[40],h[41],h[42],h[43],h[44],h[45],h[46],h[47],h[48],h[49]
0,key,9,0.0,0.0,0.0,0.0,0.0,0.946130096912384,1.28669011592865,0.0,0.0,0.0,0.0,0.0,1.028456449508667,0.0,0.7150092720985413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6223984956741333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2337502241134644,0.0,0.0,0.0,0.0,0.0,0.0
1,value,9,0.0,3.860128164291382,0.0,0.0,0.0,2.445589780807495,0.0,0.0,0.0,0.0,2.015727996826172,0.0,2.2469725608825684,0.0,0.0,0.0,2.546255350112915,0.0,0.4013279378414154,0.0,0.0,0.0,0.0,0.0,0.0,0.08375083655118942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011895786970853806,0.0,0.0,0.0,3.5096845626831055,0.013465718366205692,3.220027446746826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,key,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0647070407867432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2849973440170288,0.0,0.0,0.0,1.1687170267105103,0.0,0.0,0.1952112466096878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9267432689666748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9069294333457947,0.0,0.0,0.6800236701965332,0.0,0.0,0.0,0.0,0.0,0.0
3,value,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.664041519165039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7826597690582275,0.0,0.07156851887702942,2.1543593406677246,0.0,0.0,0.0,0.0,2.3717381954193115,1.0095171928405762,0.0,6.496281147003174,0.0,0.0,0.0,0.0,0.0,1.1538950204849243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,key,0,0.0,0.0,0.0,0.0,0.0,0.0,0.040040306746959686,0.0,0.0,1.271206021308899,0.0,0.0,0.0,0.0,0.9600735306739807,0.0,0.0,0.0,1.1203629970550537,0.0,0.0,1.1529626846313477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1122113466262817,0.0,0.6640445590019226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1626663208007812,1.4251418113708496,0.0,1.3674217462539673,0.0,0.0,0.0,0.0,0.972357451915741,0.0,0.7367064952850342,0.0,0.0,1.6783338785171509,0.0,0.0,0.0,0.1378883719444275,0.0,0.0,5.910268783569336,0.0,0.0,0.0,0.0,0.0,0.0,1.108375906944275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7496014833450317,0.0,0.0,0.0,0.0
6,key,1,0.0,0.0,0.0,0.0,0.0,0.0,1.5004158020019531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8162468671798706,0.0,0.0,0.0,0.9243714809417725,0.0,0.0,1.4065886735916138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3442150354385376,0.0,1.8523317575454712,0.2140369415283203,0.0,0.0,0.0,0.10365726798772812,0.0,0.0,0.0,0.0
7,value,1,0.0,0.0,0.0,0.0,0.0,0.11424020677804947,0.0,0.0,0.0,0.0,5.425357341766357,0.0,0.0,0.0,0.0,0.0,2.9890542030334473,0.0,1.1607306003570557,0.0,0.7739224433898926,0.0,0.0,0.1905203014612198,0.0,0.0,0.0,0.0,1.2486205101013184,0.0,0.0,0.0,0.0,0.2870959937572479,0.0,0.0,0.0,0.0,0.0,0.0,0.9042236804962158,0.0,0.0,0.0,0.0,1.9714138507843018,4.200645446777344,0.0,0.0,0.0
8,key,9,0.0,0.0,0.0,0.0,0.0,0.0,0.997039258480072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900914192199707,0.0,0.0,0.0,0.0,0.0,0.0,1.6139713525772095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43897545337677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3910859525203705,0.0,0.0,1.788886308670044,0.0,1.2711814641952515,0.0,0.0,0.0,0.0,0.0,0.0
9,value,9,0.0,3.7567174434661865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3399243354797363,0.0,1.6295347213745117,0.0,0.0,0.0,2.433652639389038,0.0,1.4302129745483398,0.0,0.4855134189128876,0.0,1.3923296928405762,0.9685201048851013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.481389045715332,0.0,0.0,0.0,3.6885340213775635,0.0,3.067960262298584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
