t,s,vec_type,kind,class_id,h[0],h[1],h[2],h[3],h[4],h[5],h[6],h[7],h[8],h[9],h[10],h[11],h[12],h[13],h[14],h[15],h[16],h[17],h[18],h[19],h[20],h[21],h[22],h[23],h[24],h[25],h[26],h[27],h[28],h[29],h[30],h[31],h[32],h[33],h[34],h[35],h[36],h[37],h[38],h[39],h[40],h[41],h[42],h[43],h[44],h[45],h[46],h[47],h[48],h[49],h[50],h[51],h[52],h[53],h[54],h[55],h[56],h[57],h[58],h[59]
6,1,hs,bind,3,0.0,0.0,0.0002870778553187847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,-1,base,bind,3,0.11777400970458984,0.31748998165130615,0.1336665004491806,-0.017517536878585815,0.15154661238193512,0.11480076611042023,0.2780674695968628,0.1643354594707489,0.283660352230072,-0.031912412494421005,0.1331421136856079,0.003258340060710907,0.04071013629436493,0.33168691396713257,0.2625141143798828,-0.025502804666757584,0.1725693941116333,0.2178668975830078,0.20394214987754822,0.0757475420832634,0.13895447552204132,0.13805881142616272,-0.0202952791005373,0.17532998323440552,0.19172856211662292,0.09121954441070557,0.19321423768997192,0.13072651624679565,0.006332680583000183,0.04934985563158989,0.08627412468194962,0.22163453698158264,0.11036725342273712,0.22722016274929047,0.012002399191260338,0.026985496282577515,-0.05083072558045387,-0.5708879232406616,0.13544341921806335,0.010260987095534801,0.028658535331487656,0.24202698469161987,0.15266834199428558,0.07876028120517731,0.27880746126174927,0.055416930466890335,0.04920351505279541,0.04830104485154152,0.29305920004844666,0.15291371941566467,0.136973038315773,0.11253489553928375,0.4366037845611572,0.16475169360637665,0.10819195210933685,0.13292266428470612,0.03967802971601486,0.04681850224733353,-0.025963369756937027,0.18391183018684387
7,0,hs,bind,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1,hs,bind,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,-1,base,bind,1,0.11358022689819336,0.1878640353679657,0.10012998431921005,0.019950799643993378,0.0703948438167572,0.011381305754184723,0.194120854139328,0.08394887298345566,0.17607752978801727,0.11643896996974945,0.011475034058094025,0.066877081990242,0.12087483704090118,0.1904553323984146,0.10986141860485077,0.04490027576684952,0.15216751396656036,0.1599235236644745,0.10352666676044464,0.09784823656082153,0.08712702989578247,0.07100950181484222,-0.06599854677915573,0.11758042126893997,0.030628114938735962,0.008048426359891891,0.15231263637542725,0.04543106257915497,0.09230749309062958,0.027914177626371384,0.09997031092643738,0.09313061833381653,0.030017826706171036,0.1417253315448761,-0.09263470023870468,-0.004995755851268768,-0.04445749148726463,-0.38384580612182617,0.023720398545265198,0.11144720017910004,-0.07026112824678421,0.16847780346870422,0.10131102800369263,0.061668701469898224,0.2209191620349884,0.004123649559915066,0.11324972659349442,0.026511892676353455,0.19473329186439514,0.11508738249540329,0.15557509660720825,0.07982414960861206,0.33237531781196594,0.1725609004497528,0.03161688148975372,0.08530344814062119,0.03228727728128433,0.06348586082458496,0.09219630807638168,0.047122806310653687
8,0,hs,bind,1,0.0,0.0,0.003854945534840226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004247965291142464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,hs,bind,1,0.0,0.0,0.003862198209390044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042477864772081375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,-1,base,bind,2,0.13790184259414673,0.10546765476465225,0.15171164274215698,0.07994314283132553,0.12489224970340729,0.018746905028820038,0.1666141152381897,0.04443538188934326,0.19410644471645355,0.08084292709827423,-0.036856286227703094,0.006639542058110237,0.07826347649097443,0.09278549998998642,0.08652880042791367,0.12083509564399719,0.08336533606052399,0.08452831208705902,0.20878054201602936,-0.035358890891075134,0.042347501963377,0.044189080595970154,-0.1145879402756691,0.08248934149742126,0.09497101604938507,-0.012991152703762054,0.01762092113494873,0.0480596087872982,0.11255623400211334,0.02360987849533558,-0.003305325284600258,-0.043078064918518066,-0.020702209323644638,0.13950709998607635,-0.141769140958786,-0.00011143460869789124,0.03830643370747566,-0.2836638391017914,0.1577383279800415,-0.05512692779302597,-0.08649306744337082,0.18901312351226807,0.045580051839351654,0.15833304822444916,0.1504376083612442,-0.12494949251413345,0.07929479330778122,0.03899000585079193,0.07389835268259048,0.0905446708202362,0.13531853258609772,0.02659914642572403,0.3219090402126312,0.12778069078922272,0.11112980544567108,0.12806464731693268,0.01930827833712101,0.02634834125638008,-0.011686615645885468,-0.04946330189704895
9,0,hs,bind,2,0.0,0.0,0.06259355694055557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03175017237663269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06229104846715927,0.0,0.0,0.0,0.0,0.017803855240345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1,hs,bind,2,0.0,0.0,0.06274208426475525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031766925007104874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06238780915737152,0.0,0.0,0.0,0.0,0.017794769257307053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
