t,s,vec_type,kind,class_id,h[0],h[1],h[2],h[3],h[4],h[5],h[6],h[7],h[8],h[9],h[10],h[11],h[12],h[13],h[14],h[15],h[16],h[17],h[18],h[19],h[20],h[21],h[22],h[23],h[24],h[25],h[26],h[27],h[28],h[29],h[30],h[31],h[32],h[33],h[34],h[35],h[36],h[37],h[38],h[39],h[40],h[41],h[42],h[43],h[44],h[45],h[46],h[47],h[48],h[49],h[50],h[51],h[52],h[53],h[54],h[55],h[56],h[57],h[58],h[59]
3,0,hs,bind,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03744108974933624,0.0,0.0,0.0,0.0,0.0,1.0385527610778809,0.6217108368873596,0.0,0.0,0.0,0.0,0.0,0.0
3,1,hs,bind,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021886572241783142,0.0,0.0,0.0,0.0,0.0,1.071916103363037,0.616676926612854,0.0,0.0,0.0,0.0,0.0,0.0
4,-1,base,bind,2,-0.8978793621063232,1.7262520790100098,8.539982795715332,6.49282693862915,3.382110118865967,-0.00666278600692749,7.190888404846191,6.3031816482543945,-1.2381563186645508,2.732638120651245,-0.29325276613235474,0.17925727367401123,-1.57573664188385,3.860995054244995,10.600882530212402,5.106756687164307,9.58670711517334,1.6773680448532104,2.182921886444092,-2.919593095779419,0.3368462920188904,6.853038787841797,7.115926742553711,7.737168312072754,-0.7543736696243286,6.308351516723633,-2.1601383686065674,-1.3716098070144653,2.570922374725342,-3.36409854888916,-3.507777690887451,2.6428403854370117,9.262304306030273,0.5417210459709167,6.224903106689453,-0.17233851552009583,11.325631141662598,11.605818748474121,8.9974946975708,-3.269479751586914,8.805408477783203,0.45142918825149536,9.176010131835938,7.094271659851074,-1.017080307006836,8.057735443115234,1.5134601593017578,0.05675944685935974,1.2937891483306885,9.057197570800781,1.7253050804138184,7.12753438949585,10.981021881103516,9.205801963806152,3.060880661010742,-1.2996184825897217,8.8404541015625,-0.6921929121017456,-4.776806354522705,5.302182197570801
4,0,hs,bind,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08306720107793808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04083089902997017,0.0,0.0,0.0,1.0211260318756104,0.0,0.0,0.0,0.0,0.0,0.0139970937743783,0.0,0.0,0.20670688152313232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1275681257247925,0.5041099190711975,0.0,0.0,0.0,0.0,0.0,0.0
4,1,hs,bind,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2039424329996109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028068091720342636,0.0,0.0,0.0,0.9975746870040894,0.0,0.0,0.0,0.0,0.0,0.0009301003883592784,0.0,0.0,0.21522767841815948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1674214601516724,0.5165959596633911,0.0,0.0,0.0,0.0,0.0,0.0
5,-1,base,bind,3,1.5853075981140137,0.08433961868286133,9.499435424804688,10.911675453186035,2.1729464530944824,5.851998329162598,9.079595565795898,5.741602897644043,3.441824436187744,0.728614091873169,-0.5864999294281006,2.4170689582824707,1.7396199703216553,8.710870742797852,12.941712379455566,7.135745525360107,10.296317100524902,3.0356035232543945,-2.2200427055358887,1.624700903892517,2.677563190460205,11.013871192932129,5.614152431488037,9.728893280029297,2.2751479148864746,7.365415096282959,2.5859508514404297,0.1967982053756714,2.157386064529419,3.144716739654541,9.227542877197266,-0.7568799257278442,10.653919219970703,-0.8677214980125427,7.737277030944824,1.3799054622650146,11.030777931213379,3.285825729370117,8.63187313079834,1.545273780822754,10.884855270385742,0.43676018714904785,10.277639389038086,10.686943054199219,1.385968804359436,10.078307151794434,-1.8344486951828003,3.3583977222442627,2.8755226135253906,7.017672538757324,5.879151344299316,9.643577575683594,21.861469268798828,-0.10706114768981934,8.351481437683105,1.6730806827545166,9.52385139465332,-0.12256184220314026,-1.1165589094161987,10.569923400878906
5,0,hs,bind,3,0.0,0.0,0.0,0.0,0.0,0.3888282775878906,0.0,0.0,0.025022421032190323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34583309292793274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2912445068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.296047329902649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,hs,bind,3,0.0,0.0,0.0,0.0,0.0,0.3562479615211487,0.0,0.0,0.02121727354824543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43218064308166504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2380552291870117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3392068147659302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,-1,base,bind,0,-1.2141954898834229,8.333319664001465,1.7169673442840576,11.607074737548828,7.872740268707275,-1.3900690078735352,7.8429107666015625,8.951446533203125,2.415505886077881,0.6511275768280029,4.975935935974121,2.0272159576416016,-0.9709508419036865,3.44628643989563,11.182912826538086,8.317757606506348,7.927241802215576,-1.129889726638794,0.30882641673088074,1.4309440851211548,2.2004709243774414,13.329231262207031,2.284670829772949,10.859639167785645,2.1828372478485107,8.329602241516113,1.7258429527282715,2.674210548400879,2.6942191123962402,2.1455931663513184,2.0217859745025635,0.09827855229377747,11.319406509399414,2.748872756958008,10.629966735839844,-0.9831916093826294,11.631266593933105,7.024698257446289,13.747364044189453,11.490180969238281,12.788466453552246,-0.41439950466156006,8.228493690490723,9.13868522644043,-1.145583987236023,8.026491165161133,4.59345006942749,3.6625077724456787,-0.6365527510643005,9.914328575134277,14.420713424682617,10.268295288085938,22.991901397705078,4.249509811401367,5.5176682472229,0.07237261533737183,11.082321166992188,4.015657424926758,3.764280080795288,7.379602909088135
6,0,hs,bind,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1903161257505417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2871164083480835,0.0,0.0,0.0,0.0,0.0,0.0282193124294281,0.0
