t,s,vec_type,kind,class_id,h[0],h[1],h[2],h[3],h[4],h[5],h[6],h[7],h[8],h[9],h[10],h[11],h[12],h[13],h[14],h[15],h[16],h[17],h[18],h[19],h[20],h[21],h[22],h[23],h[24],h[25],h[26],h[27],h[28],h[29],h[30],h[31],h[32],h[33],h[34],h[35],h[36],h[37],h[38],h[39],h[40],h[41],h[42],h[43],h[44],h[45],h[46],h[47],h[48],h[49],h[50],h[51],h[52],h[53],h[54],h[55],h[56],h[57],h[58],h[59]
0,-1,base,bind,0,7.087076187133789,6.243396759033203,5.645094871520996,7.7017412185668945,0.986443281173706,0.058660268783569336,0.11162514984607697,-2.035038471221924,6.123907089233398,-0.12826204299926758,-0.6054129600524902,-0.6734609603881836,-6.622579574584961,-2.6274585723876953,6.923886775970459,-3.7660112380981445,4.743890762329102,7.160672664642334,5.439765453338623,5.5674872398376465,7.395116329193115,1.4798498153686523,6.4612836837768555,7.544972896575928,7.04997444152832,6.902558326721191,6.125758647918701,6.68436336517334,3.5929372310638428,-0.01212465763092041,3.1197962760925293,-1.2066190242767334,7.619125843048096,-2.1084961891174316,7.727692604064941,-0.3978003263473511,6.491090774536133,-2.756972074508667,4.955466270446777,6.064846038818359,3.9321794509887695,6.9981536865234375,0.314363956451416,-2.1382687091827393,-1.0542404651641846,5.683803081512451,1.3809001445770264,7.325517654418945,6.317502498626709,1.2339770793914795,7.252631187438965,6.829782009124756,-2.8164172172546387,7.733371734619141,6.530285358428955,1.113576054573059,5.520468235015869,0.8665945529937744,-0.07009783387184143,-2.806790590286255
1,-1,base,bind,1,5.720403671264648,7.575098991394043,6.597377300262451,7.5206708908081055,5.4866437911987305,5.149442195892334,0.17757146060466766,-3.849957227706909,6.597026824951172,-3.642763614654541,-5.717663288116455,-2.6809232234954834,-2.776169776916504,-6.444143295288086,6.061013698577881,-3.292250633239746,7.598053455352783,6.871697425842285,6.621105670928955,6.753348350524902,6.944605827331543,3.704383373260498,6.4321746826171875,6.361561298370361,6.319765090942383,7.068479061126709,6.3861284255981445,4.294342041015625,4.993460178375244,-4.610396862030029,4.638175964355469,-0.08292645215988159,7.137367248535156,-1.120094895362854,7.114258766174316,-1.4638339281082153,6.705225944519043,-6.584473609924316,6.654861927032471,6.774593830108643,8.39004898071289,6.57854700088501,-1.248054027557373,-0.5144791603088379,-2.4022953510284424,5.039520740509033,-1.4079571962356567,6.899715423583984,7.552591800689697,-1.7766919136047363,6.467746257781982,8.00130558013916,-2.153151750564575,6.7697834968566895,6.465754508972168,0.6140906810760498,4.933801651000977,-0.6532485485076904,1.8251843452453613,1.2414453029632568
2,-1,base,bind,0,7.516216278076172,6.072301864624023,5.773739814758301,6.75506591796875,-0.09427642822265625,3.6362037658691406,-1.5246390104293823,-2.0108261108398438,4.13862419128418,1.8166260719299316,-1.319624423980713,-0.06840473413467407,-6.203982353210449,-1.669295072555542,6.791999816894531,-5.34064245223999,4.13053560256958,5.5595269203186035,10.904000282287598,5.329239368438721,6.854559898376465,-2.48844575881958,4.241986274719238,6.5550007820129395,7.123210906982422,5.531073093414307,7.3761701583862305,4.413157939910889,3.7436184883117676,-3.21138334274292,0.6342072486877441,0.34958547353744507,6.606753349304199,-1.2056790590286255,7.175963401794434,0.9186568260192871,5.30129861831665,-2.5242741107940674,5.6834306716918945,5.289885520935059,2.274101972579956,4.257718563079834,0.061076819896698,-0.7522755265235901,0.22235047817230225,5.597346305847168,1.4647908210754395,7.203460693359375,6.016619682312012,1.764397144317627,6.183513641357422,6.27183723449707,-2.5753698348999023,6.9676642417907715,6.836909294128418,2.168628215789795,5.2631964683532715,0.9444829225540161,1.165378212928772,-1.7321934700012207
3,-1,base,bind,2,7.138124465942383,7.785794258117676,7.432215690612793,4.525055885314941,1.316873550415039,3.7235193252563477,0.5660707950592041,-2.2722649574279785,2.5380945205688477,1.961716651916504,-4.767457962036133,1.806258201599121,-2.561920166015625,5.6692938804626465,6.001898765563965,-2.6406121253967285,8.288108825683594,3.4350812435150146,14.54325008392334,7.363722801208496,5.393393516540527,-1.911057949066162,1.9688315391540527,2.8478424549102783,7.382344722747803,3.273057222366333,9.125226020812988,-2.5328736305236816,8.107181549072266,-5.457577228546143,0.28144311904907227,3.2748847007751465,4.935755729675293,1.077030062675476,5.14694356918335,1.7316348552703857,4.68143367767334,4.248970031738281,7.031091213226318,6.053976535797119,4.98849630355835,-0.04089784622192383,0.5108607411384583,2.6665878295898438,-0.85423743724823,6.99456787109375,4.767568588256836,6.85610294342041,7.198480606079102,0.6042010188102722,3.740347385406494,6.369924545288086,-0.8537799119949341,4.593271732330322,6.077452659606934,1.4603722095489502,4.4587249755859375,-0.09348449110984802,-0.11985597014427185,-0.3660311698913574
4,-1,base,bind,2,6.357191562652588,8.524450302124023,7.12507438659668,4.3870368003845215,3.875701427459717,5.450526237487793,0.5649290084838867,-1.4312083721160889,1.610339641571045,1.9352335929870605,-6.986015319824219,1.419466257095337,0.05595242977142334,8.501443862915039,5.45300817489624,-1.9099621772766113,8.225828170776367,2.3938722610473633,20.0949764251709,7.614676475524902,6.028344631195068,-1.960303783416748,1.0570073127746582,2.6601998805999756,6.24177360534668,3.3441290855407715,9.393396377563477,-2.926395893096924,8.106097221374512,-8.306557655334473,0.8457489013671875,1.7698090076446533,4.152449607849121,1.216794490814209,3.823640823364258,2.7151927947998047,3.599621295928955,6.981772422790527,9.298566818237305,6.238407135009766,7.379868984222412,-1.6109066009521484,-0.5392636060714722,3.937081813812256,-0.6552174091339111,6.68067741394043,6.045238494873047,5.095010280609131,6.894106864929199,-2.4222826957702637,2.1029391288757324,6.469156742095947,-1.7762792110443115,3.462191581726074,5.98930549621582,0.7325204014778137,4.161965370178223,0.22940859198570251,1.291562795639038,0.7904272675514221
5,-1,base,bind,3,10.125186920166016,10.185789108276367,7.441219329833984,9.382801055908203,0.16212844848632812,5.211222171783447,1.282660722732544,0.14019179344177246,2.8634185791015625,5.938478469848633,-6.40088415145874,1.0229158401489258,-0.2940058708190918,4.804823398590088,7.932890892028809,-3.851278781890869,4.603287696838379,5.863285541534424,18.336326599121094,6.918386459350586,12.51058292388916,-7.658524990081787,2.954744577407837,9.222185134887695,9.401762962341309,6.2202911376953125,10.528641700744629,3.7226128578186035,6.074133396148682,-9.757403373718262,-2.365412712097168,0.8833562731742859,8.988534927368164,0.13451096415519714,7.7853593826293945,5.455175876617432,4.874295234680176,2.3761041164398193,10.287456512451172,7.048996448516846,5.138214111328125,0.6380748748779297,-1.3338253498077393,1.3945488929748535,2.1008026599884033,5.113541603088379,5.739847183227539,7.1745171546936035,6.686801433563232,-0.3277535140514374,4.458909034729004,7.308926105499268,-0.26174187660217285,7.898220062255859,9.345841407775879,-0.2772986888885498,6.418767929077148,-0.4059278070926666,2.6528232097625732,2.832336664199829
6,-1,base,bind,0,8.786697387695312,8.278879165649414,6.81907320022583,7.505510330200195,-1.0727310180664062,4.11641263961792,-1.2079836130142212,0.5691311359405518,3.051975727081299,5.8031415939331055,-2.68768572807312,2.204200506210327,-5.333745956420898,3.252653121948242,7.75219202041626,-2.890148639678955,5.210013389587402,4.727901935577393,20.17422866821289,6.837161540985107,9.1175537109375,-5.49617338180542,2.7502923011779785,6.655335903167725,7.803670883178711,5.686116695404053,9.799369812011719,1.0303006172180176,5.556728363037109,-4.501800537109375,-0.2989315986633301,-0.1702783703804016,6.712673664093018,-0.10045081377029419,6.720803737640381,3.384244918823242,4.640380859375,1.7269082069396973,7.904340744018555,6.536002159118652,4.255434036254883,1.4630379676818848,0.22678810358047485,1.4501612186431885,2.158776044845581,6.896689414978027,6.566214561462402,7.114576816558838,7.184166431427002,0.6029119491577148,4.911960601806641,7.662210464477539,-5.739352703094482,6.72239875793457,7.8780436515808105,1.4879226684570312,4.843665599822998,1.3172451257705688,1.0293689966201782,-3.6873819828033447
7,-1,base,bind,1,7.474111557006836,12.043169021606445,8.66143798828125,6.032930374145508,1.8404064178466797,6.2390007972717285,0.8368327021598816,-0.704343318939209,2.4660909175872803,3.8426458835601807,-5.242279052734375,0.82296222448349,-1.7733559608459473,-1.7620806694030762,6.257946491241455,-2.5722384452819824,10.930326461791992,3.8196637630462646,20.074430465698242,9.286886215209961,7.278169631958008,-5.619889736175537,1.2877554893493652,2.447749137878418,8.5327730178833,4.3668107986450195,10.216255187988281,-4.170901775360107,8.763469696044922,-9.067973136901855,-2.0533924102783203,0.6833030581474304,6.050414562225342,1.0310722589492798,6.406344413757324,3.3867878913879395,5.6580810546875,-3.183396100997925,9.745532035827637,7.543281078338623,8.484363555908203,-0.8773312568664551,0.03950446844100952,1.6400917768478394,-0.1778874397277832,6.7233967781066895,3.5286686420440674,7.896178245544434,8.956622123718262,-2.807826519012451,3.953298330307007,8.921615600585938,-1.3187305927276611,5.129696846008301,6.413566589355469,1.1226028203964233,4.258030891418457,-1.212542176246643,2.902895212173462,2.4462170600891113
8,-1,base,bind,1,9.097354888916016,9.625585556030273,8.630406379699707,8.222807884216309,1.4553208351135254,9.636187553405762,0.5098466873168945,-2.1775882244110107,4.0183820724487305,2.647077798843384,-7.133734703063965,0.5551270842552185,-5.561870098114014,-1.7166900634765625,7.790520668029785,-5.5602617263793945,9.274713516235352,5.410531044006348,19.243427276611328,8.522680282592773,8.41769027709961,-3.2910685539245605,3.8091840744018555,5.988960266113281,8.581071853637695,6.172347068786621,10.645528793334961,-0.6453795433044434,7.290713787078857,-7.924533367156982,-0.031751155853271484,1.7536509037017822,7.5240936279296875,-0.24097928404808044,7.329709053039551,2.2235360145568848,5.902327060699463,-3.151357889175415,9.90462875366211,8.08343505859375,7.549919128417969,1.5098252296447754,-0.3247525990009308,1.9287402629852295,-0.2886406183242798,7.623540878295898,2.8008251190185547,8.526477813720703,9.122198104858398,-1.9848394393920898,4.998076438903809,9.471714973449707,-2.7678756713867188,6.762293338775635,7.966071128845215,1.0049982070922852,4.951318264007568,-1.0625224113464355,-0.6276389360427856,5.508602619171143
9,-1,base,bind,3,8.779861450195312,4.711081504821777,6.158414840698242,8.120994567871094,4.101445198059082,10.61758804321289,-0.29283249378204346,-1.1869789361953735,1.4563703536987305,4.4474945068359375,-6.619542121887207,1.2719528675079346,2.5170812606811523,9.558492660522461,6.870513439178467,-4.721595764160156,3.940915584564209,3.3440346717834473,14.285805702209473,5.135903358459473,7.5070366859436035,-0.5183539390563965,2.7401628494262695,7.403590202331543,5.269004821777344,5.913703918457031,9.277502059936523,3.940711736679077,5.420094013214111,-7.733182907104492,1.113175868988037,0.4532119631767273,5.206633567810059,0.9790816307067871,5.223301410675049,2.582580327987671,3.6040024757385254,7.606470108032227,10.978293418884277,6.424383163452148,4.190963268280029,0.22608613967895508,1.4671151638031006,1.4974920749664307,2.346405267715454,5.6171979904174805,3.9386093616485596,4.834407806396484,5.497231960296631,1.7657095193862915,2.4538373947143555,5.783461570739746,-0.34802067279815674,5.784296035766602,8.041210174560547,1.504166841506958,5.713813781738281,-0.3143499195575714,1.170617938041687,0.44160526990890503
