t,s,vec_type,kind,class_id,h[0],h[1],h[2],h[3],h[4],h[5],h[6],h[7],h[8],h[9],h[10],h[11],h[12],h[13],h[14],h[15],h[16],h[17],h[18],h[19],h[20],h[21],h[22],h[23],h[24],h[25],h[26],h[27],h[28],h[29],h[30],h[31],h[32],h[33],h[34],h[35],h[36],h[37],h[38],h[39],h[40],h[41],h[42],h[43],h[44],h[45],h[46],h[47],h[48],h[49],h[50],h[51],h[52],h[53],h[54],h[55],h[56],h[57],h[58],h[59]
6,1,hs,bind,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1606290638446808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6838157176971436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2474294900894165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,-1,base,bind,1,8.081924438476562,0.14584052562713623,-3.8306849002838135,9.428016662597656,0.32154184579849243,8.762696266174316,9.557043075561523,-0.05525021255016327,1.298072338104248,-1.1754474639892578,1.7257182598114014,-2.134770393371582,11.893603324890137,-0.2566823959350586,-1.6409006118774414,-0.7643673419952393,9.09333610534668,9.914522171020508,0.5136003494262695,4.992254257202148,-1.1132481098175049,5.859072685241699,7.417598724365234,2.2818422317504883,-1.7720853090286255,11.180285453796387,1.3291610479354858,1.2870595455169678,-1.4327110052108765,3.8544716835021973,-0.7046741843223572,1.183246374130249,7.299583435058594,9.305215835571289,-1.0522301197052002,0.8540509939193726,7.455367088317871,8.07634449005127,-0.09361264109611511,10.965700149536133,1.7837153673171997,-2.4668116569519043,9.34476375579834,7.217311859130859,-0.47125744819641113,6.131636619567871,7.7622480392456055,6.753298282623291,6.795292377471924,3.242112874984741,-0.4257357120513916,7.584628582000732,22.787334442138672,10.186201095581055,1.000840187072754,3.685262680053711,-0.5163029432296753,8.174296379089355,6.728754997253418,9.043635368347168
7,0,hs,bind,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5980544090270996,0.182264044880867,0.0,0.0,1.3311318159103394,0.0,0.0,0.07737305015325546,0.0,0.0,0.0,0.0
7,1,hs,bind,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6050209999084473,0.18151426315307617,0.0,0.0,1.332233190536499,0.0,0.0,0.07865745574235916,0.0,0.0,0.0,0.0
8,-1,base,bind,1,5.396828651428223,-2.076392889022827,-0.1611396223306656,8.771291732788086,2.243262529373169,8.288769721984863,7.371337413787842,0.11139346659183502,2.199763298034668,6.449497222900391,0.9802792072296143,0.2362644076347351,9.142322540283203,0.6939575672149658,11.904214859008789,-5.248471260070801,12.027130126953125,9.892410278320312,1.1005886793136597,7.329486846923828,-0.007286742329597473,3.995015859603882,12.065629959106445,-0.5033259391784668,-3.050736904144287,11.509531021118164,2.331752300262451,0.9312087297439575,-3.51875376701355,-0.10382986068725586,-2.2545523643493652,3.194530963897705,5.115618705749512,9.261874198913574,-0.03159645199775696,1.3164317607879639,9.194049835205078,10.531827926635742,-0.009739130735397339,10.732582092285156,0.4322892427444458,-1.3757851123809814,10.410152435302734,4.066577434539795,-0.9157950282096863,5.183896541595459,6.596756458282471,6.495961666107178,6.5667901039123535,2.1298763751983643,-2.402193546295166,8.47612190246582,18.80876922607422,9.817768096923828,-1.7959973812103271,2.5797290802001953,0.025922805070877075,8.088237762451172,-0.5258584022521973,6.097368240356445
8,0,hs,bind,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43326452374458313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5404542684555054,0.0,0.0,0.0,1.2469055652618408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,hs,bind,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43302735686302185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5659120082855225,0.0,0.0,0.0,1.249094843864441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,-1,base,bind,3,8.243181228637695,0.1914304494857788,2.989426374435425,7.906290054321289,2.50252103805542,7.546425819396973,6.786060333251953,0.46131616830825806,-2.754704713821411,1.5665485858917236,-0.9033293724060059,2.890270233154297,7.364578723907471,7.372189521789551,10.698747634887695,-1.5419073104858398,9.286515235900879,9.476551055908203,3.9740731716156006,9.364076614379883,0.7879501581192017,7.478270530700684,8.797590255737305,2.336963653564453,1.5068070888519287,7.45695686340332,3.15641713142395,0.8395278453826904,-3.0610132217407227,7.613875389099121,-0.1220400333404541,-0.9086905717849731,7.829433441162109,7.929839134216309,2.516599416732788,1.4740228652954102,7.760427951812744,8.503618240356445,1.4258533716201782,8.052535057067871,-0.7241181135177612,0.01289375126361847,8.682330131530762,7.354933261871338,1.0793752670288086,7.666853427886963,7.762728691101074,7.588274002075195,-0.025872349739074707,0.46501561999320984,-1.7424877882003784,8.180334091186523,15.814065933227539,8.278803825378418,-0.5572314858436584,-0.9616353511810303,-2.2207326889038086,8.428217887878418,6.9017767906188965,7.837141990661621
9,0,hs,bind,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20188692212104797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2193413972854614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1,hs,bind,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2008390873670578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2212156057357788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
