epoch,seed,core_type,use_fw,use_ln,S,lambda,eta,T_bind,duplicate,delta_wait,train_loss,train_acc,valid_loss,valid_acc,specA,specA_val,alpha_train,alpha_val
1,0,fw,0,1,1,0.85,0.3,9,3,0,1.1518060776094596,0.13452814922978482,0.9746719658374786,0.2410951479896903,0.0,0.0,0.0,0.0
2,0,fw,0,1,1,0.85,0.3,9,3,0,0.9399172645807267,0.2909764236646394,0.943494482114911,0.2856309419684112,0.0,0.0,0.0,0.0
3,0,fw,0,1,1,0.85,0.3,9,3,0,0.9067304427921772,0.3203259495118012,0.8803975104540587,0.36622028550133107,0.0,0.0,0.0,0.0
4,0,fw,0,1,1,0.85,0.3,9,3,0,0.8658800228933493,0.3746704290062189,0.9000727047026157,0.356973008941859,0.0,0.0,0.0,0.0
5,0,fw,0,1,1,0.85,0.3,9,3,0,0.8581982675939799,0.38163709161182247,0.8500517335534096,0.38880809722468257,0.0,0.0,0.0,0.0
6,0,fw,0,1,1,0.85,0.3,9,3,0,0.8493275546530883,0.3906815525175383,0.8389798697829246,0.39266894780099393,0.0,0.0,0.0,0.0
7,0,fw,0,1,1,0.85,0.3,9,3,0,0.8533805338044961,0.39211067650156717,0.8046023841202259,0.42491864007897673,0.0,0.0,0.0,0.0
8,0,fw,0,1,1,0.85,0.3,9,3,0,0.8323309407383204,0.4107874486874789,0.8277928674221039,0.4100899423658848,0.0,0.0,0.0,0.0
9,0,fw,0,1,1,0.85,0.3,9,3,0,0.8050763632232945,0.44674343124652904,0.7955552434921265,0.4508662176411599,0.0,0.0,0.0,0.0
10,0,fw,0,1,1,0.85,0.3,9,3,0,0.8068826075643301,0.44496465632071097,0.8279424767196178,0.4213708578422666,0.0,0.0,0.0,0.0
11,0,fw,0,1,1,0.85,0.3,9,3,0,0.7895224223037561,0.4572004131631305,0.7519058046117425,0.4929068438056856,0.0,0.0,0.0,0.0
12,0,fw,0,1,1,0.85,0.3,9,3,0,0.781987538052102,0.46614961049209036,0.8234000468999148,0.4490339267998934,0.0,0.0,0.0,0.0
13,0,fw,0,1,1,0.85,0.3,9,3,0,0.7930659330139558,0.4536017247584338,0.7672457981109619,0.47676873702555894,0.0,0.0,0.0,0.0
14,0,fw,0,1,1,0.85,0.3,9,3,0,0.7919002509365479,0.4611774543300271,0.7925732088088989,0.45212440872564913,0.0,0.0,0.0,0.0
15,0,fw,0,1,1,0.85,0.3,9,3,0,0.7675895580897728,0.4810174880921841,0.7714036601036787,0.48455880865454676,0.0,0.0,0.0,0.0
16,0,fw,0,1,1,0.85,0.3,9,3,0,0.7673083926116426,0.48273905796619754,0.7837454302608967,0.4694787138514221,0.0,0.0,0.0,0.0
17,0,fw,0,1,1,0.85,0.3,9,3,0,0.7786953240633011,0.4799724031798542,0.7901680405251682,0.46176408166997135,0.0,0.0,0.0,0.0
18,0,fw,0,1,1,0.85,0.3,9,3,0,0.770759062829117,0.4779920493004223,0.79909063834697,0.43035862053744495,0.0,0.0,0.0,0.0
19,0,fw,0,1,1,0.85,0.3,9,3,0,0.7473844170725594,0.4969365749678885,0.8312348771095276,0.4366502670198679,0.0,0.0,0.0,0.0
20,0,fw,0,1,1,0.85,0.3,9,3,0,0.7614018232685824,0.4896418475996082,0.7130626647174358,0.5234528627991676,0.0,0.0,0.0,0.0
21,0,fw,0,1,1,0.85,0.3,9,3,0,0.7447422281528513,0.5042479938517014,0.7920899279788136,0.46106411701068284,0.0,0.0,0.0,0.0
22,0,fw,0,1,1,0.85,0.3,9,3,0,0.733791856256624,0.5082460904680193,0.7873753952607513,0.47735779265873135,0.0,0.0,0.0,0.0
23,0,fw,0,1,1,0.85,0.3,9,3,0,0.7431801240021984,0.49974993178620936,0.767355314232409,0.48908849837258456,0.0,0.0,0.0,0.0
24,0,fw,0,1,1,0.85,0.3,9,3,0,0.776033825178941,0.47478473364065094,0.7351970750093461,0.505525905098766,0.0,0.0,0.0,0.0
25,0,fw,0,1,1,0.85,0.3,9,3,0,0.7319015449409684,0.5138868771633134,0.7447863890230656,0.5112769723311067,0.0,0.0,0.0,0.0
26,0,fw,0,1,1,0.85,0.3,9,3,0,0.7135690802273651,0.5286888338873784,0.7417649524658918,0.49985987541265786,0.0,0.0,0.0,0.0
27,0,fw,0,1,1,0.85,0.3,9,3,0,0.7284647863823921,0.5165000097236285,0.733944378606975,0.512229092605412,0.0,0.0,0.0,0.0
28,0,fw,0,1,1,0.85,0.3,9,3,0,0.7575849094614386,0.4910999985722204,0.7149314752221108,0.5257439141906798,0.0,0.0,0.0,0.0
29,0,fw,0,1,1,0.85,0.3,9,3,0,0.7094182546436787,0.5333454954531044,0.7123888397589326,0.5276057268679142,0.0,0.0,0.0,0.0
30,0,fw,0,1,1,0.85,0.3,9,3,0,0.7312245251238346,0.5157085015811026,0.6871859795227647,0.5563963114609942,0.0,0.0,0.0,0.0
31,0,fw,0,1,1,0.85,0.3,9,3,0,0.7254531635716558,0.5193098348875841,0.7503414533101023,0.5004784465581179,0.0,0.0,0.0,0.0
32,0,fw,0,1,1,0.85,0.3,9,3,0,0.7197395697049797,0.5189328959770501,0.647561869211495,0.5783884185086936,0.0,0.0,0.0,0.0
33,0,fw,0,1,1,0.85,0.3,9,3,0,0.6981549482047558,0.5403332996709893,0.7517562905326486,0.5092395877745003,0.0,0.0,0.0,0.0
34,0,fw,0,1,1,0.85,0.3,9,3,0,0.7071906339749694,0.5318824616229783,0.7496486276760698,0.5144563839118927,0.0,0.0,0.0,0.0
35,0,fw,0,1,1,0.85,0.3,9,3,0,0.7066392939041058,0.5322706016339361,0.7105855397507548,0.5224209917895496,0.0,0.0,0.0,0.0
36,0,fw,0,1,1,0.85,0.3,9,3,0,0.7258025689174732,0.5198998517418901,0.6742664402164519,0.5566644878685474,0.0,0.0,0.0,0.0
37,0,fw,0,1,1,0.85,0.3,9,3,0,0.7165613568512103,0.5215774300042539,0.6966084215790034,0.5386269004456699,0.0,0.0,0.0,0.0
38,0,fw,0,1,1,0.85,0.3,9,3,0,0.6844461696657042,0.562007121341303,0.7436246712505817,0.5111799901910126,0.0,0.0,0.0,0.0
39,0,fw,0,1,1,0.85,0.3,9,3,0,0.7199704398090641,0.520712106457601,0.7534596255142242,0.5050396558828651,0.0,0.0,0.0,0.0
40,0,fw,0,1,1,0.85,0.3,9,3,0,0.7115786670210461,0.5375017766064654,0.6479067192412913,0.5720569446962327,0.0,0.0,0.0,0.0
41,0,fw,0,1,1,0.85,0.3,9,3,0,0.7046859521915515,0.5372494249977171,0.6824197760596872,0.5435939043574035,0.0,0.0,0.0,0.0
42,0,fw,0,1,1,0.85,0.3,9,3,0,0.6948958975914866,0.5405595842190087,0.7540873402915895,0.5080138820782304,0.0,0.0,0.0,0.0
43,0,fw,0,1,1,0.85,0.3,9,3,0,0.6821373306463162,0.5541463309712708,0.6928386194631457,0.5527718043886125,0.0,0.0,0.0,0.0
44,0,fw,0,1,1,0.85,0.3,9,3,0,0.7016753896015385,0.5372203358635307,0.6875964687764644,0.5461235110647976,0.0,0.0,0.0,0.0
45,0,fw,0,1,1,0.85,0.3,9,3,0,0.6972835260940095,0.5408016768284142,0.7012977682985365,0.5448583710752427,0.0,0.0,0.0,0.0
46,0,fw,0,1,1,0.85,0.3,9,3,0,0.7096949571557343,0.534464608191823,0.7090371985547245,0.5340435649268329,0.0,0.0,0.0,0.0
47,0,fw,0,1,1,0.85,0.3,9,3,0,0.7434606637619435,0.5028451470006258,0.6890192635543645,0.5506179898232222,0.0,0.0,0.0,0.0
48,0,fw,0,1,1,0.85,0.3,9,3,0,0.6908964946803947,0.5501889005365471,0.7290299339964986,0.5139765122160316,0.0,0.0,0.0,0.0
49,0,fw,0,1,1,0.85,0.3,9,3,0,0.6865573488858839,0.5462416215365131,0.6764028221927583,0.5497903834003955,0.0,0.0,0.0,0.0
50,0,fw,0,1,1,0.85,0.3,9,3,0,0.7085697695054114,0.5330977732812365,0.6158616147562861,0.5946546676382423,0.0,0.0,0.0,0.0
51,0,fw,0,1,1,0.85,0.3,9,3,0,0.6586084078469624,0.5695993365254253,0.6896426930651068,0.5567067233659327,0.0,0.0,0.0,0.0
52,0,fw,0,1,1,0.85,0.3,9,3,0,0.7078503882822891,0.525833542191734,0.6804353777877986,0.5452160285413266,0.0,0.0,0.0,0.0
