epoch,seed,core_type,use_fw,use_ln,S,lambda,eta,T_bind,duplicate,delta_wait,train_loss,train_acc,valid_loss,valid_acc,specA,specA_val,alpha_train,alpha_val
1,0,fw,0,1,1,0.85,0.3,12,3,0,0.7822734364271164,-0.24603258419036866,0.7093781572580338,-0.034415619373321535,0.0,0.0,0.0,0.0
2,0,fw,0,1,1,0.85,0.3,12,3,0,0.6964858640432358,-0.008889118731021882,0.6863297486305237,0.012188901901245117,0.0,0.0,0.0,0.0
3,0,fw,0,1,1,0.85,0.3,12,3,0,0.6783653170466423,0.02729976260662079,0.6732619255781174,0.03672243893146515,0.0,0.0,0.0,0.0
4,0,fw,0,1,1,0.85,0.3,12,3,0,0.6701090818047524,0.0426840346455574,0.6668204843997956,0.05036127090454102,0.0,0.0,0.0,0.0
5,0,fw,0,1,1,0.85,0.3,12,3,0,0.6660754638016224,0.050374948382377625,0.6596312743425369,0.06334115743637085,0.0,0.0,0.0,0.0
6,0,fw,0,1,1,0.85,0.3,12,3,0,0.6643416894376278,0.053954529523849486,0.6588963490724563,0.0640145868062973,0.0,0.0,0.0,0.0
7,0,fw,0,1,1,0.85,0.3,12,3,0,0.6642933444976806,0.05434188503026962,0.6600496917963028,0.06318012356758118,0.0,0.0,0.0,0.0
8,0,fw,0,1,1,0.85,0.3,12,3,0,0.6628558631241321,0.05706212097406387,0.6638524940609932,0.05444959163665772,0.0,0.0,0.0,0.0
9,0,fw,0,1,1,0.85,0.3,12,3,0,0.6601093870997429,0.0615848588347435,0.6656820079684258,0.05076473593711853,0.0,0.0,0.0,0.0
10,0,fw,0,1,1,0.85,0.3,12,3,0,0.6625618461966515,0.05740016454458237,0.6529967510700225,0.07651650667190552,0.0,0.0,0.0,0.0
11,0,fw,0,1,1,0.85,0.3,12,3,0,0.659472416639328,0.06345527714490891,0.6577729207277297,0.06649955928325653,0.0,0.0,0.0,0.0
12,0,fw,0,1,1,0.85,0.3,12,3,0,0.6573016689419746,0.06733942657709122,0.657594136595726,0.06729831874370575,0.0,0.0,0.0,0.0
13,0,fw,0,1,1,0.85,0.3,12,3,0,0.6574191484749318,0.06699273574352264,0.6479617166519165,0.08453573167324066,0.0,0.0,0.0,0.0
14,0,fw,0,1,1,0.85,0.3,12,3,0,0.6595656725168229,0.06288314253091812,0.6641443914175034,0.05399410903453827,0.0,0.0,0.0,0.0
15,0,fw,0,1,1,0.85,0.3,12,3,0,0.6559724212288857,0.06964481073617936,0.6628538760542869,0.054588233232498166,0.0,0.0,0.0,0.0
16,0,fw,0,1,1,0.85,0.3,12,3,0,0.657344742000103,0.06691197431087494,0.655908408164978,0.0701723712682724,0.0,0.0,0.0,0.0
17,0,fw,0,1,1,0.85,0.3,12,3,0,0.6560237395167351,0.06943950682878494,0.6530929654836655,0.07508932828903198,0.0,0.0,0.0,0.0
18,0,fw,0,1,1,0.85,0.3,12,3,0,0.6572313666641713,0.06680861175060272,0.6594869261980056,0.06297321975231171,0.0,0.0,0.0,0.0
19,0,fw,0,1,1,0.85,0.3,12,3,0,0.6601765872836113,0.062112128555774686,0.6571613121032714,0.06813230693340301,0.0,0.0,0.0,0.0
20,0,fw,0,1,1,0.85,0.3,12,3,0,0.6572890787124633,0.06779148197174072,0.6505106633901596,0.08111108779907227,0.0,0.0,0.0,0.0
21,0,fw,0,1,1,0.85,0.3,12,3,0,0.6554592390954495,0.07062831461429596,0.6597693932056427,0.06326196730136871,0.0,0.0,0.0,0.0
22,0,fw,0,1,1,0.85,0.3,12,3,0,0.6558110581636429,0.07016771405935288,0.652636604309082,0.07613860309123993,0.0,0.0,0.0,0.0
23,0,fw,0,1,1,0.85,0.3,12,3,0,0.6561489070057869,0.06914952260255813,0.6458720779418945,0.08847526907920837,0.0,0.0,0.0,0.0
24,0,fw,0,1,1,0.85,0.3,12,3,0,0.6563620537221432,0.06888271009922027,0.647395350933075,0.08719781935214996,0.0,0.0,0.0,0.0
25,0,fw,0,1,1,0.85,0.3,12,3,0,0.6568196153342724,0.06796139937639237,0.6716006058454513,0.039714376330375674,0.0,0.0,0.0,0.0
26,0,fw,0,1,1,0.85,0.3,12,3,0,0.6578730289936066,0.06643094152212142,0.6612014681100845,0.05984094798564911,0.0,0.0,0.0,0.0
27,0,fw,0,1,1,0.85,0.3,12,3,0,0.6564306208193302,0.06920378720760345,0.649843544960022,0.08226220309734344,0.0,0.0,0.0,0.0
28,0,fw,0,1,1,0.85,0.3,12,3,0,0.6551087375283241,0.07148088538646698,0.6601942667365074,0.061508408188819884,0.0,0.0,0.0,0.0
29,0,fw,0,1,1,0.85,0.3,12,3,0,0.6545975331366062,0.07190535825490951,0.6741430938243866,0.032649049162864686,0.0,0.0,0.0,0.0
30,0,fw,0,1,1,0.85,0.3,12,3,0,0.6573571555912495,0.06727236193418502,0.6479929882287979,0.08490935921669006,0.0,0.0,0.0,0.0
31,0,fw,0,1,1,0.85,0.3,12,3,0,0.6558435922265052,0.07019189095497132,0.6557068878412247,0.07031006813049316,0.0,0.0,0.0,0.0
32,0,fw,0,1,1,0.85,0.3,12,3,0,0.6529102030694485,0.07558057653903962,0.6698501509428024,0.042403220534324645,0.0,0.0,0.0,0.0
33,0,fw,0,1,1,0.85,0.3,12,3,0,0.6552992202341557,0.07045960676670074,0.6553132539987564,0.07002235531806945,0.0,0.0,0.0,0.0
34,0,fw,0,1,1,0.85,0.3,12,3,0,0.654131757736206,0.07301098936796188,0.6581708368659019,0.06467158198356629,0.0,0.0,0.0,0.0
35,0,fw,0,1,1,0.85,0.3,12,3,0,0.6551742447316646,0.07129065310955048,0.647182991206646,0.08620429694652558,0.0,0.0,0.0,0.0
36,0,fw,0,1,1,0.85,0.3,12,3,0,0.6578734582066535,0.06577372699975967,0.6490459609031677,0.08357844650745391,0.0,0.0,0.0,0.0
37,0,fw,0,1,1,0.85,0.3,12,3,0,0.6535670120418072,0.07350561845302582,0.6643882101774216,0.05067175805568695,0.0,0.0,0.0,0.0
38,0,fw,0,1,1,0.85,0.3,12,3,0,0.6578097192645073,0.06591203474998474,0.6467803895473481,0.08759481072425843,0.0,0.0,0.0,0.0
39,0,fw,0,1,1,0.85,0.3,12,3,0,0.6568466697633266,0.06800767177343368,0.6537976825237274,0.07316006183624267,0.0,0.0,0.0,0.0
40,0,fw,0,1,1,0.85,0.3,12,3,0,0.6548179341852665,0.0720680086016655,0.6549772483110428,0.07125950038433075,0.0,0.0,0.0,0.0
