epoch,seed,use_fw,use_ln,S,lambda,eta,T_bind,delta_wait,d_g,d_h,beta,train_loss,train_acc,valid_loss,valid_acc,valid_acc_se,valid_acc_lo,valid_acc_hi,specA,froA,addAh_norm,logit_margin,alpha_dyn_train,alpha_dyn_valid
1,0,1,1,1,0.95,0.5,5,2,100,50,1.0,2.000033097457886,0.2145625,1.4879691932201387,0.376390625,0.004035135775385083,0.3684817588802452,0.38429949111975475,149.857761951828,0.0,0.0,0.0,0.1859761552547415,0.07640560283511877
2,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.44592881938293577,0.8208375,0.1670197498202324,0.932046875,0.002678983503504307,0.9267960673331316,0.9372976826668685,25.903497070884704,0.0,0.0,0.0,0.043963921875258286,0.0318914492626985
3,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.12431646986864507,0.957534375,0.08110165625438094,0.975671875,0.0016902991009411644,0.9723588887621553,0.9789848612378447,26.75053967695236,0.0,0.0,0.0,0.026394460814694567,0.02292651114116112
4,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.0732829995341599,0.979546875,0.059131602559238675,0.982828125,0.001401652472510228,0.98008088615388,0.9855753638461201,29.35801112089157,0.0,0.0,0.0,0.020882152587672072,0.018052726857364178
5,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.06535895509123803,0.982809375,0.043297145549207924,0.989546875,0.0010359053549646366,0.9875165005042693,0.9915772494957308,30.492027780532837,0.0,0.0,0.0,0.018158852393428484,0.0168323586905996
6,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.05500820007957518,0.98556875,0.06136456073261797,0.984453125,0.0012683498966067285,0.9819671592026509,0.9869390907973492,31.263145586776734,0.0,0.0,0.0,0.01652831425319115,0.01521539422372977
7,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.0533186257455498,0.987046875,0.05989523957297206,0.986375,0.0011920880077238756,0.9840385075048612,0.9887114924951388,32.65215700073242,0.0,0.0,0.0,0.01535515930056572,0.01403956030557553
8,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.048670811825618145,0.98781875,0.059184909369796514,0.98871875,0.0010836320943829313,0.9865948310950095,0.9908426689049905,34.18425024089813,0.0,0.0,0.0,0.013975347908337913,0.013229027442634106
9,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.05024821964204312,0.988284375,0.05174540451541543,0.9874375,0.0012127057555317159,0.9850605967191578,0.9898144032808421,35.176035351753235,0.0,0.0,0.0,0.013183792073031268,0.01236933704962333
10,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.046797194120660426,0.98864375,0.05458031052350998,0.98915625,0.001112749912560186,0.986975260171382,0.9913372398286179,37.01817029743194,0.0,0.0,0.0,0.012603161553045113,0.01293959348152081
11,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.04637181184776128,0.9892625,0.04033629314787686,0.989703125,0.0010609092621300957,0.987623742846225,0.991782507153775,38.512774115371705,0.0,0.0,0.0,0.012555415161947409,0.012047160573303699
12,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.04458032713644206,0.989721875,0.04392093367502093,0.989421875,0.0010775829260889793,0.9873098124648656,0.9915339375351344,39.74999467754364,0.0,0.0,0.0,0.0122216597477595,0.011353252790868282
13,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.04652294217161834,0.989428125,0.05708716607093811,0.98853125,0.0011227411786987787,0.9863306772897503,0.9907318227102496,39.838302641677856,0.0,0.0,0.0,0.011837326937417188,0.01112103941043218
14,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.044746232157573104,0.989453125,0.04481530498154462,0.990875,0.000971191945187561,0.9889714637874323,0.9927785362125676,42.44310893592834,0.0,0.0,0.0,0.01171993076999982,0.011396408033867676
15,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.04161204066798091,0.9905875,0.03194013004377484,0.99309375,0.0008788836733176707,0.9913711380002974,0.9948163619997026,43.29594539012909,0.0,0.0,0.0,0.011550413700938223,0.011586378286282223
16,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.03934951953627169,0.99070625,0.08718635329417884,0.97996875,0.0014785837156281718,0.9770707259173689,0.9828667740826312,42.8809027425766,0.0,0.0,0.0,0.011262234988808632,0.010929505760471027
17,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.045230501179769636,0.989978125,0.05655285110510886,0.987875,0.0011515559080021375,0.9856179504203157,0.9901320495796841,42.610236663627624,0.0,0.0,0.0,0.010951893751819928,0.010528261159857114
18,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.04189798257946968,0.99133125,0.029992799818515777,0.993625,0.0008116156633484202,0.9920342332998371,0.9952157667001629,42.907421676063535,0.0,0.0,0.0,0.010903829061985016,0.010969327290852865
19,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.04117064834684134,0.9914,0.04089831656590104,0.98915625,0.0010594488290518987,0.9870797302950582,0.9912327697049417,44.63512501125336,0.0,0.0,0.0,0.010832136281828086,0.010592917638520398
20,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.040375880996510384,0.991221875,0.028900584964081644,0.9923125,0.0009693662916455726,0.9904125420683747,0.9942124579316254,45.41226516227722,0.0,0.0,0.0,0.010568172975381216,0.011075782385965188
21,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.03939901925586164,0.9916,0.04358923246338964,0.990421875,0.0010323500464602111,0.988398468908938,0.992445281091062,45.96114443435669,0.0,0.0,0.0,0.010384034660458565,0.01112284259746472
22,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.042812032751739025,0.990725,0.03367978945933282,0.992171875,0.0009037103539404076,0.9904006027062768,0.9939431472937232,47.1023561296463,0.0,0.0,0.0,0.010267442891995111,0.009866626443962257
23,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.04137148967646062,0.991565625,0.02624416448548436,0.99346875,0.0008595384894966676,0.9917840545605865,0.9951534454394135,46.9724473613739,0.0,0.0,0.0,0.010340794290602208,0.010653148350616298
24,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.041494632359966636,0.991453125,0.05067367005906999,0.9886875,0.0011084314004302341,0.9865149744551568,0.9908600255448433,49.44610064811707,0.0,0.0,0.0,0.010306205988923707,0.010197249007721742
25,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.03894264701269567,0.99155625,0.03353428112529218,0.993,0.0008779563079329856,0.9912792056364513,0.9947207943635487,49.327391124916076,0.0,0.0,0.0,0.010247305070857207,0.009843885796765485
26,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.04188272672779858,0.99099375,0.027433601710945367,0.99325,0.0008262192167318842,0.9916306103352055,0.9948693896647944,49.6193400226593,0.0,0.0,0.0,0.009992628290255864,0.009654166283706824
27,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.03451229884661734,0.991909375,0.03654964048974216,0.9920625,0.0009355135700217539,0.9902288934027573,0.9938961065972426,50.06937337322235,0.0,0.0,0.0,0.009996628215412298,0.009901509404182433
28,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.03892271842062473,0.99161875,0.051189395098015664,0.98815625,0.001156403782886102,0.9858896985855432,0.9904228014144567,51.800118003082275,0.0,0.0,0.0,0.009974875384569168,0.009602530601123968
29,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.041637445369362834,0.990953125,0.033691337069496514,0.991765625,0.0009722808055222941,0.9898599546211763,0.9936712953788237,51.63913500957489,0.0,0.0,0.0,0.010031723233064017,0.009770784432689349
30,0,1,1,1,0.95,0.5,5,2,100,50,1.0,0.039698894999921325,0.9908375,0.04745074621215463,0.9891875,0.0011122433814344647,0.9870075029723885,0.9913674970276115,51.92496884021759,0.0,0.0,0.0,0.009864291205008825,0.010094806477427483
