epoch,seed,core_type,use_fw,use_ln,S,lambda,eta,T_bind,duplicate,delta_wait,train_loss,train_acc,valid_loss,valid_acc,specA,specA_val,alpha_train,alpha_val
1,0,tanh,1,1,1,0.85,0.3,9,3,0,1.1961947828531265,0.12042591814106951,0.9567831498384476,0.26079603892867453,1.4594191646575927,1.4620225524902344,0.3996120555996895,0.3570036982446909
2,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9311876124640306,0.3129875993507449,0.9245297510176897,0.3280332481348887,1.4141122937202453,1.3829313224554063,0.32725794520974155,0.3275223782211542
3,0,tanh,1,1,1,0.85,0.3,9,3,0,0.8712979069848855,0.3748986319169247,0.8237681480124592,0.4327368436288089,1.3314930043617885,1.2508375120162964,0.32444634195665517,0.316081439435482
4,0,tanh,1,1,1,0.85,0.3,9,3,0,0.8164537143955628,0.43678348344013407,0.8602903001010418,0.4200984532851726,1.2888131776452065,1.2987700617313385,0.3322768941794832,0.34911394638568166
5,0,tanh,1,1,1,0.85,0.3,9,3,0,0.8063835154473782,0.445839342509862,0.7494659222662449,0.49322540641762314,1.2532644633452097,1.2419267758727073,0.3362785337939858,0.33925570534169674
6,0,tanh,1,1,1,0.85,0.3,9,3,0,0.7583363604297241,0.4881860445451457,0.7733533106744289,0.4796465803962201,1.234927821358045,1.207155896127224,0.3485517177283764,0.3408971647024155
7,0,tanh,1,1,1,0.85,0.3,9,3,0,0.7692763995379209,0.4827534331940114,0.7436865505576133,0.5062338025681674,1.2159274896979333,1.2617158073186874,0.3525137575815121,0.3662201188281179
8,0,tanh,1,1,1,0.85,0.3,9,3,0,0.7296508673826854,0.5209477520994066,0.6846491525322199,0.5571767274430022,1.2247903790076573,1.2220390021800995,0.360528321693341,0.3595547053962946
9,0,tanh,1,1,1,0.85,0.3,9,3,0,0.7114904962231715,0.5405893018306233,0.6907638776302337,0.5463271606341005,1.2079838185509046,1.2005383014678954,0.35833318799734115,0.35576118441671134
10,0,tanh,1,1,1,0.85,0.3,9,3,0,0.71636619027704,0.535379666799369,0.7205805229395628,0.5315960821759654,1.1850310332576435,1.2023848569393158,0.35897509051114324,0.36689251916110516
11,0,tanh,1,1,1,0.85,0.3,9,3,0,0.6857235066592693,0.5590953727031592,0.7010291000455617,0.5412151307472959,1.2026615910728773,1.2474165457487105,0.37219132513552905,0.38281662344932554
12,0,tanh,1,1,1,0.85,0.3,9,3,0,0.6613742974773049,0.580200425182702,0.6698733332753182,0.5837415944272653,1.1625163275003434,1.1459099754691124,0.3648818793594837,0.3651349472254515
13,0,tanh,1,1,1,0.85,0.3,9,3,0,0.6669623853328327,0.5760425977998723,0.6679649849236011,0.5737732380488887,1.1703998382886251,1.1813074108958244,0.37394814502944546,0.3819364697486162
14,0,tanh,1,1,1,0.85,0.3,9,3,0,0.680243631216387,0.5675777223376403,0.6643285393714905,0.5768280201149173,1.187803948620955,1.1487804922461509,0.38684923273076616,0.3738718127310276
15,0,tanh,1,1,1,0.85,0.3,9,3,0,0.6465770388022065,0.5899752590727682,0.6612954679504037,0.5993040331173688,1.1718739036719004,1.192767133116722,0.3857848727156719,0.39058351863175633
16,0,tanh,1,1,1,0.85,0.3,9,3,0,0.6455389125893514,0.5964514748309739,0.6857031904160976,0.5600919668783899,1.1757923847436904,1.0943961742520332,0.39277883955836296,0.3717584781944751
17,0,tanh,1,1,1,0.85,0.3,9,3,0,0.632754312766095,0.6132054937987899,0.6653078851103783,0.5724996490729972,1.1614642934004467,1.1339012369513513,0.3865928456957141,0.37947171037644145
18,0,tanh,1,1,1,0.85,0.3,9,3,0,0.6153106232732535,0.62354752163946,0.6469411144405603,0.5907553421286866,1.1721595162153244,1.2083903878927231,0.38861057111124203,0.40078293190151454
19,0,tanh,1,1,1,0.85,0.3,9,3,0,0.6267038306283454,0.6084546896101286,0.6407405717670918,0.5949662151467056,1.1577074224750201,1.1444347560405732,0.3902747874756654,0.38856497647613286
20,0,tanh,1,1,1,0.85,0.3,9,3,0,0.6074383900314569,0.6310406604145343,0.591361768245697,0.6343009085021913,1.1657809182008108,1.1571309235692024,0.3976054538140695,0.3976331299543381
21,0,tanh,1,1,1,0.85,0.3,9,3,0,0.607607689400514,0.6254477573884651,0.6064068938791752,0.62946733051911,1.135387226541837,1.1327243742346764,0.39474486009528237,0.3968337226435542
22,0,tanh,1,1,1,0.85,0.3,9,3,0,0.5982194428021709,0.6291612754859185,0.6907240951806307,0.5713680957909674,1.11627793242534,1.0908430168032646,0.3937118324587742,0.3904772735908628
23,0,tanh,1,1,1,0.85,0.3,9,3,0,0.5957700132454435,0.6346557452778021,0.6179696758463978,0.6223780144320336,1.1328633724649748,1.1499825909733772,0.40033616092801094,0.3996324834525586
24,0,tanh,1,1,1,0.85,0.3,9,3,0,0.6311622853390872,0.6136960061918945,0.6358482240885496,0.6185724829137326,1.1497492171327273,1.1837630653381348,0.40456242880473536,0.4136809052824974
25,0,tanh,1,1,1,0.85,0.3,9,3,0,0.6077673196357986,0.628178153889409,0.5809429139271378,0.6476507175061852,1.1501962926983833,1.1276543083786965,0.4096057125106454,0.40233194606751205
26,0,tanh,1,1,1,0.85,0.3,9,3,0,0.5693917999540766,0.6553466292191297,0.5522170889750123,0.6650944234943017,1.1357379908363023,1.180143357515335,0.4037484525156518,0.41999848497658965
27,0,tanh,1,1,1,0.85,0.3,9,3,0,0.5891273047154149,0.6461769946641289,0.5254558529704809,0.6931199617031961,1.1407620864113173,1.0557623797655105,0.412132147980233,0.39406116481125353
28,0,tanh,1,1,1,0.85,0.3,9,3,0,0.5861317223558823,0.644133115663038,0.5545440958440304,0.6669680471741595,1.1445174251993497,1.132550627887249,0.41349832742164533,0.4221753579378128
29,0,tanh,1,1,1,0.85,0.3,9,3,0,0.5755018359608948,0.6480442728257427,0.5136422766000033,0.6943618668522685,1.1161983707547187,1.1271354326605796,0.4129312304928898,0.41527022743970154
30,0,tanh,1,1,1,0.85,0.3,9,3,0,0.5621636279361943,0.6601784077628206,0.5395022367686033,0.6726425890810788,1.1159887300928433,1.0416873681545258,0.41256683914860093,0.3987806987166405
31,0,tanh,1,1,1,0.85,0.3,9,3,0,0.5837124570769568,0.6654249522291745,0.5583132753893733,0.6578186079300941,1.1573552247881889,1.1418224152922631,0.42653291672964894,0.42769261218607424
32,0,tanh,1,1,1,0.85,0.3,9,3,0,0.6038197974860668,0.6634505649687101,0.530095921009779,0.6817712897155433,1.1295263355970382,1.1188430923223496,0.42633448764681814,0.4140637004449963
33,0,tanh,1,1,1,0.85,0.3,9,3,0,0.611096744077901,0.6638148264276484,0.5716986565291882,0.6471981233078986,1.107215451002121,1.121080910861492,0.42566815989464524,0.41950856436043976
