epoch,seed,use_fw,use_ln,S,lambda,eta,T_bind,delta_wait,d_g,d_h,beta,train_loss,train_acc,valid_loss,valid_acc,valid_acc_se,valid_acc_lo,valid_acc_hi,specA,froA,addAh_norm,logit_margin,alpha_dyn_train,alpha_dyn_valid
1,1,1,1,1,0.95,0.3,2,2,100,50,1.0,1.0106954101800918,0.49663125,0.729610739376396,0.55015625,0.004370060312116357,0.5415909317882519,0.5587215682117481,48.519234583854676,0.0,0.0,0.0,0.16292779739697774,0.14785364622374378
2,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.7204525742497295,0.551759375,0.7190278833210468,0.555046875,0.004571695557818661,0.5460863517066755,0.5640073982933246,53.065914391708375,0.0,0.0,0.0,0.1558747940003872,0.15976326892276604
3,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.7108994749926031,0.556165625,0.7079316905196756,0.60109375,0.005980575682843405,0.5893718216616269,0.612815678338373,53.39820336494446,0.0,0.0,0.0,0.15546985457241538,0.145907621845603
4,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.39878807775825265,0.83285,0.19615150343813,0.934046875,0.0039675446591441585,0.9262704874680775,0.9418232625319226,29.208049275779725,0.0,0.0,0.0,0.09822680942714214,0.06638013368348279
5,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.16584002605080606,0.95083125,0.12004477327317,0.965671875,0.002897533547337487,0.9599927092472185,0.9713510407527814,17.42903042058945,0.0,0.0,0.0,0.05341937384108703,0.04034998109440009
6,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.10477824725173414,0.968178125,0.0858373557254672,0.974375,0.0025304934323181916,0.9694152328726563,0.9793347671273437,17.22461622004509,0.0,0.0,0.0,0.03587650110324224,0.03178627723455429
7,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.07002178917042912,0.98108125,0.06274133434332907,0.98425,0.0019882506463764593,0.9803530287331021,0.9881469712668978,18.231549367856978,0.0,0.0,0.0,0.026933989404638606,0.02575302390754223
8,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.05889430725835264,0.982934375,0.04373977492935956,0.9881875,0.0017778685937079955,0.9847028775563323,0.9916721224436676,18.64106017999649,0.0,0.0,0.0,0.021269883723060292,0.019256019483009975
9,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.053830777006223796,0.98701875,0.0399813798237592,0.988,0.0018076294938934793,0.9844570461919687,0.9915429538080313,19.345803768348695,0.0,0.0,0.0,0.018486646344264345,0.017201868732770284
10,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.03706616716645658,0.990390625,0.038218198096379635,0.993421875,0.0013186185944449576,0.9908373825548878,0.9960063674451122,20.400090128040315,0.0,0.0,0.0,0.015975975366433463,0.01421058735748132
11,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.03248310092687607,0.991415625,0.025153765926137567,0.99315625,0.0012965474699715759,0.9906150169588557,0.9956974830411442,21.547946237564087,0.0,0.0,0.0,0.013894529992341996,0.013157611335317293
12,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.027501803136244417,0.993046875,0.010963663786649704,0.9969375,0.0008552871732344344,0.9952611371404605,0.9986138628595396,22.34960146999359,0.0,0.0,0.0,0.012402976456284524,0.011933409517010052
