epoch,seed,use_fw,use_ln,S,lambda,eta,T_bind,delta_wait,d_g,d_h,beta,train_loss,train_acc,valid_loss,valid_acc,valid_acc_se,valid_acc_lo,valid_acc_hi,specA,froA,addAh_norm,logit_margin,alpha_dyn_train,alpha_dyn_valid
1,1,1,1,1,0.95,0.3,2,2,100,50,1.0,2.363992599487305,0.101359375,2.3267896728515627,0.11053125,0.007233967808277052,0.09635267309577697,0.12470982690422303,105.15984111785889,0.0,0.0,0.0,0.0,0.0
2,1,1,1,1,0.95,0.3,2,2,100,50,1.0,2.3274515228271486,0.098453125,2.3119458618164064,0.09996875,0.006737682981403577,0.08676289135644899,0.113174608643551,106.22240447998047,0.0,0.0,0.0,0.0,0.0
3,1,1,1,1,0.95,0.3,2,2,100,50,1.0,2.3204607849121093,0.093921875,2.2762938537597655,0.10809375,0.007107025095223855,0.09416398081336125,0.12202351918663876,78.29086191940307,0.0,0.0,0.0,0.0,0.0
4,1,1,1,1,0.95,0.3,2,2,100,50,1.0,1.3597896556854248,0.442375,0.8494177065193653,0.55603125,0.006102820916106877,0.5440697210044305,0.5679927789955694,38.79654474973679,0.0,0.0,0.0,0.0,0.0
5,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.7775517031252385,0.562890625,0.7656670217216015,0.55615625,0.0061202267072704005,0.54416060565375,0.56815189434625,49.88675184059143,0.0,0.0,0.0,0.0,0.0
6,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.7516473214402795,0.546015625,0.7780475668311119,0.5414375,0.0059300721411589385,0.5298145586033285,0.5530604413966715,54.31811801719665,0.0,0.0,0.0,0.0,0.0
7,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.7295401256699116,0.554453125,0.7435163812115788,0.54775,0.006200947397263069,0.5355961431013644,0.5599038568986355,55.41160040664673,0.0,0.0,0.0,0.0,0.0
8,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.7286879339013249,0.548375,0.758792158395052,0.54890625,0.006107594287558639,0.5369353651963851,0.560877134803615,56.95886852455139,0.0,0.0,0.0,0.0,0.0
9,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.7281798277776689,0.546265625,0.6990378507748246,0.552,0.0065756847746265374,0.539111657841732,0.5648883421582681,57.9856588973999,0.0,0.0,0.0,0.0,0.0
10,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.7101562001258135,0.553859375,0.7021126931644976,0.54734375,0.006301075013024147,0.5349936429744727,0.5596938570255273,59.256389015197755,0.0,0.0,0.0,0.0,0.0
11,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.7235562601219863,0.545296875,0.7376871380880475,0.55021875,0.006152148721774558,0.5381605385053219,0.5622769614946781,60.15037874221802,0.0,0.0,0.0,0.0,0.0
12,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.709763485584408,0.5508125,0.6759931149743498,0.56071875,0.0064192662696275415,0.5481369881115301,0.57330051188847,60.70283215522766,0.0,0.0,0.0,0.0,0.0
13,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.7091909659784287,0.5380625,0.6870326704271138,0.5490625,0.0060821990668868476,0.5371413898289018,0.5609836101710982,61.919558977127075,0.0,0.0,0.0,0.0,0.0
14,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.709935870507732,0.546640625,0.6905609931610525,0.55446875,0.006010240361261572,0.5426886788919273,0.5662488211080726,62.122600402832035,0.0,0.0,0.0,0.0,0.0
15,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.7011802514009178,0.546578125,0.7331922283023595,0.5576875,0.00603647746238681,0.5458560041737218,0.5695189958262782,62.60091874313355,0.0,0.0,0.0,0.0,0.0
16,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.6808823957666754,0.557125,0.711484698895365,0.5441875,0.006085694076368047,0.5322595396103187,0.5561154603896814,62.83837228012085,0.0,0.0,0.0,0.0,0.0
17,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.6901966946851462,0.549921875,0.7092740669324994,0.5489375,0.005862256361111599,0.5374474775322212,0.5604275224677787,63.527033365249636,0.0,0.0,0.0,0.0,0.0
18,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.6917198978345841,0.55353125,0.6902429154999554,0.54453125,0.005997656623291168,0.5327758430183493,0.5562866569816507,64.31386256599426,0.0,0.0,0.0,0.0,0.0
19,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.6946507043559105,0.5443125,0.6729318179860712,0.548625,0.006203599027249496,0.536465945906591,0.560784054093409,64.4298544883728,0.0,0.0,0.0,0.0,0.0
20,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.6881278679873795,0.553453125,0.6848999491743744,0.54940625,0.006369097909564518,0.5369228180972535,0.5618896819027465,63.977369657516476,0.0,0.0,0.0,0.0,0.0
21,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.6957758936956525,0.549578125,0.6829917285218835,0.5508125,0.006217234873979608,0.538626719647,0.562998280353,64.33081175422669,0.0,0.0,0.0,0.0,0.0
22,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.6849724205750972,0.556578125,0.6939338086023926,0.55484375,0.0062647610193100394,0.5425648184021523,0.5671226815978476,64.23053142356872,0.0,0.0,0.0,0.0,0.0
23,1,1,1,1,0.95,0.3,2,2,100,50,1.0,0.6842309602368623,0.551171875,0.6873028458058834,0.55665625,0.006303421513052155,0.5443015438344178,0.5690109561655822,64.91142018699647,0.0,0.0,0.0,0.0,0.0
