epoch,seed,use_fw,use_ln,S,lambda,eta,T_bind,delta_wait,d_g,d_h,beta,train_loss,train_acc,valid_loss,valid_acc,valid_acc_se,valid_acc_lo,valid_acc_hi,specA,froA,addAh_norm,logit_margin,alpha_dyn_train,alpha_dyn_valid
1,2,0,1,1,0.05,0.0,6,2,100,50,1.0,2.123449518585205,0.207615625,1.9523784103393556,0.270484375,0.0035678999081647494,0.2634912911799971,0.2774774588200029,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0,1,1,0.05,0.0,6,2,100,50,1.0,1.9008886245727539,0.276040625,1.8945937538146973,0.269078125,0.003628384121173305,0.26196649212250034,0.27618975787749966,0.0,0.0,0.0,0.0,0.0,0.0
3,2,0,1,1,0.05,0.0,6,2,100,50,1.0,1.8556452369689942,0.270784375,1.8365013999938964,0.276015625,0.003628024210695317,0.26890469754703716,0.2831265524529628,0.0,0.0,0.0,0.0,0.0,0.0
4,2,0,1,1,0.05,0.0,6,2,100,50,1.0,1.823175252532959,0.277040625,1.8253456497192382,0.277953125,0.0034808893116116215,0.2711305819492412,0.2847756680507588,0.0,0.0,0.0,0.0,0.0,0.0
5,2,0,1,1,0.05,0.0,6,2,100,50,1.0,1.7994618659973145,0.283090625,1.7759639053344727,0.279828125,0.0034228685032823805,0.2731193027335665,0.2865369472664335,0.0,0.0,0.0,0.0,0.0,0.0
6,2,0,1,1,0.05,0.0,6,2,100,50,1.0,1.7866695293426513,0.281465625,1.7701748542785645,0.28184375,0.0033440486172895494,0.2752894147101125,0.28839808528988753,0.0,0.0,0.0,0.0,0.0,0.0
7,2,0,1,1,0.05,0.0,6,2,100,50,1.0,1.7772889198303223,0.27995625,1.7782119140625,0.281453125,0.003394781357978217,0.2747993535383627,0.28810689646163734,0.0,0.0,0.0,0.0,0.0,0.0
8,2,0,1,1,0.05,0.0,6,2,100,50,1.0,1.7626842643737792,0.283390625,1.7437732467651368,0.28815625,0.0034137741258554186,0.2814652527133234,0.2948472472866766,0.0,0.0,0.0,0.0,0.0,0.0
9,2,0,1,1,0.05,0.0,6,2,100,50,1.0,1.7494285202026367,0.286071875,1.825906545639038,0.287125,0.003276011131997033,0.2807040181812858,0.2935459818187142,0.0,0.0,0.0,0.0,0.0,0.0
10,2,0,1,1,0.05,0.0,6,2,100,50,1.0,1.7420665779113769,0.290140625,1.7242074432373047,0.290109375,0.0034271972969667,0.2833920682979453,0.29682668170205473,0.0,0.0,0.0,0.0,0.0,0.0
11,2,0,1,1,0.05,0.0,6,2,100,50,1.0,1.734645320892334,0.290009375,1.7234261016845702,0.27259375,0.0034060457633214017,0.26591790030389006,0.27926959969611,0.0,0.0,0.0,0.0,0.0,0.0
12,2,0,1,1,0.05,0.0,6,2,100,50,1.0,1.7231538272857665,0.2906125,1.7166682395935058,0.28684375,0.0032362753959510257,0.280500650223936,0.293186849776064,0.0,0.0,0.0,0.0,0.0,0.0
13,2,0,1,1,0.05,0.0,6,2,100,50,1.0,1.7116847965240478,0.28943125,1.757482816696167,0.288546875,0.0032847471143216955,0.28210877065592943,0.29498497934407053,0.0,0.0,0.0,0.0,0.0,0.0
14,2,0,1,1,0.05,0.0,6,2,100,50,1.0,1.680329434967041,0.29385625,1.672126304626465,0.305890625,0.0034143900445566954,0.29919842051266893,0.3125828294873311,0.0,0.0,0.0,0.0,0.0,0.0
15,2,0,1,1,0.05,0.0,6,2,100,50,1.0,1.650903615951538,0.30220625,1.6353505783081055,0.30590625,0.0033952145738848534,0.2992516294351857,0.3125608705648143,0.0,0.0,0.0,0.0,0.0,0.0
16,2,0,1,1,0.05,0.0,6,2,100,50,1.0,1.6354474662780762,0.306515625,1.63005562210083,0.306828125,0.0033746541604983272,0.30021380284542326,0.31344244715457675,0.0,0.0,0.0,0.0,0.0,0.0
17,2,0,1,1,0.05,0.0,6,2,100,50,1.0,1.6318689727783202,0.305315625,1.6156022300720214,0.316828125,0.003323436255878941,0.3103141899384773,0.3233420600615227,0.0,0.0,0.0,0.0,0.0,0.0
