epoch,seed,use_fw,use_ln,S,lambda,eta,T_bind,delta_wait,d_g,d_h,beta,train_loss,train_acc,valid_loss,valid_acc,valid_acc_se,valid_acc_lo,valid_acc_hi,specA,froA,addAh_norm,logit_margin,alpha_dyn_train,alpha_dyn_valid
1,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.287063314819336,0.12733125,2.261148864746094,0.148515625,0.0022830238224099924,0.14404089830807643,0.1529903516919236,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.254609869384766,0.151846875,2.2551995544433594,0.147,0.0024109467320063884,0.14227454440526746,0.15172545559473252,0.0,0.0,0.0,0.0,0.0,0.0
3,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.2463186584472656,0.153946875,2.232011749267578,0.16096875,0.002289002695692863,0.15648230471644198,0.165455195283558,0.0,0.0,0.0,0.0,0.0,0.0
4,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.221453495788574,0.164790625,2.1988646545410155,0.1676875,0.0022005195699115656,0.16337448164297333,0.17200051835702665,0.0,0.0,0.0,0.0,0.0,0.0
5,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.2117106826782225,0.16764375,2.2201112213134766,0.17184375,0.002272165735654838,0.1673903051581165,0.17629719484188347,0.0,0.0,0.0,0.0,0.0,0.0
6,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.210970817565918,0.1674,2.2140042877197263,0.161578125,0.0023383300628030445,0.15699499807690603,0.16616125192309394,0.0,0.0,0.0,0.0,0.0,0.0
7,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.208372288513184,0.169253125,2.208009780883789,0.173828125,0.00229527883465857,0.1693293784840692,0.1783268715159308,0.0,0.0,0.0,0.0,0.0,0.0
8,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.2072315063476564,0.16941875,2.196267623901367,0.176609375,0.0022279881198540514,0.17224251828508608,0.18097623171491395,0.0,0.0,0.0,0.0,0.0,0.0
9,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.203854621887207,0.1729875,2.207414810180664,0.1738125,0.002205742911474671,0.16948924389350967,0.17813575610649035,0.0,0.0,0.0,0.0,0.0,0.0
10,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.2036170486450195,0.174490625,2.2005315856933594,0.176375,0.00227047355882879,0.17192487182469557,0.18082512817530444,0.0,0.0,0.0,0.0,0.0,0.0
11,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.200162858581543,0.17601875,2.195661720275879,0.177296875,0.002255538680251625,0.1728760191867068,0.18171773081329318,0.0,0.0,0.0,0.0,0.0,0.0
12,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.200508186340332,0.175503125,2.1947249908447266,0.17503125,0.0022334358771022088,0.17065371568087967,0.17940878431912033,0.0,0.0,0.0,0.0,0.0,0.0
13,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.19918825378418,0.174284375,2.195961395263672,0.1734375,0.002147539313534583,0.16922832294547221,0.17764667705452777,0.0,0.0,0.0,0.0,0.0,0.0
14,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.1967007644653322,0.171803125,2.1900715560913087,0.170875,0.0022826741761467454,0.16640095861475238,0.17534904138524762,0.0,0.0,0.0,0.0,0.0,0.0
15,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.1913233856201173,0.171634375,2.182974411010742,0.169109375,0.0022615162044967285,0.16467680323918643,0.17354194676081358,0.0,0.0,0.0,0.0,0.0,0.0
16,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.180210823059082,0.177875,2.17411141204834,0.18053125,0.0022905038467343165,0.17604186246040074,0.18502063753959927,0.0,0.0,0.0,0.0,0.0,0.0
17,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.175958250427246,0.1805,2.17713224029541,0.1795,0.0023314290747876894,0.17493039901341612,0.18406960098658387,0.0,0.0,0.0,0.0,0.0,0.0
18,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.1757815979003907,0.18169375,2.1636921920776366,0.18471875,0.0022765776416252366,0.1802566578224145,0.18918084217758546,0.0,0.0,0.0,0.0,0.0,0.0
19,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.1747062103271486,0.18206875,2.1711387634277344,0.1775625,0.0023319960186159025,0.17299178780351285,0.18213321219648718,0.0,0.0,0.0,0.0,0.0,0.0
20,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.1708262603759767,0.184525,2.164645896911621,0.185453125,0.0022058596000833386,0.18112964018383665,0.18977660981616334,0.0,0.0,0.0,0.0,0.0,0.0
21,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.171174038696289,0.1837875,2.162380645751953,0.188375,0.002331088758477452,0.18380606603338417,0.1929439339666158,0.0,0.0,0.0,0.0,0.0,0.0
22,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.171535400390625,0.184640625,2.1696686782836916,0.18778125,0.002308207025280559,0.1832571642304501,0.19230533576954992,0.0,0.0,0.0,0.0,0.0,0.0
23,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.1680218994140623,0.187834375,2.1688413848876955,0.191578125,0.002289031587630842,0.18709162308824354,0.19606462691175644,0.0,0.0,0.0,0.0,0.0,0.0
24,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.167298661804199,0.18771875,2.1531663818359377,0.191390625,0.002328549880065201,0.1868266672350722,0.1959545827649278,0.0,0.0,0.0,0.0,0.0,0.0
25,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.1624268203735353,0.1900625,2.1610692825317384,0.18228125,0.002233360631777711,0.1779038631617157,0.18665863683828432,0.0,0.0,0.0,0.0,0.0,0.0
26,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.160072164916992,0.187303125,2.1523021087646486,0.184828125,0.0023008161929941643,0.18031852526173145,0.18933772473826857,0.0,0.0,0.0,0.0,0.0,0.0
27,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.1582660568237304,0.186290625,2.149444496154785,0.18809375,0.0022648049642810006,0.18365473227000925,0.19253276772999076,0.0,0.0,0.0,0.0,0.0,0.0
28,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.1559897903442384,0.187034375,2.145611343383789,0.189171875,0.002200918448313169,0.18485807484130617,0.1934856751586938,0.0,0.0,0.0,0.0,0.0,0.0
29,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.154405416870117,0.18581875,2.1498320693969726,0.18684375,0.002243448889138738,0.18244659017728806,0.19124090982271194,0.0,0.0,0.0,0.0,0.0,0.0
30,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.1517681198120115,0.188090625,2.1533561782836914,0.185609375,0.0022256617921724443,0.181247077887342,0.18997167211265797,0.0,0.0,0.0,0.0,0.0,0.0
31,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.1530059967041018,0.18625,2.152373962402344,0.1805,0.002219725735574236,0.1761493375582745,0.1848506624417255,0.0,0.0,0.0,0.0,0.0,0.0
32,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.1516247421264647,0.185803125,2.14091072845459,0.186765625,0.0023089507130409507,0.18224008160243974,0.19129116839756025,0.0,0.0,0.0,0.0,0.0,0.0
33,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.167411434936523,0.188415625,2.1641565475463866,0.18846875,0.002199075511043308,0.18415856199835512,0.19277893800164486,0.0,0.0,0.0,0.0,0.0,0.0
34,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.166664277648926,0.18879375,2.1765358123779297,0.187671875,0.0022152806279334986,0.18332992496925032,0.19201382503074965,0.0,0.0,0.0,0.0,0.0,0.0
35,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.1677098724365234,0.187734375,2.164268013000488,0.1888125,0.002082839851092169,0.18473013389185935,0.19289486610814063,0.0,0.0,0.0,0.0,0.0,0.0
36,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.166147512817383,0.189053125,2.1589876251220703,0.188828125,0.0021601495519779743,0.18459423187812318,0.19306201812187684,0.0,0.0,0.0,0.0,0.0,0.0
37,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.1668952224731446,0.1909125,2.1616517944335936,0.189515625,0.002204987954500984,0.18519384860917806,0.19383740139082192,0.0,0.0,0.0,0.0,0.0,0.0
38,1,0,1,1,0.05,0.0,15,2,100,50,1.0,2.1658915252685547,0.189028125,2.1537373580932617,0.189765625,0.002109988643534038,0.18563004725867327,0.19390120274132672,0.0,0.0,0.0,0.0,0.0,0.0
