epoch,seed,use_fw,use_ln,S,lambda,eta,T_bind,delta_wait,d_g,d_h,beta,train_loss,train_acc,valid_loss,valid_acc,valid_acc_se,valid_acc_lo,valid_acc_hi,specA,froA,addAh_norm,logit_margin,alpha_dyn_train,alpha_dyn_valid
1,0,0,1,1,0.05,0.0,12,2,100,50,1.0,2.281649612426758,0.12780625,2.262900161743164,0.13721875,0.0024899669509708786,0.1323384147760971,0.1420990852239029,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,1,1,0.05,0.0,12,2,100,50,1.0,2.262201446533203,0.1367875,2.2600440216064452,0.138328125,0.0023825343541786772,0.1336583576658098,0.1429978923341902,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0,1,1,0.05,0.0,12,2,100,50,1.0,2.2599596862792968,0.136065625,2.258742431640625,0.13525,0.0024059804710894125,0.13053427827666475,0.13996572172333527,0.0,0.0,0.0,0.0,0.0,0.0
4,0,0,1,1,0.05,0.0,12,2,100,50,1.0,2.258446728515625,0.136609375,2.25607763671875,0.138953125,0.002362410369118424,0.1343228006765279,0.1435834493234721,0.0,0.0,0.0,0.0,0.0,0.0
5,0,0,1,1,0.05,0.0,12,2,100,50,1.0,2.2577541397094727,0.14021875,2.2592661666870115,0.139421875,0.0023550972549785266,0.1348058843802421,0.1440378656197579,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,1,1,0.05,0.0,12,2,100,50,1.0,2.257354557800293,0.142253125,2.2533203125,0.149109375,0.002301145064089328,0.1445991306743849,0.15361961932561508,0.0,0.0,0.0,0.0,0.0,0.0
7,0,0,1,1,0.05,0.0,12,2,100,50,1.0,2.2450119201660157,0.14691875,2.245638946533203,0.138890625,0.0023926954005513527,0.13420094201491933,0.14358030798508065,0.0,0.0,0.0,0.0,0.0,0.0
8,0,0,1,1,0.05,0.0,12,2,100,50,1.0,2.238738464355469,0.1496625,2.233132629394531,0.151390625,0.0024481395377976213,0.14659227150591667,0.15618897849408334,0.0,0.0,0.0,0.0,0.0,0.0
9,0,0,1,1,0.05,0.0,12,2,100,50,1.0,2.2270912338256834,0.160203125,2.2231243438720703,0.16784375,0.0024373439674729206,0.1630665558237531,0.17262094417624693,0.0,0.0,0.0,0.0,0.0,0.0
10,0,0,1,1,0.05,0.0,12,2,100,50,1.0,2.219336311340332,0.1659125,2.225850830078125,0.154234375,0.002443847452274729,0.14944443399354154,0.15902431600645847,0.0,0.0,0.0,0.0,0.0,0.0
11,0,0,1,1,0.05,0.0,12,2,100,50,1.0,2.2218203094482423,0.164665625,2.2207808532714846,0.16953125,0.002494598400255646,0.16464183713549893,0.17442066286450106,0.0,0.0,0.0,0.0,0.0,0.0
12,0,0,1,1,0.05,0.0,12,2,100,50,1.0,2.2199744277954103,0.164490625,2.2175272827148436,0.165734375,0.002521092292385991,0.16079303410692344,0.17067571589307654,0.0,0.0,0.0,0.0,0.0,0.0
13,0,0,1,1,0.05,0.0,12,2,100,50,1.0,2.209621333312988,0.170553125,2.200231758117676,0.17025,0.002403022297926543,0.165540076296064,0.17495992370393604,0.0,0.0,0.0,0.0,0.0,0.0
14,0,0,1,1,0.05,0.0,12,2,100,50,1.0,2.199620422363281,0.173825,2.1917542724609373,0.177078125,0.0023626316252677955,0.17244736701447513,0.18170888298552487,0.0,0.0,0.0,0.0,0.0,0.0
15,0,0,1,1,0.05,0.0,12,2,100,50,1.0,2.1941551528930665,0.175575,2.198274353027344,0.1728125,0.002430493643851265,0.16804873245805152,0.1775762675419485,0.0,0.0,0.0,0.0,0.0,0.0
16,0,0,1,1,0.05,0.0,12,2,100,50,1.0,2.1925820404052736,0.174534375,2.1903381881713866,0.169703125,0.0023704648014534306,0.1650570139891513,0.17434923601084873,0.0,0.0,0.0,0.0,0.0,0.0
17,0,0,1,1,0.05,0.0,12,2,100,50,1.0,2.189679835510254,0.175246875,2.188099365234375,0.1720625,0.0024204091311296996,0.1673184981029858,0.17680650189701422,0.0,0.0,0.0,0.0,0.0,0.0
18,0,0,1,1,0.05,0.0,12,2,100,50,1.0,2.186950944519043,0.1753125,2.1853245620727537,0.177796875,0.0023195204929361505,0.17325061483384513,0.18234313516615486,0.0,0.0,0.0,0.0,0.0,0.0
19,0,0,1,1,0.05,0.0,12,2,100,50,1.0,2.1864516967773437,0.175634375,2.1788018951416017,0.17575,0.0023279859004999284,0.17118714763502013,0.18031285236497985,0.0,0.0,0.0,0.0,0.0,0.0
20,0,0,1,1,0.05,0.0,12,2,100,50,1.0,2.183868081665039,0.1777125,2.183371826171875,0.175359375,0.0024804773064903644,0.1704976394792789,0.18022111052072112,0.0,0.0,0.0,0.0,0.0,0.0
21,0,0,1,1,0.05,0.0,12,2,100,50,1.0,2.184824313354492,0.176340625,2.178455322265625,0.174390625,0.0023477220333874096,0.16978908981456067,0.17899216018543931,0.0,0.0,0.0,0.0,0.0,0.0
22,0,0,1,1,0.05,0.0,12,2,100,50,1.0,2.1844148208618166,0.1752625,2.1777251739501953,0.176421875,0.0024682622425739624,0.17158408100455505,0.18125966899544496,0.0,0.0,0.0,0.0,0.0,0.0
