epoch,seed,use_fw,use_ln,S,lambda,eta,T_bind,delta_wait,d_g,d_h,beta,train_loss,train_acc,valid_loss,valid_acc,valid_acc_se,valid_acc_lo,valid_acc_hi,specA,froA,addAh_norm,logit_margin,alpha_dyn_train,alpha_dyn_valid
1,0,1,1,1,0.5,0.1,5,0,100,50,1.0,1.80757068901062,0.3033625,1.5663687076568604,0.3390625,0.00364267562579107,0.3319228557734495,0.3462021442265505,0.15219458187296986,0.0,0.0,0.0,0.4470325097108429,0.45788934190435837
2,0,1,1,1,0.5,0.1,5,0,100,50,1.0,1.4841369087219238,0.3268375,1.4207275400161743,0.3299375,0.003751760623462387,0.3225840491780137,0.3372909508219863,0.14902861445993185,0.0,0.0,0.0,0.4487041813067415,0.41737733917615627
3,0,1,1,1,0.5,0.1,5,0,100,50,1.0,1.4243592669487,0.328696875,1.427191174507141,0.336359375,0.003626416363057173,0.32925159892840794,0.3434671510715921,0.1459113248988986,0.0,0.0,0.0,0.39002380825850097,0.3480174580853094
4,0,1,1,1,0.5,0.1,5,0,100,50,1.0,1.413379371547699,0.33571875,1.4023189706802368,0.32440625,0.0037149383686354916,0.3171249707974744,0.3316875292025256,0.1447049907490611,0.0,0.0,0.0,0.33919347509010267,0.3154004938575355
5,0,1,1,1,0.5,0.1,5,0,100,50,1.0,1.411295445537567,0.33249375,1.366839472770691,0.33759375,0.003820696815378874,0.3301051842418574,0.34508231575814263,0.14435810958743095,0.0,0.0,0.0,0.31809932104308497,0.3053249601389874
6,0,1,1,1,0.5,0.1,5,0,100,50,1.0,1.371852081680298,0.33931875,1.313523176908493,0.37034375,0.004285787274293837,0.3619436069423841,0.37874389305761597,0.14281521349027754,0.0,0.0,0.0,0.3038834445771846,0.2971578729254278
7,0,1,1,1,0.5,0.1,5,0,100,50,1.0,1.2817466242790223,0.4019625,1.1713993969559668,0.446296875,0.0043317320250577185,0.43780668023088687,0.4547870697691131,0.14320237865000962,0.0,0.0,0.0,0.3032550656131722,0.3102642937918955
8,0,1,1,1,0.5,0.1,5,0,100,50,1.0,1.218253137743473,0.454559375,1.1261111958920955,0.476671875,0.004595496223247945,0.4676647024024341,0.48567904759756597,0.14351412916108966,0.0,0.0,0.0,0.2983050353313034,0.28904190873693336
9,0,1,1,1,0.5,0.1,5,0,100,50,1.0,1.152366588959098,0.486034375,1.1387206342965364,0.51721875,0.004476005607661664,0.5084457790089831,0.5259917209910168,0.14335592462345959,0.0,0.0,0.0,0.29348182485415175,0.295511032755402
10,0,1,1,1,0.5,0.1,5,0,100,50,1.0,1.1089505471661687,0.510246875,1.1672344267070294,0.484640625,0.0046620760710305575,0.4755029559007801,0.49377829409921986,0.14304109745174645,0.0,0.0,0.0,0.2839374959731644,0.286754329428754
11,0,1,1,1,0.5,0.1,5,0,100,50,1.0,1.0749200527176261,0.5282375,1.1035881356038153,0.5195625,0.004769615092404191,0.5102140544188878,0.5289109455811123,0.1429194680415094,0.0,0.0,0.0,0.27782959122007544,0.26870517170903363
12,0,1,1,1,0.5,0.1,5,0,100,50,1.0,1.0383524199850858,0.546084375,0.9825850552022457,0.569,0.004464002152789586,0.5602505557805324,0.5777494442194675,0.14271730821207165,0.0,0.0,0.0,0.26274214757355774,0.2612562291120941
13,0,1,1,1,0.5,0.1,5,0,100,50,1.0,1.0231962894249707,0.55570625,0.9676613581478596,0.56215625,0.004683818537236859,0.5529759656670158,0.5713365343329843,0.14272272583469747,0.0,0.0,0.0,0.2587783590911465,0.2738415570509705
