epoch,seed,use_fw,use_ln,S,lambda,eta,T_bind,delta_wait,d_g,d_h,beta,train_loss,train_acc,valid_loss,valid_acc,valid_acc_se,valid_acc_lo,valid_acc_hi,specA,froA,addAh_norm,logit_margin,alpha_dyn_train,alpha_dyn_valid
1,0,1,1,1,0.95,0.3,4,2,100,50,1.0,2.3213790802001952,0.098525,2.3075882263183596,0.099796875,0.003497039801486219,0.09294267698908701,0.10665107301091298,116.98627091636658,0.0,0.0,0.0,0.0,0.0
2,0,1,1,1,0.95,0.3,4,2,100,50,1.0,1.6020638886928558,0.350584375,1.3877044439315795,0.37584375,0.004025544953674691,0.3679536818907976,0.3837338181092024,27.626393323707582,0.0,0.0,0.0,0.0,0.0
3,0,1,1,1,0.95,0.3,4,2,100,50,1.0,1.3620093999385834,0.3746625,1.321998740196228,0.370328125,0.00405522119829495,0.3623798914513419,0.3782763585486581,31.55552256345749,0.0,0.0,0.0,0.0,0.0
4,0,1,1,1,0.95,0.3,4,2,100,50,1.0,1.302490809583664,0.366925,1.2741899995803834,0.35771875,0.004117627928078956,0.34964819926096524,0.3657893007390347,34.9207796661377,0.0,0.0,0.0,0.0,0.0
5,0,1,1,1,0.95,0.3,4,2,100,50,1.0,1.2715307544231416,0.352821875,1.2659177347421646,0.3481875,0.004103345001882882,0.34014494379630955,0.3562300562036904,37.875321788597105,0.0,0.0,0.0,0.0,0.0
6,0,1,1,1,0.95,0.3,4,2,100,50,1.0,1.247940846478939,0.357003125,1.24407004404068,0.355578125,0.004057635145975561,0.34762516011388794,0.3635310898861121,37.72076280555725,0.0,0.0,0.0,0.0,0.0
7,0,1,1,1,0.95,0.3,4,2,100,50,1.0,1.2464551825523376,0.35663125,1.238595383167267,0.36634375,0.00406611624509532,0.3583741621596132,0.37431333784038684,37.34879534931183,0.0,0.0,0.0,0.0,0.0
8,0,1,1,1,0.95,0.3,4,2,100,50,1.0,1.243624084675312,0.36061875,1.2412324153780938,0.358890625,0.004289544972338505,0.35048311685421657,0.36729813314578347,36.809332918548584,0.0,0.0,0.0,0.0,0.0
9,0,1,1,1,0.95,0.3,4,2,100,50,1.0,1.2065287688910962,0.381284375,1.1511845103502274,0.39959375,0.004589985947387787,0.39059737754311996,0.4085901224568801,34.7229441116333,0.0,0.0,0.0,0.0,0.0
10,0,1,1,1,0.95,0.3,4,2,100,50,1.0,1.1474344221420587,0.413678125,1.1187540101427584,0.419703125,0.00477606581763059,0.41034203599744407,0.42906421400255595,33.40240315055847,0.0,0.0,0.0,0.0,0.0
11,0,1,1,1,0.95,0.3,4,2,100,50,1.0,1.1130278521757573,0.435865625,1.0085996905080974,0.477046875,0.004987361002637316,0.46727164743483085,0.4868221025651691,32.47797019405365,0.0,0.0,0.0,0.0,0.0
12,0,1,1,1,0.95,0.3,4,2,100,50,1.0,1.0682511057049036,0.469609375,1.0631435435526073,0.483015625,0.004903698137887205,0.4734043766497411,0.4926268733502589,30.78133641719818,0.0,0.0,0.0,0.0,0.0
13,0,1,1,1,0.95,0.3,4,2,100,50,1.0,1.049350215639174,0.492303125,1.0243208860382438,0.51221875,0.004790514859780693,0.5028293408748298,0.5216081591251701,29.803237104797365,0.0,0.0,0.0,0.0,0.0
14,0,1,1,1,0.95,0.3,4,2,100,50,1.0,1.0204697313450277,0.5151,1.0098414534442126,0.52071875,0.005039416713234138,0.5108414932420611,0.5305960067579389,28.36780460910797,0.0,0.0,0.0,0.0,0.0
15,0,1,1,1,0.95,0.3,4,2,100,50,1.0,1.011542913683504,0.523815625,0.9567281894423068,0.529703125,0.004800952668117333,0.5202932577704901,0.53911299222951,27.338851864242553,0.0,0.0,0.0,0.0,0.0
16,0,1,1,1,0.95,0.3,4,2,100,50,1.0,0.9877942552760244,0.535603125,0.9894403061382473,0.522078125,0.004914955170169874,0.512444812866467,0.5317114371335329,26.782456448364258,0.0,0.0,0.0,0.0,0.0
17,0,1,1,1,0.95,0.3,4,2,100,50,1.0,0.9755397606350481,0.54573125,0.9487241118773818,0.56165625,0.004942357388306275,0.5519692295189197,0.5713432704810802,26.086461300849916,0.0,0.0,0.0,0.0,0.0
18,0,1,1,1,0.95,0.3,4,2,100,50,1.0,0.967557201936096,0.55109375,0.8596397082675249,0.579296875,0.004953924625520644,0.5695871827339796,0.5890065672660205,25.555082835006715,0.0,0.0,0.0,0.0,0.0
19,0,1,1,1,0.95,0.3,4,2,100,50,1.0,0.962876570564881,0.56025,0.906249719850719,0.563796875,0.005070407780398135,0.5538588757504196,0.5737348742495804,25.346253876686095,0.0,0.0,0.0,0.0,0.0
