epoch,seed,use_fw,use_ln,S,lambda,eta,T_bind,delta_wait,d_g,d_h,beta,train_loss,train_acc,valid_loss,valid_acc,valid_acc_se,valid_acc_lo,valid_acc_hi,specA,froA,addAh_norm,logit_margin,alpha_dyn_train,alpha_dyn_valid
1,0,1,1,5,0.95,0.5,5,0,100,50,1.0,2.275824111938477,0.138778125,2.3346526947021484,0.098671875,0.00116907860033193,0.09638048094334942,0.1009632690566506,209.7146649810791,0.0,0.0,0.0,0.0,0.0
2,0,1,1,5,0.95,0.5,5,0,100,50,1.0,1.8546365564346314,0.3037,2.1612505012750627,0.32075,0.0018645364197382322,0.31709550861731306,0.3244044913826869,101.34814663963319,0.0,0.0,0.0,0.0,0.0
3,0,1,1,5,0.95,0.5,5,0,100,50,1.0,0.8986808960676194,0.661271875,3.590485154211521,0.2911875,0.0017852394427804437,0.28768843069215033,0.29468656930784964,28.65380400352478,0.0,0.0,0.0,0.0,0.0
4,0,1,1,5,0.95,0.5,5,0,100,50,1.0,0.6080581085443497,0.777809375,4.690822597622871,0.293671875,0.0018247034221775989,0.2900954562925319,0.29724829370746814,31.71092588291168,0.0,0.0,0.0,0.0,0.0
5,0,1,1,5,0.95,0.5,5,0,100,50,1.0,0.47723336282372475,0.8315,5.872296634078026,0.28815625,0.0017986366006031524,0.28463092226281783,0.2916815777371822,34.0587485086441,0.0,0.0,0.0,0.0,0.0
6,0,1,1,5,0.95,0.5,5,0,100,50,1.0,0.3966195350728929,0.86335,7.17324231159687,0.27084375,0.0017170631018738531,0.26747830632032726,0.2742091936796727,35.424720471382145,0.0,0.0,0.0,0.0,0.0
7,0,1,1,5,0.95,0.5,5,0,100,50,1.0,0.3336642262093723,0.888065625,8.10112324488163,0.281328125,0.0017823114468054945,0.2778347945642612,0.2848214554357388,36.95433363857269,0.0,0.0,0.0,0.0,0.0
8,0,1,1,5,0.95,0.5,5,0,100,50,1.0,0.2943593308944255,0.903425,9.029334911346435,0.27771875,0.0017625681788263554,0.2742641163695004,0.28117338363049965,38.34906333580017,0.0,0.0,0.0,0.0,0.0
9,0,1,1,5,0.95,0.5,5,0,100,50,1.0,0.2689907527346164,0.913765625,9.850846665859223,0.271875,0.0017607336266318014,0.26842396209180164,0.2753260379081983,39.71335798854828,0.0,0.0,0.0,0.0,0.0
10,0,1,1,5,0.95,0.5,5,0,100,50,1.0,0.24243736974149943,0.922640625,10.190037024259567,0.26009375,0.0017431201807250626,0.2566772344457789,0.26351026555422113,41.04470170898438,0.0,0.0,0.0,0.0,0.0
11,0,1,1,5,0.95,0.5,5,0,100,50,1.0,0.2276291485697031,0.929521875,11.39337878036499,0.26259375,0.0017779338531317204,0.2591089996478618,0.2660785003521382,42.227268980789184,0.0,0.0,0.0,0.0,0.0
12,0,1,1,5,0.95,0.5,5,0,100,50,1.0,0.2104065807890147,0.935203125,11.908468518257141,0.279296875,0.0017649727282192963,0.27583752845269016,0.28275622154730984,43.40081057872772,0.0,0.0,0.0,0.0,0.0
13,0,1,1,5,0.95,0.5,5,0,100,50,1.0,0.19858601657003164,0.939434375,12.594533724784851,0.27590625,0.0017834438255544252,0.2724107001019134,0.27940179989808667,44.140556281471255,0.0,0.0,0.0,0.0,0.0
14,0,1,1,5,0.95,0.5,5,0,100,50,1.0,0.1900507038883865,0.9427125,12.842531616926193,0.27734375,0.0017955397672417682,0.2738244920562061,0.2808630079437939,45.147302538108825,0.0,0.0,0.0,0.0,0.0
15,0,1,1,5,0.95,0.5,5,0,100,50,1.0,0.172142288197577,0.94883125,14.032647776126861,0.280171875,0.0017736310488418651,0.27669555814426994,0.2836481918557301,46.26509606971741,0.0,0.0,0.0,0.0,0.0
16,0,1,1,5,0.95,0.5,5,0,100,50,1.0,0.16568538269624114,0.95156875,14.321319781780243,0.276953125,0.0017711895379749463,0.2734815935055691,0.28042465649443094,47.125170350837706,0.0,0.0,0.0,0.0,0.0
17,0,1,1,5,0.95,0.5,5,0,100,50,1.0,0.1662376346807927,0.952728125,14.880876084327697,0.273015625,0.0017971297288832283,0.26949325073138886,0.2765379992686111,48.07237700119018,0.0,0.0,0.0,0.0,0.0
18,0,1,1,5,0.95,0.5,5,0,100,50,1.0,0.15973195405863225,0.9544875,15.678155792951584,0.272640625,0.0017461903442319313,0.26921809192530544,0.2760631580746946,48.92668996772766,0.0,0.0,0.0,0.0,0.0
19,0,1,1,5,0.95,0.5,5,0,100,50,1.0,0.15339158348962664,0.95700625,16.28998425292969,0.272140625,0.001764409925902424,0.2686823815452313,0.2755988684547688,49.754798085021974,0.0,0.0,0.0,0.0,0.0
20,0,1,1,5,0.95,0.5,5,0,100,50,1.0,0.15136323805376886,0.95848125,16.686298455953597,0.258015625,0.0017320197464970816,0.25462086629686576,0.2614103837031343,50.253052939605716,0.0,0.0,0.0,0.0,0.0
21,0,1,1,5,0.95,0.5,5,0,100,50,1.0,0.1495498283173889,0.960378125,16.827502009153367,0.278875,0.0017825485588567678,0.27538120482464074,0.28236879517535923,50.98933623695373,0.0,0.0,0.0,0.0,0.0
22,0,1,1,5,0.95,0.5,5,0,100,50,1.0,0.13840362114571034,0.96319375,17.50408549785614,0.270171875,0.00176237397808652,0.2667176220029504,0.2736261279970496,51.64716114120483,0.0,0.0,0.0,0.0,0.0
23,0,1,1,5,0.95,0.5,5,0,100,50,1.0,0.13551567413695156,0.964296875,18.22001746058464,0.2613125,0.001738951243951198,0.25790415556185564,0.26472084443814436,52.43971003761291,0.0,0.0,0.0,0.0,0.0
