epoch,seed,core_type,use_fw,use_ln,S,lambda,eta,T_bind,duplicate,delta_wait,train_loss,train_acc,valid_loss,valid_acc,specA,specA_val,alpha_train,alpha_val
1,0,tanh,1,1,1,0.85,0.3,9,3,0,1.228760472436746,0.0442274460894987,1.077982457280159,0.05520548939239234,1.4228562833865483,1.4156048434972763,0.3818727419475714,0.33398195317387575
2,0,tanh,1,1,1,0.85,0.3,9,3,0,1.0240255028009415,0.13409726132289507,1.0024583038687707,0.14147659874579405,1.3684245969851812,1.380838268995285,0.25410201416909695,0.19987845693528652
3,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9841087606549263,0.1775744732352905,0.9743913415074349,0.20050296426052228,1.2593516212701799,1.2760046106576919,0.16602136041224005,0.1572231735251844
4,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9633325194319089,0.21477927314427991,0.9601434883475304,0.21460440495051444,1.1264796086152395,0.9949032983183861,0.1305539161587755,0.11674326524883508
5,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9488046262661616,0.23676132527568067,0.9522232562303543,0.2207878518453799,0.9886027100682259,0.8688319697976112,0.10795106637229523,0.09463408562354743
6,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9534934729337692,0.22176273387856782,0.9636069631576538,0.2150069835782051,0.9024563692013423,0.8038833805918694,0.09310485958618422,0.09201291111484171
7,0,tanh,1,1,1,0.85,0.3,9,3,0,0.951237396299839,0.2305380595033057,0.9480855402350425,0.23002695948351173,0.8060809358954429,0.7229686358571052,0.08155562194778275,0.0697455846145749
8,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9441838158170383,0.24156936032910986,0.9360524454712867,0.24847423164639623,0.7598194682101409,0.7119711835682392,0.0768059159765641,0.07039922946132719
9,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9430048954486847,0.24450352750485763,0.9417289677262306,0.25052905317978,0.8366396707793077,0.9302703315019607,0.07642606792723139,0.08129127034731208
10,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9468793071309726,0.23202545874286443,0.9449536019563675,0.23954000233788975,0.7913876873254776,0.7482974368333817,0.06732607586992284,0.06818166408874095
11,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9362012086311976,0.262889346840481,0.9722574958205223,0.21417923715198411,0.8757947114109993,0.767383072078228,0.07317975404237707,0.0714483327101916
12,0,tanh,1,1,1,0.85,0.3,9,3,0,0.948924995114406,0.23607557992256867,0.9548946866393089,0.23002936811419203,0.8543235402802626,1.11375500112772,0.07059424953969817,0.08068350648507476
13,0,tanh,1,1,1,0.85,0.3,9,3,0,0.936016429066658,0.25783608985172274,0.9107174471020698,0.2973204245301895,0.8684067595005035,0.81492341786623,0.06343194697114328,0.05630995937343688
14,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9411527852217356,0.24698088657033318,0.9397062543034553,0.2441040897043422,0.7000864357749621,0.6099552196264267,0.05126767584277938,0.04469546471815557
15,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9316869283219179,0.26660078540289156,0.9310563677549362,0.26023024613037704,0.8636553983390332,0.8419415079057216,0.06135687752875187,0.057969923343509436
16,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9328852182626725,0.26582918553147467,0.9467072096467019,0.22847291028359906,0.8453403908511002,0.8988850580155849,0.056025338230344154,0.05404266891535372
17,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9392171231408913,0.2505819481269767,0.9260319739580154,0.2765860786510166,0.8366020897527536,0.8539161223173142,0.052836444777436556,0.05521772800013423
18,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9352732200423877,0.25942950542240095,0.9638613560795783,0.21239203588105737,0.9655025360981623,0.9846496166288853,0.061209431824584805,0.05842278524581343
19,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9321333553890387,0.2641931633026494,0.9106297153234482,0.2918427674099803,0.9589896927277247,1.0586182987689972,0.05550625959349175,0.062192832983098925
20,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9242809021969637,0.2808792399281325,0.9272043943405152,0.2769384256703779,0.9916425536076228,0.8619986382126809,0.05480501842902353,0.04810824535787105
21,0,tanh,1,1,1,0.85,0.3,9,3,0,0.939925466577212,0.25372025565321865,0.9403261098265648,0.2532512884680182,1.009608650803566,0.9166775873303413,0.05047426783231397,0.04811761742644012
22,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9246497351924579,0.27668616083799863,0.9322263976931572,0.26743231224128977,0.9288082989056905,0.892308868765831,0.04653520234146466,0.04299096702504903
23,0,tanh,1,1,1,0.85,0.3,9,3,0,0.931620093981425,0.2670960325545942,0.9321221661567688,0.26252922248793764,0.9207352929810683,0.9661390435695648,0.046382212539824344,0.05192817841190845
24,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9309060097734133,0.2659959078805211,0.9213256722688675,0.278667613286525,0.9824983371297519,1.0050830987095833,0.046890840861325465,0.04814265195466578
25,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9349883994460106,0.2606012909223015,0.9124610364437103,0.28881111601833254,1.0538183145721753,0.9497557283937931,0.04804263440954189,0.04334920330997556
26,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9271692847212155,0.2762261359370314,0.9661144173145294,0.22828268838115037,1.0690385607878368,1.2690171104669572,0.04903183543930451,0.055066173480823634
27,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9210026235878468,0.28095821164897644,0.9253797641396523,0.263215538749937,1.0800023295978705,0.9353932258486748,0.04619221868769576,0.03681662458833307
28,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9354340900977453,0.26294644619803875,0.9166924476623535,0.2875814126757905,1.0724480292697747,1.1752333909273147,0.0415025049764663,0.047603012211620804
29,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9223423085610072,0.2784534250137707,0.9184773275256157,0.2866555579472333,0.950980038990577,0.9977069780230522,0.04327081777745237,0.042586612728424365
30,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9357151785492897,0.2600048769482722,0.926124051362276,0.2643453047599178,0.9827463643749555,0.9078278194367886,0.04266902328872432,0.03825094092357904
31,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9218021671970685,0.28075108197517695,0.9261854070425034,0.2689466567663476,1.011812321295341,1.0634726133942605,0.041181947847828276,0.042648344535380606
32,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9349254988630613,0.262278507722076,0.9221714350581169,0.28260272443294526,1.0892297603686651,1.0539072348177434,0.042535402271586156,0.035720026661641896
33,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9236948195099831,0.2790934412096006,0.9407633024454117,0.25822944392450153,1.0065796341001987,1.0047425571084023,0.03933727351917575,0.04065151106845587
34,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9326883188883464,0.263709577555613,0.9319793155789375,0.2644430179102346,1.0097263327240944,0.9553654797375202,0.03935852877764653,0.041119287060573696
35,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9268684901793798,0.27561165257977943,0.9295512408018112,0.2735032819712069,0.9545010004937649,0.9870537716150284,0.036862510344013576,0.03837828684784472
36,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9308030144373576,0.268403608869606,0.9329300156235695,0.25997112510260195,0.9205209050079187,0.9532305733859538,0.036333892346670234,0.03472631594631821
37,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9406124439835548,0.2523085350263864,0.9343143516778946,0.26289532410912214,1.041885694762071,1.0461460745334625,0.03663999631473174,0.04244952755048871
38,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9246168908973534,0.27839508404838853,0.9416762298345566,0.26009707945864646,0.9160786812007428,0.9986195367574692,0.03797137202229351,0.038600101789459586
39,0,tanh,1,1,1,0.85,0.3,9,3,0,0.924057292441527,0.27978060628365103,0.9482728362083435,0.2483201170398388,1.0105202890435854,1.0091935390233993,0.03861962906084955,0.03785321343690157
40,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9307000317176183,0.2680386988554771,0.9252631333470345,0.2726117995288223,0.9864797047773997,0.934491330832243,0.037549677208065985,0.036805716739967465
41,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9324548122286797,0.2652861138274117,0.9425708609819412,0.24186133651994168,1.0847310932477314,1.1854318377375603,0.039650275164594254,0.03724711481574923
42,0,tanh,1,1,1,0.85,0.3,9,3,0,0.923196728626887,0.27927985435002484,0.9224133116006851,0.2774928094050847,1.055826149135828,0.9719351756572724,0.036694717440133286,0.03681951735820621
43,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9264192562301954,0.27603704486119873,0.8962884521484376,0.31535290339728816,0.9807694172859192,1.009039663374424,0.03753754664367686,0.03701276606693864
44,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9390588633219401,0.25590666667480644,0.9200268796086312,0.28208166172727944,0.9061552258829276,0.7889720855653286,0.03495631216745823,0.030639935759827496
45,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9247942800323169,0.27629453130299225,0.9345769181847572,0.26041373248328453,0.9545133548974991,0.974028004258871,0.036101007768263416,0.03316879209410399
46,0,tanh,1,1,1,0.85,0.3,9,3,0,0.930168747951587,0.2685224277456291,0.914911926984787,0.29386024418752643,0.9411099724968275,0.8629418994486332,0.03497780087869615,0.031750094763934616
47,0,tanh,1,1,1,0.85,0.3,9,3,0,0.935370302995046,0.26351595428655855,0.9288143157958985,0.2714324093842879,0.9846838275094827,0.9644502344727516,0.03596216586604715,0.033375496558845044
48,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9217554011444251,0.28410766458294046,0.9670459191501141,0.24755817546392792,1.0188002302249273,1.079891366660595,0.03719047947134822,0.04497720246948301
49,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9285595992207527,0.2713926982289801,0.9153708532452584,0.2925435663340613,1.0168406205375988,0.9048159915208817,0.036252387191789845,0.032146541059948505
50,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9279769943654537,0.2668648635223508,0.9363526374101638,0.26849708895664665,0.9498039348920186,0.9799736058712005,0.03344421249969552,0.03453912186250091
51,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9274133776624998,0.2809391490245859,0.9056068259477615,0.3126369157421868,1.0346305081248284,1.1310716551542281,0.037235233924662076,0.04027577377669513
52,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9222815813620885,0.2825740211493879,0.9094963677227497,0.29420637965202334,1.0101737579206627,1.0766073897480966,0.03622240234538913,0.035027413299307225
53,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9310977275669575,0.2650342003062057,0.9314623975753784,0.26972584929782895,1.0462006352345148,0.9641953256726264,0.03463324655933926,0.031144288389943542
54,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9244605077306429,0.27381823608224903,0.9054458597302437,0.30893205092288556,1.0723853851358096,1.1055127722024918,0.03366759518844386,0.03439325997326523
55,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9138764442503452,0.29126922914292663,0.9179800912737847,0.2898018899583258,1.058051181236903,1.0950951287150383,0.0345589299245427,0.03625015570688992
56,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9284628122051557,0.2708184951959023,0.9272799393534661,0.28796532162581573,1.0308032752076786,1.0805226090550422,0.034431401861521105,0.038410960675217216
57,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9229742500682672,0.28274056310610224,0.9317325215041637,0.26076114338124173,1.074940913816293,1.0740563198924065,0.03535300620055447,0.034945226614363493
58,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9304978503286838,0.26625378265666466,0.9283039218187332,0.27884464895352723,1.0961868285139402,1.0759479030966759,0.034386653004524606,0.036969604870304464
59,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9181296452383201,0.283942988528482,0.9195799091458321,0.27845103667583315,1.0723147354523341,1.090422170162201,0.03499196553137154,0.0350439405636862
60,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9116432978709539,0.29842665130815776,0.93635269343853,0.27351572040934113,1.0323710571726163,1.0622607338428498,0.03245022067800164,0.03169981130771339
61,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9366930804649989,0.2644947775771531,0.9399131432175636,0.25402172428788616,1.0890316346287727,1.1215357315540313,0.03448119788089147,0.03591692112013698
62,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9227588172753652,0.28186556429136544,0.9136286598443984,0.292639231486246,1.0736003801226617,1.0606509399414064,0.032867086552083494,0.03223525466956199
63,0,tanh,1,1,1,0.85,0.3,9,3,0,0.926632252385219,0.28001188539977495,0.9164673510193825,0.2843062371131964,1.087510813275973,1.0341834676265718,0.034842967310609915,0.034374864231795074
64,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9083713462948799,0.30213475035891557,0.9238766904175282,0.2910949327656999,1.0669452205300332,1.1059489884972573,0.03366853704489768,0.03653784147836268
65,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9323549821972847,0.2665687837637961,0.9234574997425079,0.2750408536475152,1.0728207806746164,1.0732845216989517,0.0337292394945398,0.031104616383090616
66,0,tanh,1,1,1,0.85,0.3,9,3,0,0.916487834105889,0.292232502757106,0.9306249234080315,0.28155904551269484,1.154531026482582,1.1819383120536804,0.035438509165619816,0.03366034294292331
67,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9147595865527789,0.29440622591064314,0.9219201001524925,0.2873333838628605,1.1562798549731572,1.1822069755196571,0.03378872269112616,0.03487547275796533
68,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9329425962766011,0.26381353213995073,0.9104884827136993,0.29553121079690753,1.1268767202893892,1.0531957897543907,0.03010476227539281,0.029126938501372934
69,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9314795952041944,0.27059633505375436,0.9225872731208802,0.2860587872983888,1.1344917916258177,1.2263111501932145,0.030825874165010952,0.033438935910351575
70,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9253874194125334,0.275849431414778,0.9324078524112701,0.27282027863897385,1.1899737218022346,1.1372759237885475,0.03273475586778174,0.03237549467198551
71,0,tanh,1,1,1,0.85,0.3,9,3,0,0.9302556196351847,0.27081444663926957,0.932876988351345,0.2727031467016786,1.1271038206418356,1.180796677172184,0.031776977289157605,0.03278123923018574
