epoch,seed,core_type,use_fw,use_ln,S,lambda,eta,T_bind,duplicate,delta_wait,train_loss,train_acc,valid_loss,valid_acc,specA,specA_val,alpha_train,alpha_val
1,0,fw,0,1,1,0.85,0.3,12,4,0,1.1399646101891994,0.16105004620563704,0.9529007558524608,0.2897310099587776,0.0,0.0,0.0,0.0
2,0,fw,0,1,1,0.85,0.3,12,4,0,0.9561149367193381,0.26926784235596035,0.9177971360087395,0.2896592102191062,0.0,0.0,0.0,0.0
3,0,fw,0,1,1,0.85,0.3,12,4,0,0.9022728909552097,0.3296420034467398,0.8975277270376683,0.3417220490146428,0.0,0.0,0.0,0.0
4,0,fw,0,1,1,0.85,0.3,12,4,0,0.8846853735049566,0.35355975266351986,0.8820401130616665,0.3609602025186177,0.0,0.0,0.0,0.0
5,0,fw,0,1,1,0.85,0.3,12,4,0,0.8748715507487456,0.36261085151908146,0.858377392590046,0.3826076971273869,0.0,0.0,0.0,0.0
6,0,fw,0,1,1,0.85,0.3,12,4,0,0.8505544076611599,0.3929214352699152,0.8571477121859788,0.3947993488400243,0.0,0.0,0.0,0.0
7,0,fw,0,1,1,0.85,0.3,12,4,0,0.8285490764056643,0.4153513632706987,0.7680052412301301,0.47316684475168586,0.0,0.0,0.0,0.0
8,0,fw,0,1,1,0.85,0.3,12,4,0,0.8366118526334564,0.4089579304381429,0.816160361468792,0.4256076074671,0.0,0.0,0.0,0.0
9,0,fw,0,1,1,0.85,0.3,12,4,0,0.7851818885281682,0.45982025088742373,0.7508115993440151,0.4886412467237096,0.0,0.0,0.0,0.0
10,0,fw,0,1,1,0.85,0.3,12,4,0,0.7936158998434742,0.45238295950810425,0.8196592928469181,0.4203293080686126,0.0,0.0,0.0,0.0
11,0,fw,0,1,1,0.85,0.3,12,4,0,0.7977573781833053,0.45148720719269475,0.8065220155566931,0.4414277473394759,0.0,0.0,0.0,0.0
12,0,fw,0,1,1,0.85,0.3,12,4,0,0.8145091459403435,0.4311288833990693,0.7849148254096509,0.4543730787234381,0.0,0.0,0.0,0.0
13,0,fw,0,1,1,0.85,0.3,12,4,0,0.7802379734193285,0.46391436317528134,0.7572003395482898,0.48219703884795306,0.0,0.0,0.0,0.0
14,0,fw,0,1,1,0.85,0.3,12,4,0,0.784713519687454,0.46623120745721586,0.7454972788691521,0.4880710446753074,0.0,0.0,0.0,0.0
15,0,fw,0,1,1,0.85,0.3,12,4,0,0.7663147716782988,0.4831046647357289,0.7855954583361745,0.4734765651402995,0.0,0.0,0.0,0.0
16,0,fw,0,1,1,0.85,0.3,12,4,0,0.7590685488904516,0.4920436172070913,0.7716066401451827,0.46960172468563544,0.0,0.0,0.0,0.0
17,0,fw,0,1,1,0.85,0.3,12,4,0,0.7750066352014741,0.4704944677829432,0.7510709004104137,0.49691482559312133,0.0,0.0,0.0,0.0
18,0,fw,0,1,1,0.85,0.3,12,4,0,0.7685438901310165,0.4845856363885105,0.7320437943935394,0.5148668371781241,0.0,0.0,0.0,0.0
19,0,fw,0,1,1,0.85,0.3,12,4,0,0.776834961809218,0.4761070253971654,0.7716485616564751,0.48702901020878925,0.0,0.0,0.0,0.0
20,0,fw,0,1,1,0.85,0.3,12,4,0,0.7604742600644628,0.49342027234379204,0.7540044541656971,0.4886561008915305,0.0,0.0,0.0,0.0
21,0,fw,0,1,1,0.85,0.3,12,4,0,0.7692092285926143,0.483208420771795,0.7799009031802416,0.47016472012503074,0.0,0.0,0.0,0.0
22,0,fw,0,1,1,0.85,0.3,12,4,0,0.757511720098555,0.48636127295535214,0.7776817053183913,0.4785037458234001,0.0,0.0,0.0,0.0
23,0,fw,0,1,1,0.85,0.3,12,4,0,0.7561032047122717,0.49714391531189905,0.7482150027155876,0.5020898188580759,0.0,0.0,0.0,0.0
24,0,fw,0,1,1,0.85,0.3,12,4,0,0.7356164067145436,0.5058711591048631,0.7253734193742275,0.5090828218194656,0.0,0.0,0.0,0.0
25,0,fw,0,1,1,0.85,0.3,12,4,0,0.7337565329670906,0.5099335971839416,0.7402499320358038,0.5128696407016833,0.0,0.0,0.0,0.0
26,0,fw,0,1,1,0.85,0.3,12,4,0,0.7502067552134395,0.49722961375645053,0.7442361830174923,0.4996599527914077,0.0,0.0,0.0,0.0
27,0,fw,0,1,1,0.85,0.3,12,4,0,0.7324305770670374,0.5115822421295646,0.7189052884466947,0.5183188874414191,0.0,0.0,0.0,0.0
28,0,fw,0,1,1,0.85,0.3,12,4,0,0.7376997672766447,0.5129070111177861,0.7919766396656632,0.47129867614246906,0.0,0.0,0.0,0.0
29,0,fw,0,1,1,0.85,0.3,12,4,0,0.7434927331407865,0.5058610969909932,0.6951856748759746,0.5287784700095653,0.0,0.0,0.0,0.0
30,0,fw,0,1,1,0.85,0.3,12,4,0,0.710293724120905,0.5314216136055377,0.7045811862125992,0.5318384115863591,0.0,0.0,0.0,0.0
31,0,fw,0,1,1,0.85,0.3,12,4,0,0.7547784121955434,0.49487449251736204,0.8143242586031556,0.45893926223739984,0.0,0.0,0.0,0.0
32,0,fw,0,1,1,0.85,0.3,12,4,0,0.7127902182439964,0.5356965414714068,0.7349734539352357,0.5107664376217872,0.0,0.0,0.0,0.0
33,0,fw,0,1,1,0.85,0.3,12,4,0,0.7134321291620532,0.5337462651157209,0.7323788574337959,0.5230619444523472,0.0,0.0,0.0,0.0
