epoch,seed,core_type,use_fw,use_ln,S,lambda,eta,T_bind,duplicate,delta_wait,train_loss,train_acc,valid_loss,valid_acc,specA,specA_val,alpha_train,alpha_val
1,1,fw,1,1,1,0.95,0.3,12,3,2,1.0384806062281131,0.18034070012308656,0.9141001743972301,0.30431857266742735,77.10112642274201,0.8745787404477596,0.0,0.0
2,1,fw,1,1,1,0.95,0.3,12,3,2,0.9128329596579075,0.30957388949561865,0.8964343167319894,0.3287332959920168,1.3213149823904038,1.4721239241063595,0.0,0.0
3,1,fw,1,1,1,0.95,0.3,12,3,2,0.9185166653275489,0.32413492355477064,0.8966041280515492,0.334303149250336,3.2117456796348094,4.884384680345654,0.0,0.0
4,1,fw,1,1,1,0.95,0.3,12,3,2,0.9030527539178729,0.33242037094794213,0.8755703442841768,0.34933104713261126,6.589257931447029,5.964242291986943,0.0,0.0
5,1,fw,1,1,1,0.95,0.3,12,3,2,0.9312609159335494,0.34334336077217015,0.8937441949695348,0.3361726559973322,7.337917470966279,5.435886762574315,0.0,0.0
6,1,fw,1,1,1,0.95,0.3,12,3,2,0.8974118568912148,0.34257155312080867,0.8753886964321137,0.352232992391102,6.901272021470964,5.1613800052329895,0.0,0.0
7,1,fw,1,1,1,0.95,0.3,12,3,2,0.9493989454001188,0.34688628505156377,0.871592732384801,0.35768361460231246,6.6875066862344745,7.6924367449730635,0.0,0.0
8,1,fw,1,1,1,0.95,0.3,12,3,2,0.8780910069137812,0.3588931400451809,0.8819795207232237,0.34678352321777495,6.524301777251065,6.618727659605444,0.0,0.0
9,1,fw,1,1,1,0.95,0.3,12,3,2,0.8885894234523177,0.3541166117184795,0.8611344371736049,0.37628378450218586,7.715987655746937,7.956363311193884,0.0,0.0
10,1,fw,1,1,1,0.95,0.3,12,3,2,0.8982655472917482,0.358771811060328,0.8705110175162554,0.3591617433107458,9.588516832399367,10.846257070899009,0.0,0.0
11,1,fw,1,1,1,0.95,0.3,12,3,2,0.8741765857353806,0.3586693393573165,0.8536437791921199,0.3755131939072162,8.172145088018476,9.140181025072932,0.0,0.0
12,1,fw,1,1,1,0.95,0.3,12,3,2,0.8755034640807658,0.3662331535464153,0.8593728491440416,0.37318550804816186,8.743770113790035,8.035277483329176,0.0,0.0
13,1,fw,1,1,1,0.95,0.3,12,3,2,0.8765720866158605,0.3617191016533412,0.8733500225096941,0.35635918479645623,10.557152965849639,8.765713551461698,0.0,0.0
14,1,fw,1,1,1,0.95,0.3,12,3,2,0.9037857137585059,0.3647485705918632,0.8617661925181747,0.3716365165924653,11.493702543093264,11.023160928592086,0.0,0.0
15,1,fw,1,1,1,0.95,0.3,12,3,2,0.8709809042718262,0.3642953376537189,0.86584459868446,0.3583991791121662,11.514139914399385,12.581968199893833,0.0,0.0
16,1,fw,1,1,1,0.95,0.3,12,3,2,0.9373695566929877,0.3589809046652168,0.8590982596576214,0.3692572995238006,13.105366793942451,12.432240143343806,0.0,0.0
17,1,fw,1,1,1,0.95,0.3,12,3,2,0.8977234253598377,0.36582860344545914,0.8599162475392222,0.37609982617292553,12.287824614211917,17.00245079523325,0.0,0.0
18,1,fw,1,1,1,0.95,0.3,12,3,2,0.8720310598686337,0.36835749335242435,0.8681436289548874,0.37236774566210806,12.29338075837195,15.19630545169115,0.0,0.0
19,1,fw,1,1,1,0.95,0.3,12,3,2,0.9049072721645236,0.36982058747941626,0.868532294136472,0.36012636236660184,14.620266292899847,12.663503292575479,0.0,0.0
20,1,fw,1,1,1,0.95,0.3,12,3,2,0.8694662329951302,0.37089586319890805,0.8902232592720538,0.35388431594194847,14.54739737083018,10.563713656395674,0.0,0.0
