epoch,seed,core_type,use_fw,use_ln,S,lambda,eta,T_bind,duplicate,delta_wait,train_loss,train_acc,valid_loss,valid_acc,specA,specA_val,alpha_train,alpha_val
1,3,fw,1,1,1,0.95,0.3,12,3,2,1.0475083511859178,0.17049738581273705,0.923921659231186,0.299116399243474,75.61215545372069,0.8141649746596813,0.0,0.0
2,3,fw,1,1,1,0.95,0.3,12,3,2,0.9139084318220615,0.301847327111382,0.9034021000266075,0.3183792449235916,1.4197863597363234,1.73414529889822,0.0,0.0
3,3,fw,1,1,1,0.95,0.3,12,3,2,0.9078282061308622,0.30972171573489904,0.9016373243331909,0.3157099374746904,2.039845477640629,1.5225150893330575,0.0,0.0
4,3,fw,1,1,1,0.95,0.3,12,3,2,0.9045358198285103,0.31374405037378894,0.8935185622870923,0.3270411453731358,1.5212387381792067,1.4788500690758228,0.0,0.0
5,3,fw,1,1,1,0.95,0.3,12,3,2,0.9030650881111622,0.3176473373497836,0.906979010656476,0.31147347678802906,1.5146816600322723,1.8742229198813438,0.0,0.0
6,3,fw,1,1,1,0.95,0.3,12,3,2,0.9042379487365484,0.31519322289451956,0.8984547317326069,0.32154665832500906,1.923442442393303,1.967321713924408,0.0,0.0
7,3,fw,1,1,1,0.95,0.3,12,3,2,0.9008552639007569,0.3201663053016178,0.8982179125547409,0.3222796947993338,1.8042425260722637,1.5167622348368168,0.0,0.0
8,3,fw,1,1,1,0.95,0.3,12,3,2,0.8984215186297894,0.3241404356072657,0.9073803482055665,0.314004023168236,1.7982158028423787,1.8940332709848882,0.0,0.0
9,3,fw,1,1,1,0.95,0.3,12,3,2,0.9044262791007757,0.3141672131417319,0.9006325038671493,0.318431350491941,1.8424583271682262,1.2284181399643421,0.0,0.0
10,3,fw,1,1,1,0.95,0.3,12,3,2,0.9022488637328148,0.3178459472307004,0.8983585894107818,0.3216563346162438,1.529975481647253,1.6653498749732971,0.0,0.0
11,3,fw,1,1,1,0.95,0.3,12,3,2,0.9044555780291558,0.3130791314836591,0.9052137559056282,0.3180139232650399,1.962707863020897,1.472475368976593,0.0,0.0
12,3,fw,1,1,1,0.95,0.3,12,3,2,0.9015742882490158,0.31823704438898714,0.8946328764259815,0.3274151017414406,1.9881583678126336,2.453014602303505,0.0,0.0
13,3,fw,1,1,1,0.95,0.3,12,3,2,0.9027666106760502,0.31604147599190474,0.9002754242122173,0.3167215462513268,2.6433641135156156,3.225015715777874,0.0,0.0
14,3,fw,1,1,1,0.95,0.3,12,3,2,0.9009194209098816,0.31849766182154415,0.8973629920780659,0.32428095236606896,3.3885161606073377,2.5804449837803842,0.0,0.0
15,3,fw,1,1,1,0.95,0.3,12,3,2,0.9026445859372616,0.3170369721191935,0.905824850410223,0.3088293554931879,2.858566652595997,2.7351434490680693,0.0,0.0
16,3,fw,1,1,1,0.95,0.3,12,3,2,0.9032006704121828,0.315567233837489,0.9056228440105915,0.31232013684138654,3.0524852433919905,3.712505164265633,0.0,0.0
17,3,fw,1,1,1,0.95,0.3,12,3,2,0.9030029088377952,0.31639578267168256,0.9066052406728268,0.3093489324534312,4.067887203896046,4.321663682878017,0.0,0.0
18,3,fw,1,1,1,0.95,0.3,12,3,2,0.9009213940501213,0.3189912965329364,0.8973136866986752,0.31972291532345115,4.406106173598766,4.979573844969273,0.0,0.0
19,3,fw,1,1,1,0.95,0.3,12,3,2,0.9266030631095171,0.3195611937371083,0.90567866268754,0.31199066281691196,5.4588180822253225,4.957465323030949,0.0,0.0
20,3,fw,1,1,1,0.95,0.3,12,3,2,0.9022309804290533,0.31625454755369575,0.9139108568429947,0.2977803193731233,4.415698918628693,3.7633447521328924,0.0,0.0
21,3,fw,1,1,1,0.95,0.3,12,3,2,0.9301686293572188,0.31788183770058676,0.8990354595482349,0.3183402864150703,4.864346101546287,7.319458671808243,0.0,0.0
22,3,fw,1,1,1,0.95,0.3,12,3,2,0.9020977862298488,0.317767210027203,0.8994676130414009,0.31676216979138555,6.321497482788563,6.731549149870872,0.0,0.0
23,3,fw,1,1,1,0.95,0.3,12,3,2,0.9020468296021223,0.31673815382309256,0.9063330080509185,0.3136236336287111,6.717346505439282,6.621450892090797,0.0,0.0
24,3,fw,1,1,1,0.95,0.3,12,3,2,0.9014273579061032,0.3176573084996082,0.8995140590667725,0.3201113041061908,6.232038128376007,6.79838078725338,0.0,0.0
25,3,fw,1,1,1,0.95,0.3,12,3,2,0.9038741613507271,0.3141010641349014,0.8920563606619835,0.3280304294452071,8.712140385890008,8.111422617793083,0.0,0.0
26,3,fw,1,1,1,0.95,0.3,12,3,2,0.9004714370459318,0.3191764195041731,0.8874201407432556,0.3349506485853344,8.196358013987542,8.552982364535332,0.0,0.0
27,3,fw,1,1,1,0.95,0.3,12,3,2,0.9015257664561271,0.3183799033080228,0.905820728123188,0.3209181935954839,10.74622286093235,10.39635067498684,0.0,0.0
28,3,fw,1,1,1,0.95,0.3,12,3,2,0.9004375860959292,0.31997975503285414,0.8975493430197239,0.32102497525140644,8.25580540624857,5.91055634868145,0.0,0.0
29,3,fw,1,1,1,0.95,0.3,12,3,2,0.900740895089507,0.31874730757889336,0.9001642763316632,0.3202022871300578,6.086516267883778,5.70212056195736,0.0,0.0
30,3,fw,1,1,1,0.95,0.3,12,3,2,0.9022481031388044,0.31648787207454443,0.8995472699403763,0.32366063559707253,8.242956678628921,8.704803769826889,0.0,0.0
31,3,fw,1,1,1,0.95,0.3,12,3,2,0.9036282928824425,0.31357939536785706,0.8932762095034122,0.3258163318829611,9.121953911614417,9.290103381156921,0.0,0.0
32,3,fw,1,1,1,0.95,0.3,12,3,2,0.903181341534853,0.31541475791167467,0.9047184731662273,0.31473453175276517,11.469234482359886,11.771423936963082,0.0,0.0
33,3,fw,1,1,1,0.95,0.3,12,3,2,0.9026550384581089,0.3156906728372909,0.8951569323837757,0.32398570687137546,18.639589803051948,6.355286049127579,0.0,0.0
34,3,fw,1,1,1,0.95,0.3,12,3,2,0.9029870839774609,0.3148776259712875,0.8971421764194966,0.3257850369215012,8.052055785417556,13.922003755211831,0.0,0.0
35,3,fw,1,1,1,0.95,0.3,12,3,2,0.8990927354335785,0.32130071747936306,0.8945216509401799,0.32547918329387904,11.069872439336777,9.602254210472108,0.0,0.0
36,3,fw,1,1,1,0.95,0.3,12,3,2,0.9027122304618359,0.3148379305047914,0.9006114165484905,0.31717097961343826,10.18912610809803,10.398783729434014,0.0,0.0
37,3,fw,1,1,1,0.95,0.3,12,3,2,0.9014724592596293,0.3172976128293201,0.9063118448853493,0.3104734010454267,13.141429626965524,10.869019376516341,0.0,0.0
38,3,fw,1,1,1,0.95,0.3,12,3,2,0.9006329460412263,0.3190789222684689,0.9132978783547878,0.2968177128247917,13.875747350001335,12.297247450113296,0.0,0.0
39,3,fw,1,1,1,0.95,0.3,12,3,2,0.9004681853860617,0.3181385771913454,0.8985642522871494,0.3152336634565145,8.797065588068962,8.301351278066635,0.0,0.0
40,3,fw,1,1,1,0.95,0.3,12,3,2,0.9011368256926536,0.3178115958387032,0.8983287322819233,0.31977584630157796,9.331398255968093,9.229487674236298,0.0,0.0
41,3,fw,1,1,1,0.95,0.3,12,3,2,0.9021633827626705,0.31712994153797625,0.900446180164814,0.3183529888726771,12.062527009034158,8.374393223404883,0.0,0.0
42,3,fw,1,1,1,0.95,0.3,12,3,2,0.9002361677020788,0.3187117800731212,0.906022905677557,0.31414515618421135,11.653524082684516,13.560739594221115,0.0,0.0
43,3,fw,1,1,1,0.95,0.3,12,3,2,0.9005720390617847,0.3194642583870329,0.904637195855379,0.30647436691448093,16.062345723843574,11.038406602501869,0.0,0.0
44,3,fw,1,1,1,0.95,0.3,12,3,2,0.8981149048119783,0.3216275291207247,0.9021629018783569,0.3172060861159116,14.091894812488556,11.74336415874958,0.0,0.0
45,3,fw,1,1,1,0.95,0.3,12,3,2,0.899650254458189,0.3194614965875633,0.9149134275615215,0.3007393528111279,11.227536544847489,11.219845695734024,0.0,0.0
46,3,fw,1,1,1,0.95,0.3,12,3,2,0.9013238281011582,0.3165054831226822,0.9055978196710348,0.3112767590647563,13.222995157504082,11.280425354123116,0.0,0.0
47,3,fw,1,1,1,0.95,0.3,12,3,2,0.9036563032209873,0.3123736762923188,0.8985515847504139,0.32265228508599103,12.274373401784898,10.932359238624572,0.0,0.0
48,3,fw,1,1,1,0.95,0.3,12,3,2,0.9019570646345615,0.31767075567897407,0.8967994660139084,0.3153799523497,10.822587265944481,10.00749796807766,0.0,0.0
49,3,fw,1,1,1,0.95,0.3,12,3,2,0.9030995882362127,0.31315623397622255,0.9173913332819938,0.29120801944471897,10.487969772052764,11.209913026928902,0.0,0.0
50,3,fw,1,1,1,0.95,0.3,12,3,2,0.9018322280436755,0.3166783264852129,0.8960260624289512,0.32220738012716177,16.772811396431923,13.794902426242828,0.0,0.0
51,3,fw,1,1,1,0.95,0.3,12,3,2,0.8992536237359047,0.3196669479938224,0.90134974758327,0.3220991516103968,14.119430466580392,9.29823616707325,0.0,0.0
52,3,fw,1,1,1,0.95,0.3,12,3,2,0.8983055445343257,0.3220602931244764,0.8972735268771649,0.32149251786619426,9.973030765676498,8.797717719197273,0.0,0.0
53,3,fw,1,1,1,0.95,0.3,12,3,2,0.9015512930810452,0.31584972561057656,0.90754779869318,0.30725193114951255,11.882667898106575,10.519413741350174,0.0,0.0
54,3,fw,1,1,1,0.95,0.3,12,3,2,0.8988005442589522,0.32105073362709957,0.8962289792150259,0.32366921741561966,11.171857783651351,13.615635856628417,0.0,0.0
55,3,fw,1,1,1,0.95,0.3,12,3,2,0.9017302771031857,0.316265198719874,0.9181773862987757,0.3019682115986943,14.21886057062149,17.66190057015419,0.0,0.0
