epoch,seed,core_type,use_fw,use_ln,S,lambda,eta,T_bind,duplicate,delta_wait,train_loss,train_acc,valid_loss,valid_acc,specA,specA_val,alpha_train,alpha_val
1,1,fw,1,1,1,0.95,0.3,12,3,2,1.0426062019526958,0.17726226676143705,0.8766481208056212,0.3434643704034388,89.85611332223415,3.4207123053073882,0.0,0.0
2,1,fw,1,1,1,0.95,0.3,12,3,2,0.8511790737345815,0.38426063735447824,0.7967211523577571,0.4418699023323134,3.736304951107502,4.099919817090035,0.0,0.0
3,1,fw,1,1,1,0.95,0.3,12,3,2,0.7939702495917678,0.4567908997857012,0.7486522073335946,0.5059372719423846,4.07901628882885,4.12844438791275,0.0,0.0
4,1,fw,1,1,1,0.95,0.3,12,3,2,0.7420492047026753,0.5074825652302243,0.7274966302514076,0.5288143643382937,4.30466015034914,4.488060402154923,0.0,0.0
5,1,fw,1,1,1,0.95,0.3,12,3,2,0.7149478066220879,0.5308517440412194,0.6945952054671943,0.5392291527297348,4.498528005218506,4.387417924046517,0.0,0.0
6,1,fw,1,1,1,0.95,0.3,12,3,2,0.6857619287658483,0.5526610518607311,0.6585307265324518,0.5619877141555771,4.7222644908189775,4.851980178117752,0.0,0.0
7,1,fw,1,1,1,0.95,0.3,12,3,2,0.6621665413910524,0.5744470382481813,0.6521295573189855,0.5793515496328473,4.8448037126779555,5.238971450209617,0.0,0.0
8,1,fw,1,1,1,0.95,0.3,12,3,2,0.6415618717140518,0.5942910190857947,0.6249183780392632,0.6040142757594585,4.866205495738983,4.382053951025009,0.0,0.0
9,1,fw,1,1,1,0.95,0.3,12,3,2,0.6266104897274636,0.6038717138036154,0.6161554926922544,0.6135138234831393,4.889881701517105,4.879676807165146,0.0,0.0
10,1,fw,1,1,1,0.95,0.3,12,3,2,0.6228323218485341,0.6085140005013906,0.6131318349782378,0.6117501346990466,5.029564323306084,4.855946479201317,0.0,0.0
11,1,fw,1,1,1,0.95,0.3,12,3,2,0.6150984239308629,0.610854125571251,0.6044572420530021,0.6212092562904581,5.127075683450699,5.500214745759964,0.0,0.0
12,1,fw,1,1,1,0.95,0.3,12,3,2,0.6157956711912062,0.6144919303699397,0.6013301590178162,0.6224685462405906,5.25262759475708,5.188576132416725,0.0,0.0
