epoch,seed,core_type,use_fw,use_ln,S,lambda,eta,T_bind,duplicate,delta_wait,train_loss,train_acc,valid_loss,valid_acc,specA,specA_val,alpha_train,alpha_val
1,1,fw,1,1,1,0.95,0.3,12,3,2,1.0205706970669328,0.21256953771477566,0.831029734198004,0.4298829257916659,92.88009552698135,3.447674404680729,0.0,0.0
2,1,fw,1,1,1,0.95,0.3,12,3,2,0.7399718765698373,0.5063028450386599,0.7184826598297804,0.5186513042766601,3.8011026107668875,3.4489686225652694,0.0,0.0
3,1,fw,1,1,1,0.95,0.3,12,3,2,0.6517229592408985,0.5896191925156862,0.5980991934700869,0.6268310528546571,4.093832795190811,4.161600356459617,0.0,0.0
4,1,fw,1,1,1,0.95,0.3,12,3,2,0.6009302055761218,0.6291651368966326,0.551604450759478,0.6679657181259244,4.3309594779253,4.635400017976761,0.0,0.0
5,1,fw,1,1,1,0.95,0.3,12,3,2,0.5530266260349191,0.6714483618866652,0.5102834753366188,0.6999252099415753,4.7587526561498645,4.582111873269081,0.0,0.0
6,1,fw,1,1,1,0.95,0.3,12,3,2,0.5087366273648105,0.7081441396331415,0.5059150899033994,0.7178831369746477,5.0221980310916905,5.441869294881821,0.0,0.0
7,1,fw,1,1,1,0.95,0.3,12,3,2,0.4772107788665686,0.7302428654437885,0.4615435768878087,0.7416781106665731,5.135434068632126,4.871792963385582,0.0,0.0
8,1,fw,1,1,1,0.95,0.3,12,3,2,0.45626295052417554,0.743132496185787,0.44367253537569196,0.7552374754343182,5.262197527241707,4.923312470674515,0.0,0.0
9,1,fw,1,1,1,0.95,0.3,12,3,2,0.4463595187523402,0.7494925482170657,0.4434738296950236,0.7611075867787004,5.3802174127817155,5.33889790892601,0.0,0.0
10,1,fw,1,1,1,0.95,0.3,12,3,2,0.43519581268951296,0.7550376289382577,0.4333571211756207,0.769187212727964,5.494089582014084,5.207875018596649,0.0,0.0
11,1,fw,1,1,1,0.95,0.3,12,3,2,0.42580822398653256,0.7622988833680749,0.41443185044638814,0.7687530031949281,5.643715240430832,5.660989280939102,0.0,0.0
12,1,fw,1,1,1,0.95,0.3,12,3,2,0.41973909435935786,0.7665177273299545,0.4220358672253787,0.7641799567071721,5.632785327243805,5.964493990421295,0.0,0.0
13,1,fw,1,1,1,0.95,0.3,12,3,2,0.41960678020361813,0.7658559397816658,0.40867058317083865,0.7757987435646355,5.7143941000461576,5.382075508594513,0.0,0.0
14,1,fw,1,1,1,0.95,0.3,12,3,2,0.4134580074018799,0.769345715721324,0.395034513858147,0.7715076660811901,5.741841507482529,5.624717395305634,0.0,0.0
15,1,fw,1,1,1,0.95,0.3,12,3,2,0.41090289359888993,0.7709887047119439,0.3970482923160307,0.7790088723301888,5.8308068544864655,5.838771201848984,0.0,0.0
16,1,fw,1,1,1,0.95,0.3,12,3,2,0.41698175013829025,0.7675201193764806,0.408542802662123,0.7681885392256081,5.7922193099975585,5.47696176981926,0.0,0.0
17,1,fw,1,1,1,0.95,0.3,12,3,2,0.41160973135810347,0.7708228647954762,0.4574741656067781,0.7644819733761251,5.877125088310241,5.918168564558029,0.0,0.0
18,1,fw,1,1,1,0.95,0.3,12,3,2,0.40828191510736944,0.7735948929991573,0.3814942017183639,0.7880050215162336,5.907086685705185,5.6357644689083095,0.0,0.0
19,1,fw,1,1,1,0.95,0.3,12,3,2,0.409034936944535,0.7724831369077787,0.3985888133943081,0.7848165852166712,5.990320379829407,6.0813980145454405,0.0,0.0
20,1,fw,1,1,1,0.95,0.3,12,3,2,0.40448430189220236,0.7762832695230841,0.41990491486666726,0.7628763315677642,5.988935925531387,5.849622899532318,0.0,0.0
21,1,fw,1,1,1,0.95,0.3,12,3,2,0.40260997829120604,0.774874019158259,0.40770752703538166,0.774314874727279,6.020559958457946,5.763173618555069,0.0,0.0
22,1,fw,1,1,1,0.95,0.3,12,3,2,0.4040387355575338,0.7745435466066003,0.40469530202634635,0.7710075192153454,6.121628902482986,6.59316875576973,0.0,0.0
23,1,fw,1,1,1,0.95,0.3,12,3,2,0.4041346287825145,0.7740842368219047,0.39793228346388787,0.7738531865794211,6.1800354151725765,6.0644993584156035,0.0,0.0
24,1,fw,1,1,1,0.95,0.3,12,3,2,0.39819576853765176,0.7790901471128687,0.38889060783945023,0.7918893997333943,6.211078461122513,6.285584864139557,0.0,0.0
25,1,fw,1,1,1,0.95,0.3,12,3,2,0.3999052844989579,0.7768669938538223,0.3817822593552992,0.7850408772006631,6.125030169630051,6.101970945119858,0.0,0.0
26,1,fw,1,1,1,0.95,0.3,12,3,2,0.39815058216555044,0.7805638997077942,0.3827450335265603,0.781455730618909,6.179982658815384,6.110008934020996,0.0,0.0
27,1,fw,1,1,1,0.95,0.3,12,3,2,0.3935736163449008,0.7842092707602307,0.41262604914465917,0.7728685610964894,6.340404587602615,6.267433219432831,0.0,0.0
28,1,fw,1,1,1,0.95,0.3,12,3,2,0.3837775513634086,0.7919623260449619,0.371076455747243,0.801087677180767,6.4373600435733795,6.401669420003891,0.0,0.0
29,1,fw,1,1,1,0.95,0.3,12,3,2,0.37683629985535516,0.7975447235826403,0.40476538057881406,0.7686893170885741,6.4060011648654935,6.2882430138587955,0.0,0.0
30,1,fw,1,1,1,0.95,0.3,12,3,2,0.3806417546218261,0.7947275837760419,0.37926520557608456,0.7877246819511056,6.414392864274979,6.213475121021271,0.0,0.0
31,1,fw,1,1,1,0.95,0.3,12,3,2,0.3811779660523869,0.7953497323080897,0.3654487235182896,0.7966710251867771,6.427023357439041,6.377540248394013,0.0,0.0
32,1,fw,1,1,1,0.95,0.3,12,3,2,0.3716648680294631,0.7989590376116336,0.3793966499604285,0.7893974957689643,6.481068230724334,6.462613856554031,0.0,0.0
33,1,fw,1,1,1,0.95,0.3,12,3,2,0.37302259294302204,0.7984654279839247,0.36416571017354726,0.7992089648097753,6.50809050321579,6.170984999895095,0.0,0.0
34,1,fw,1,1,1,0.95,0.3,12,3,2,0.37092213863283396,0.8006082186821848,0.3732801480162889,0.8012689505927265,6.423002956438064,6.330014596700669,0.0,0.0
35,1,fw,1,1,1,0.95,0.3,12,3,2,0.3681245560253505,0.8020584695540368,0.35483621603786014,0.8032495321407914,6.370565733146668,6.339188909769058,0.0,0.0
36,1,fw,1,1,1,0.95,0.3,12,3,2,0.3666574683324434,0.8017944380529225,0.3594692055042833,0.8068205853924155,6.432545201301575,6.426651705265045,0.0,0.0
37,1,fw,1,1,1,0.95,0.3,12,3,2,0.36639085793350823,0.8015875599451363,0.3613546463456005,0.8096011269204318,6.368016645383835,6.359246069908142,0.0,0.0
38,1,fw,1,1,1,0.95,0.3,12,3,2,0.36335852814889513,0.8036439728517085,0.37023615287058054,0.8027645946145058,6.3861870233535765,6.332094517707825,0.0,0.0
39,1,fw,1,1,1,0.95,0.3,12,3,2,0.3602080227792729,0.8050090018548072,0.3472474584085867,0.813195494607091,6.281460998725891,6.251526011943817,0.0,0.0
40,1,fw,1,1,1,0.95,0.3,12,3,2,0.35806024164916017,0.806409708660096,0.37823667510459197,0.8004200690165162,6.254971825838089,6.483331164836883,0.0,0.0
41,1,fw,1,1,1,0.95,0.3,12,3,2,0.36058658855524844,0.8058839255128056,0.35317587075103074,0.8091650963798165,6.277293722248078,6.149471333503723,0.0,0.0
42,1,fw,1,1,1,0.95,0.3,12,3,2,0.3619869591570925,0.8035763664063066,0.38822278285678474,0.786391003370285,6.169176827001571,6.331621351003647,0.0,0.0
43,1,fw,1,1,1,0.95,0.3,12,3,2,0.36374340643757025,0.8031356103211641,0.353743643340189,0.8153364812806249,6.20512384724617,6.465772751331329,0.0,0.0
44,1,fw,1,1,1,0.95,0.3,12,3,2,0.3602751101801638,0.8067625529840589,0.3500435056542046,0.8081634589284659,6.197137480926513,6.189032942056656,0.0,0.0
45,1,fw,1,1,1,0.95,0.3,12,3,2,0.35742173515497705,0.8079411507220938,0.3509282856443897,0.8159438256248832,6.1114197437286375,6.30096857213974,0.0,0.0
