epoch,seed,use_fw,use_ln,S,lambda,eta,T_bind,delta_wait,d_g,d_h,beta,train_loss,train_acc,valid_loss,valid_acc,valid_acc_se,valid_acc_lo,valid_acc_hi,specA,froA,addAh_norm,logit_margin,alpha_dyn_train,alpha_dyn_valid
1,0,1,1,3,0.7,0.1,5,0,100,50,1.0,2.2530244722366333,0.135303125,1.8159682598114013,0.32765625,0.003897698869519999,0.32001676021574077,0.3352957397842592,12.604855101943016,0.0,0.0,0.0,0.0,0.0
2,0,1,1,3,0.7,0.1,5,0,100,50,1.0,1.6397997246265412,0.34305625,1.4647470760345458,0.35134375,0.003656559970912441,0.3441768924570116,0.3585106075429884,4.2647048057079315,0.0,0.0,0.0,0.0,0.0
3,0,1,1,3,0.7,0.1,5,0,100,50,1.0,1.4398399722099304,0.342775,1.390950629234314,0.3376875,0.0038054618113868865,0.33022879484968165,0.3451462051503183,4.555600104737282,0.0,0.0,0.0,0.0,0.0
4,0,1,1,3,0.7,0.1,5,0,100,50,1.0,1.4106375995874405,0.33896875,1.4413408126831055,0.320484375,0.0038605755654633946,0.3129176468916917,0.32805110310830826,4.942864413619041,0.0,0.0,0.0,0.0,0.0
5,0,1,1,3,0.7,0.1,5,0,100,50,1.0,1.4089896394014358,0.3412375,1.3718025846481323,0.351765625,0.00394590197179177,0.34403165713528816,0.3594995928647119,5.254650825452805,0.0,0.0,0.0,0.0,0.0
6,0,1,1,3,0.7,0.1,5,0,100,50,1.0,1.3543311330020427,0.337240625,1.3518487977981568,0.334546875,0.0038197107849918003,0.3270602418614161,0.34203350813858396,5.770339635848999,0.0,0.0,0.0,0.0,0.0
7,0,1,1,3,0.7,0.1,5,0,100,50,1.0,1.3088144650995732,0.342709375,1.301630923628807,0.342453125,0.0041351253212815135,0.33434827937028827,0.3505579706297118,6.235814657306671,0.0,0.0,0.0,0.0,0.0
8,0,1,1,3,0.7,0.1,5,0,100,50,1.0,1.2884551747590303,0.341975,1.2781065278351307,0.345875,0.004021726788573655,0.3379924154943956,0.35375758450560435,6.55404503428936,0.0,0.0,0.0,0.0,0.0
9,0,1,1,3,0.7,0.1,5,0,100,50,1.0,1.2736966082990169,0.347546875,1.2751312081515789,0.34703125,0.00411286666347993,0.33897003133957937,0.35509246866042066,6.793829457497597,0.0,0.0,0.0,0.0,0.0
10,0,1,1,3,0.7,0.1,5,0,100,50,1.0,1.26988160584867,0.350384375,1.3178412531465291,0.358765625,0.004131511125410941,0.3506678631941945,0.36686338680580544,6.982449635577201,0.0,0.0,0.0,0.0,0.0
11,0,1,1,3,0.7,0.1,5,0,100,50,1.0,1.2630611598081887,0.358434375,1.2076987510696053,0.366109375,0.004194756890525957,0.35788765149456914,0.3743310985054309,7.0865580473899845,0.0,0.0,0.0,0.0,0.0
