epoch,seed,use_fw,use_ln,S,lambda,eta,T_bind,delta_wait,d_g,d_h,beta,train_loss,train_acc,valid_loss,valid_acc,valid_acc_se,valid_acc_lo,valid_acc_hi,specA,froA,addAh_norm,logit_margin,alpha_dyn_train,alpha_dyn_valid
1,0,1,1,3,0.8,0.5,5,2,100,50,1.0,2.3170114990234376,0.09756875,2.3074904022216796,0.100421875,0.0031682319248094635,0.09421214042737344,0.10663160957262655,126.57928652114869,0.0,0.0,0.0,0.0,0.0
2,0,1,1,3,0.8,0.5,5,2,100,50,1.0,2.236907818222046,0.146540625,1.7785599689483642,0.3385625,0.003529604227973451,0.331644475713172,0.34548052428682796,44.1966268225193,0.0,0.0,0.0,0.0,0.0
3,0,1,1,3,0.8,0.5,5,2,100,50,1.0,1.6532821055412292,0.353459375,1.5684559178352355,0.35503125,0.0034068637837297213,0.34835379698388974,0.3617087030161103,29.299414630126954,0.0,0.0,0.0,0.0,0.0
4,0,1,1,3,0.8,0.5,5,2,100,50,1.0,1.5330182231903076,0.345621875,1.464383128643036,0.32025,0.003464438930916956,0.31345969969540277,0.3270403003045972,29.61334026966095,0.0,0.0,0.0,0.0,0.0
5,0,1,1,3,0.8,0.5,5,2,100,50,1.0,1.438210800075531,0.324390625,1.4251201848983766,0.325953125,0.003550629846857721,0.31899389050015886,0.33291235949984116,27.02061424808502,0.0,0.0,0.0,0.0,0.0
6,0,1,1,3,0.8,0.5,5,2,100,50,1.0,1.4228016735076905,0.32448125,1.4242766871452333,0.323203125,0.0035190521273035335,0.31630578283048505,0.3301004671695149,26.158841900157928,0.0,0.0,0.0,0.0,0.0
7,0,1,1,3,0.8,0.5,5,2,100,50,1.0,1.4116431679606438,0.324646875,1.4018123874664306,0.32646875,0.0037231713273545666,0.319171334198385,0.33376616580161494,25.53538577671051,0.0,0.0,0.0,0.0,0.0
8,0,1,1,3,0.8,0.5,5,2,100,50,1.0,1.4186006426811217,0.325540625,1.4007010278701781,0.326140625,0.0036728244211769886,0.3189418891344931,0.3333393608655069,24.903259562969208,0.0,0.0,0.0,0.0,0.0
9,0,1,1,3,0.8,0.5,5,2,100,50,1.0,1.415912502527237,0.32796875,1.3903686408996583,0.338078125,0.0037685155075881877,0.33069183460512713,0.3454644153948729,24.631514744091035,0.0,0.0,0.0,0.0,0.0
10,0,1,1,3,0.8,0.5,5,2,100,50,1.0,1.415788638687134,0.329090625,1.4454022426605224,0.332171875,0.0037320201777885525,0.32485711545153445,0.33948663454846556,24.373111953258515,0.0,0.0,0.0,0.0,0.0
