epoch,seed,use_fw,use_ln,S,lambda,eta,T_bind,delta_wait,d_g,d_h,beta,train_loss,train_acc,valid_loss,valid_acc,valid_acc_se,valid_acc_lo,valid_acc_hi,specA,froA,addAh_norm,logit_margin,alpha_dyn_train,alpha_dyn_valid
1,4,0,1,1,0.1,0.0,5,15,100,50,1.0,2.30501455078125,0.10419375,2.3036161193847655,0.095609375,0.003147582840140583,0.08944011263332445,0.10177863736667554,0.0,0.0,0.0,0.0,0.0,0.0
2,4,0,1,1,0.1,0.0,5,15,100,50,1.0,2.2890240600585936,0.116615625,2.2936483612060545,0.111328125,0.003374982467316613,0.10471315936405944,0.11794309063594056,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0,1,1,0.1,0.0,5,15,100,50,1.0,2.287991632080078,0.119815625,2.280731399536133,0.13225,0.0036245034893102276,0.12514597316095197,0.13935402683904805,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0,1,1,0.1,0.0,5,15,100,50,1.0,2.2823211532592773,0.12733125,2.28860578918457,0.121171875,0.003393776465564032,0.1145200731274945,0.1278236768725055,0.0,0.0,0.0,0.0,0.0,0.0
5,4,0,1,1,0.1,0.0,5,15,100,50,1.0,2.284440281677246,0.1270125,2.282703338623047,0.13146875,0.0034240615572726997,0.1247575893477455,0.1381799106522545,0.0,0.0,0.0,0.0,0.0,0.0
6,4,0,1,1,0.1,0.0,5,15,100,50,1.0,2.285659622192383,0.126946875,2.2871819763183594,0.121859375,0.0034089940137117356,0.115177746733125,0.128541003266875,0.0,0.0,0.0,0.0,0.0,0.0
7,4,0,1,1,0.1,0.0,5,15,100,50,1.0,2.2805768829345703,0.1363375,2.2734568023681643,0.14128125,0.0035726711516101675,0.13427881454284407,0.14828368545715592,0.0,0.0,0.0,0.0,0.0,0.0
8,4,0,1,1,0.1,0.0,5,15,100,50,1.0,2.2754436111450196,0.1421625,2.276372314453125,0.1369375,0.003546217827110125,0.12998691305886415,0.14388808694113583,0.0,0.0,0.0,0.0,0.0,0.0
9,4,0,1,1,0.1,0.0,5,15,100,50,1.0,2.277172868347168,0.137575,2.2725339813232424,0.14278125,0.0037151619169968225,0.13549953264268622,0.15006296735731378,0.0,0.0,0.0,0.0,0.0,0.0
10,4,0,1,1,0.1,0.0,5,15,100,50,1.0,2.2836632736206055,0.13103125,2.2885343780517577,0.116140625,0.0034122689636325227,0.10945257783128025,0.12282867216871975,0.0,0.0,0.0,0.0,0.0,0.0
11,4,0,1,1,0.1,0.0,5,15,100,50,1.0,2.289798085021973,0.118803125,2.292906005859375,0.11028125,0.0033215131085295776,0.10377108430728202,0.11679141569271798,0.0,0.0,0.0,0.0,0.0,0.0
12,4,0,1,1,0.1,0.0,5,15,100,50,1.0,2.287588537597656,0.121515625,2.288503158569336,0.122625,0.0034793349415970162,0.11580550351446985,0.12944449648553014,0.0,0.0,0.0,0.0,0.0,0.0
13,4,0,1,1,0.1,0.0,5,15,100,50,1.0,2.290293699645996,0.119684375,2.2925502319335935,0.1184375,0.003304388730622736,0.11196089808797943,0.12491410191202057,0.0,0.0,0.0,0.0,0.0,0.0
