epoch,seed,use_fw,use_ln,S,lambda,eta,T_bind,delta_wait,d_g,d_h,beta,train_loss,train_acc,valid_loss,valid_acc,valid_acc_se,valid_acc_lo,valid_acc_hi,specA,froA,addAh_norm,logit_margin,alpha_dyn_train,alpha_dyn_valid
1,4,0,1,1,0.1,0.0,5,10,100,50,1.0,2.301834262084961,0.109996875,2.2785186614990236,0.13740625,0.0036111497511847235,0.13032839648767794,0.14448410351232208,0.0,0.0,0.0,0.0,0.0,0.0
2,4,0,1,1,0.1,0.0,5,10,100,50,1.0,2.2616180206298826,0.13659375,2.2439615783691407,0.14596875,0.003643430529525778,0.13882762616212949,0.15310987383787053,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0,1,1,0.1,0.0,5,10,100,50,1.0,2.2319031158447267,0.14836875,2.2170923461914063,0.153421875,0.00367995632234737,0.14620916060819916,0.16063458939180086,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0,1,1,0.1,0.0,5,10,100,50,1.0,2.2043410217285158,0.154934375,2.189154983520508,0.165890625,0.003762987124809282,0.15851517023537381,0.1732660797646262,0.0,0.0,0.0,0.0,0.0,0.0
5,4,0,1,1,0.1,0.0,5,10,100,50,1.0,2.164608074951172,0.191009375,2.132255584716797,0.20103125,0.003513586393400722,0.1941446206689346,0.2079178793310654,0.0,0.0,0.0,0.0,0.0,0.0
6,4,0,1,1,0.1,0.0,5,10,100,50,1.0,2.122459085083008,0.20993125,2.1008038330078125,0.212359375,0.0034096588835660414,0.20567644358821055,0.21904230641178943,0.0,0.0,0.0,0.0,0.0,0.0
7,4,0,1,1,0.1,0.0,5,10,100,50,1.0,2.096609226989746,0.217625,2.080779235839844,0.213484375,0.003527227221485835,0.20657100964588776,0.22039774035411225,0.0,0.0,0.0,0.0,0.0,0.0
8,4,0,1,1,0.1,0.0,5,10,100,50,1.0,2.0812404602050782,0.221846875,2.068914619445801,0.224515625,0.0031132893814566982,0.21841357781234486,0.23061767218765514,0.0,0.0,0.0,0.0,0.0,0.0
9,4,0,1,1,0.1,0.0,5,10,100,50,1.0,2.070904898071289,0.228578125,2.0521859970092775,0.23484375,0.0035124922642508355,0.22795926516206835,0.24172823483793163,0.0,0.0,0.0,0.0,0.0,0.0
10,4,0,1,1,0.1,0.0,5,10,100,50,1.0,2.059237646484375,0.234328125,2.0329700088500977,0.239921875,0.0033720427812939484,0.23331267114866386,0.24653107885133616,0.0,0.0,0.0,0.0,0.0,0.0
11,4,0,1,1,0.1,0.0,5,10,100,50,1.0,2.0471021194458006,0.2368875,2.0352166595458985,0.243546875,0.003454862422792317,0.23677534465132705,0.25031840534867295,0.0,0.0,0.0,0.0,0.0,0.0
12,4,0,1,1,0.1,0.0,5,10,100,50,1.0,2.0420385345458985,0.239775,2.0365119247436523,0.242484375,0.003157090403514392,0.23629647780911178,0.24867227219088822,0.0,0.0,0.0,0.0,0.0,0.0
13,4,0,1,1,0.1,0.0,5,10,100,50,1.0,2.039832420349121,0.237459375,2.0298695526123045,0.238453125,0.0031758594047078697,0.23222844056677255,0.24467780943322742,0.0,0.0,0.0,0.0,0.0,0.0
14,4,0,1,1,0.1,0.0,5,10,100,50,1.0,2.041756439208984,0.241534375,2.031515785217285,0.24003125,0.0032577361766596615,0.23364608709374707,0.24641641290625294,0.0,0.0,0.0,0.0,0.0,0.0
15,4,0,1,1,0.1,0.0,5,10,100,50,1.0,2.038837742614746,0.24251875,2.0306226501464844,0.241453125,0.0032897791039473412,0.2350051579562632,0.24790109204373678,0.0,0.0,0.0,0.0,0.0,0.0
16,4,0,1,1,0.1,0.0,5,10,100,50,1.0,2.0376408294677733,0.244909375,2.0419017944335938,0.252453125,0.003437175799181564,0.24571626043360414,0.2591899895663959,0.0,0.0,0.0,0.0,0.0,0.0
17,4,0,1,1,0.1,0.0,5,10,100,50,1.0,2.0376417678833008,0.245365625,2.0180438308715822,0.247625,0.003252857745199635,0.24124939881940874,0.2540006011805913,0.0,0.0,0.0,0.0,0.0,0.0
18,4,0,1,1,0.1,0.0,5,10,100,50,1.0,2.041010125732422,0.2400125,2.023778305053711,0.2474375,0.0033744166139300555,0.2408236434366971,0.2540513565633029,0.0,0.0,0.0,0.0,0.0,0.0
19,4,0,1,1,0.1,0.0,5,10,100,50,1.0,2.0351499313354493,0.24963125,2.0258881225585936,0.252984375,0.0033912482382393314,0.2463375284530509,0.25963122154694906,0.0,0.0,0.0,0.0,0.0,0.0
20,4,0,1,1,0.1,0.0,5,10,100,50,1.0,2.0347266891479494,0.2447625,2.0164136123657226,0.2501875,0.0032108915949144324,0.24389415247396773,0.2564808475260323,0.0,0.0,0.0,0.0,0.0,0.0
