epoch,seed,core_type,use_fw,use_ln,S,lambda,eta,T_bind,duplicate,delta_wait,train_loss,train_acc,valid_loss,valid_acc,specA,specA_val,alpha_train,alpha_val
1,0,fw,1,1,1,0.85,0.3,9,3,0,1.6508454526464145,0.10640394540814062,1.1277077145874501,0.07386178579181432,129.8816200764974,147.83260772705077,0.0,0.0
2,0,fw,1,1,1,0.85,0.3,9,3,0,1.069405932923158,0.13043781789951026,1.0796126987040042,0.09707102928310633,145.20805749257406,144.07565887451173,0.0,0.0
3,0,fw,1,1,1,0.85,0.3,9,3,0,1.0558061026781798,0.1354031133543079,1.06793143928051,0.1055070077534765,137.97774216969808,140.10482765197753,0.0,0.0
4,0,fw,1,1,1,0.85,0.3,9,3,0,1.0508198279390732,0.15385831605643033,1.0719383324682712,0.11367469742894172,130.32357006073,128.5908009338379,0.0,0.0
5,0,fw,1,1,1,0.85,0.3,9,3,0,1.0516631455967824,0.15274623836390674,1.0669718882441521,0.1346896507963538,125.29730655670166,120.53079627990722,0.0,0.0
6,0,fw,1,1,1,0.85,0.3,9,3,0,1.0387683745225271,0.1530458030384034,1.0373860377073287,0.14592084219679236,113.05771039326986,111.52001792907714,0.0,0.0
7,0,fw,1,1,1,0.85,0.3,9,3,0,1.0384493966400623,0.18616877169969182,1.0937506294250487,0.16306770985014737,102.68740366617838,101.95508041381837,0.0,0.0
8,0,fw,1,1,1,0.85,0.3,9,3,0,1.019221539547046,0.1893157465973248,1.0450677148997785,0.18607113471254708,95.81950163523356,88.11531246185302,0.0,0.0
9,0,fw,1,1,1,0.85,0.3,9,3,0,1.0306536221752565,0.15901489363983273,0.9822528767585754,0.1964017617236823,85.90500648498535,80.22526752471924,0.0,0.0
10,0,fw,1,1,1,0.85,0.3,9,3,0,1.0365921106934548,0.13902781888842583,0.9974240060150623,0.18368563682772218,77.17802580515544,69.16384342193604,0.0,0.0
11,0,fw,1,1,1,0.85,0.3,9,3,0,1.019161371688048,0.18785896190131704,1.0079637318849564,0.18437583466991783,63.49615745544433,59.773810920715334,0.0,0.0
12,0,fw,1,1,1,0.85,0.3,9,3,0,1.011598453571399,0.1858439940586686,1.0693689692020416,0.1545300706103444,54.91943927764893,46.88121473312378,0.0,0.0
13,0,fw,1,1,1,0.85,0.3,9,3,0,1.0123656357328097,0.1838516473925362,1.0029706719517708,0.20772695127874613,47.21020085652669,45.68900701522827,0.0,0.0
14,0,fw,1,1,1,0.85,0.3,9,3,0,0.9813325369854768,0.2360329232737422,0.9665883301943541,0.2367115743132308,37.29226716041565,31.681839380264282,0.0,0.0
15,0,fw,1,1,1,0.85,0.3,9,3,0,0.9326240887492895,0.3034209404295931,0.8921811912953853,0.3501758578978479,25.97470206419627,15.972691917419434,0.0,0.0
16,0,fw,1,1,1,0.85,0.3,9,3,0,0.8641368521253268,0.3847489373991266,0.8224217136204243,0.41154334794729946,12.621013595263163,9.189739460945129,0.0,0.0
17,0,fw,1,1,1,0.85,0.3,9,3,0,0.8440806158880393,0.4036327513307333,0.8133677087724209,0.4225876737013459,5.949552788535754,4.129847359657288,0.0,0.0
18,0,fw,1,1,1,0.85,0.3,9,3,0,0.8244566675027212,0.42449844150803984,0.8202076336741447,0.42276382479816677,3.533538964390755,3.110214147567749,0.0,0.0
19,0,fw,1,1,1,0.85,0.3,9,3,0,0.7922149408857028,0.45958002740827697,0.7734757955372333,0.4848646625690162,2.7487074861923855,2.6593500953912734,0.0,0.0
20,0,fw,1,1,1,0.85,0.3,9,3,0,0.7724062536656856,0.48226951422790687,0.7333355025947094,0.5098252848349512,2.4438999609152474,2.1984356594085694,0.0,0.0
21,0,fw,1,1,1,0.85,0.3,9,3,0,0.7653619120270014,0.48584463288076224,0.7861258207261562,0.4569460633257404,2.0749787468711536,1.9094180804491043,0.0,0.0
22,0,fw,1,1,1,0.85,0.3,9,3,0,0.769747522075971,0.4845533555932343,0.7676738458871841,0.4864825511164963,1.7251110154390334,1.9787056905031204,0.0,0.0
23,0,fw,1,1,1,0.85,0.3,9,3,0,0.7498059854408106,0.5095836759156858,0.7960545015335083,0.47614253537263723,1.6080272255341213,1.7544504716992377,0.0,0.0
24,0,fw,1,1,1,0.85,0.3,9,3,0,0.7467431827386221,0.5033687486996253,0.7181159324198961,0.538731856867671,1.4401191729307175,1.61480319917202,0.0,0.0
25,0,fw,1,1,1,0.85,0.3,9,3,0,0.7323294562598069,0.5193155964526037,0.7150648967176676,0.5346325173974037,1.3575103443861007,1.267114415168762,0.0,0.0
26,0,fw,1,1,1,0.85,0.3,9,3,0,0.7278933122505744,0.5317150348549088,0.7731841395050287,0.4889888606406748,1.189346398015817,1.1432278016209603,0.0,0.0
27,0,fw,1,1,1,0.85,0.3,9,3,0,0.7140764929850896,0.545255412204812,0.8490801505744457,0.5328794395364821,1.174901204506556,1.3794781720638276,0.0,0.0
28,0,fw,1,1,1,0.85,0.3,9,3,0,0.7337216858317455,0.5301502195807795,0.7222397953644395,0.5580189040303231,1.135078728298346,1.1467049926519395,0.0,0.0
29,0,fw,1,1,1,0.85,0.3,9,3,0,0.6862560089305043,0.5686640441107254,0.6867394812591374,0.5787557789310813,1.1026312140623729,1.240380522608757,0.0,0.0
30,0,fw,1,1,1,0.85,0.3,9,3,0,0.7070019291651746,0.557046184213832,0.6423456764779985,0.6013466657139361,1.096323276559512,0.9451153428852558,0.0,0.0
