epoch,seed,core_type,use_fw,use_ln,S,lambda,eta,T_bind,duplicate,delta_wait,train_loss,train_acc,valid_loss,valid_acc,specA,specA_val,alpha_train,alpha_val
1,0,fw,1,1,1,0.85,0.3,9,3,0,1.8147435491283734,0.05532504916385127,1.09761800467968,0.06051862644322682,120.81481263478597,138.6514694595337,0.0,0.0
2,0,fw,1,1,1,0.85,0.3,9,3,0,1.0818978243072828,0.08694350867415779,1.1010200265049934,0.06952341673197225,135.11788299560547,129.3066951751709,0.0,0.0
3,0,fw,1,1,1,0.85,0.3,9,3,0,1.0742788158853849,0.07488861702673603,1.0772517490386964,0.07794293861777987,123.38671221415201,114.27008335113526,0.0,0.0
4,0,fw,1,1,1,0.85,0.3,9,3,0,1.0640460066497326,0.09359414324630051,1.0879355001449584,0.047569156422978265,105.13911847432455,101.72261280059814,0.0,0.0
5,0,fw,1,1,1,0.85,0.3,9,3,0,1.049308287401994,0.10777917838965853,1.0748786360025406,0.07787001317716204,93.00439460754394,81.04748558044433,0.0,0.0
6,0,fw,1,1,1,0.85,0.3,9,3,0,1.0516688397526741,0.07806028842237235,1.0322031143307686,0.1194133951945696,74.41468185424804,67.52451698303223,0.0,0.0
7,0,fw,1,1,1,0.85,0.3,9,3,0,1.0418676079809666,0.12116547581914347,1.0818854263424873,0.11968752119806596,64.33521844228109,59.31057521820068,0.0,0.0
8,0,fw,1,1,1,0.85,0.3,9,3,0,1.0353028244773548,0.11444611119940722,0.9973499676585198,0.1431235117302276,53.557820326487224,44.44734806060791,0.0,0.0
9,0,fw,1,1,1,0.85,0.3,9,3,0,1.03169055134058,0.11134715864842291,1.0120163741707802,0.12360898188198917,39.42069444974263,36.87295726776123,0.0,0.0
10,0,fw,1,1,1,0.85,0.3,9,3,0,1.0237070055802664,0.11501020791290406,1.0072839468717576,0.14640763779287227,31.085948333740234,25.377797622680664,0.0,0.0
11,0,fw,1,1,1,0.85,0.3,9,3,0,1.0400212900837262,0.15441953614664575,1.0487600031495095,0.11777854175772517,24.074608799616495,21.23973400115967,0.0,0.0
12,0,fw,1,1,1,0.85,0.3,9,3,0,0.9980984555681547,0.1709668431271954,1.0430050048232078,0.17274336208356544,16.435448492368064,12.670547614097595,0.0,0.0
13,0,fw,1,1,1,0.85,0.3,9,3,0,0.9817791952192784,0.2174920430717369,1.0277432200312615,0.24174600604572333,7.9666074120998385,3.9007445883750917,0.0,0.0
14,0,fw,1,1,1,0.85,0.3,9,3,0,0.9390378699700037,0.2679390943874993,0.9282567077875137,0.29445637176162565,3.4611782997846605,2.920769839286804,0.0,0.0
15,0,fw,1,1,1,0.85,0.3,9,3,0,0.9101262796670199,0.3154401701754735,0.9703328943252564,0.3212889997125603,2.9390800219774245,3.193960872292519,0.0,0.0
16,0,fw,1,1,1,0.85,0.3,9,3,0,0.8818888892730077,0.354322917208386,0.8903708674013615,0.3279500262462534,2.5449282823006314,2.428291163444519,0.0,0.0
17,0,fw,1,1,1,0.85,0.3,9,3,0,0.900612058142821,0.3407015933364164,0.8758525587618351,0.35855113619938495,2.138374012708664,2.317111983895302,0.0,0.0
18,0,fw,1,1,1,0.85,0.3,9,3,0,0.8698107026020686,0.36600897600563864,0.9366322293877601,0.32977975617861377,2.250732444624106,2.6086740744113923,0.0,0.0
19,0,fw,1,1,1,0.85,0.3,9,3,0,0.8583209730436404,0.3790978980921985,0.8227994076907634,0.4154998339572921,2.024964773952961,2.282669125795364,0.0,0.0
20,0,fw,1,1,1,0.85,0.3,9,3,0,0.8359792315711577,0.4063274329652389,0.8205409185588359,0.42088520486839115,2.066774460573991,2.2038497656583784,0.0,0.0
21,0,fw,1,1,1,0.85,0.3,9,3,0,0.8472267561157545,0.39507893881294875,0.8379466657340526,0.40178365189931353,1.7902339176336923,1.631418575644493,0.0,0.0
