epoch,seed,use_fw,use_ln,S,lambda,eta,T_bind,delta_wait,d_g,d_h,beta,train_loss,train_acc,valid_loss,valid_acc,valid_acc_se,valid_acc_lo,valid_acc_hi,specA,froA,addAh_norm,logit_margin,alpha_dyn_train,alpha_dyn_valid
1,1,1,1,1,0.95,0.3,5,18,100,50,1.0,2.3119969314575197,0.105190625,2.126886161804199,0.224546875,0.0038040960271836202,0.2170908467867201,0.2320029032132799,223.7756088661194,0.0,0.0,0.0,0.0,0.0
2,1,1,1,1,0.95,0.3,5,18,100,50,1.0,1.7900340097427367,0.327909375,1.7153450107574464,0.342234375,0.0034219205418744222,0.33552741073792614,0.3489413392620738,98.46664764709473,0.0,0.0,0.0,0.0,0.0
3,1,1,1,1,0.95,0.3,5,18,100,50,1.0,1.5939002546310426,0.3497625,1.5231794128417968,0.352140625,0.0034227242062684184,0.34543208555571386,0.3588491644442861,95.86463599395752,0.0,0.0,0.0,0.0,0.0
4,1,1,1,1,0.95,0.3,5,18,100,50,1.0,1.5176318923950196,0.33231875,1.481522674560547,0.321046875,0.0034643121416884064,0.31425682320229076,0.32783692679770926,106.80005286445618,0.0,0.0,0.0,0.0,0.0
5,1,1,1,1,0.95,0.3,5,18,100,50,1.0,1.4834525009155273,0.31625,1.451843189239502,0.316578125,0.0035952922032681327,0.30953135228159445,0.3236248977184055,112.19159657325744,0.0,0.0,0.0,0.0,0.0
6,1,1,1,1,0.95,0.3,5,18,100,50,1.0,1.4554972152709962,0.312203125,1.4325261344909668,0.302640625,0.0034630612396410834,0.29585302497030347,0.3094282250296965,115.53886869697571,0.0,0.0,0.0,0.0,0.0
7,1,1,1,1,0.95,0.3,5,18,100,50,1.0,1.433130780029297,0.313825,1.4204259977340699,0.324609375,0.0037244932360473377,0.3173093682573472,0.3319093817426528,114.31589892730713,0.0,0.0,0.0,0.0,0.0
8,1,1,1,1,0.95,0.3,5,18,100,50,1.0,1.4261261054992675,0.315665625,1.4039657726287842,0.31103125,0.003893310610261238,0.30340036120388797,0.318662138796112,113.41498148269653,0.0,0.0,0.0,0.0,0.0
9,1,1,1,1,0.95,0.3,5,18,100,50,1.0,1.4201579628944396,0.32005625,1.5508587656021118,0.32853125,0.0037607472075371203,0.3211601854732272,0.33590231452677277,113.48045825576783,0.0,0.0,0.0,0.0,0.0
10,1,1,1,1,0.95,0.3,5,18,100,50,1.0,1.4177087531089783,0.32334375,1.392401349067688,0.338421875,0.0037675996658998187,0.3310373796548363,0.34580637034516365,109.6598761253357,0.0,0.0,0.0,0.0,0.0
11,1,1,1,1,0.95,0.3,5,18,100,50,1.0,1.4112912065505983,0.330084375,1.397978322505951,0.313671875,0.0039315382514835875,0.30596606002709215,0.32137768997290783,108.87926490707397,0.0,0.0,0.0,0.0,0.0
12,1,1,1,1,0.95,0.3,5,18,100,50,1.0,1.3756319223999978,0.330903125,1.3499297161102295,0.33071875,0.004042670742230165,0.32279511534522887,0.33864238465477114,101.85508753585816,0.0,0.0,0.0,0.0,0.0
13,1,1,1,1,0.95,0.3,5,18,100,50,1.0,1.3139256727039814,0.34408125,1.3134761586487294,0.35690625,0.004131046356853186,0.34880939914056774,0.3650031008594322,109.0939006767273,0.0,0.0,0.0,0.0,0.0
14,1,1,1,1,0.95,0.3,5,18,100,50,1.0,1.2859844240665437,0.35950625,1.2612827890962361,0.371140625,0.004167983717076231,0.3629713769145306,0.37930987308546943,114.70071250839233,0.0,0.0,0.0,0.0,0.0
15,1,1,1,1,0.95,0.3,5,18,100,50,1.0,1.256688136935234,0.376265625,1.1786812000572682,0.380234375,0.004301468592624076,0.37180349655845685,0.3886652534415432,120.22188444137574,0.0,0.0,0.0,0.0,0.0
16,1,1,1,1,0.95,0.3,5,18,100,50,1.0,1.2517134374842047,0.383053125,1.253493652895093,0.384890625,0.004104862187055376,0.37684509511337144,0.39293615488662853,125.2161966468811,0.0,0.0,0.0,0.0,0.0
17,1,1,1,1,0.95,0.3,5,18,100,50,1.0,1.2345223585471512,0.392075,1.1817853129059077,0.40675,0.004359638578686126,0.3982051083857752,0.4152948916142248,129.47530338897704,0.0,0.0,0.0,0.0,0.0
18,1,1,1,1,0.95,0.3,5,18,100,50,1.0,1.2280207889556884,0.402490625,1.185221647180617,0.429765625,0.00452662618951847,0.42089343766854376,0.4386378123314562,133.45785650024413,0.0,0.0,0.0,0.0,0.0
19,1,1,1,1,0.95,0.3,5,18,100,50,1.0,1.2153385508082808,0.413284375,1.142757793650031,0.4244375,0.00426742315362105,0.41607335061890277,0.4328016493810973,138.49027047805785,0.0,0.0,0.0,0.0,0.0
20,1,1,1,1,0.95,0.3,5,18,100,50,1.0,1.2084528243005275,0.424228125,1.138735105931759,0.442765625,0.004396148532894028,0.4341491738755277,0.4513820761244723,139.82286365661622,0.0,0.0,0.0,0.0,0.0
