epoch,seed,core_type,use_fw,use_ln,S,lambda,eta,T_bind,duplicate,delta_wait,train_loss,train_acc,valid_loss,valid_acc,specA,specA_val,alpha_train,alpha_val
1,0,fw,1,1,1,0.85,0.3,12,4,0,1.7153975086212159,0.0998362984471023,1.1200786951184272,0.14359118606895208,115.79572666931152,128.62685302734374,0.0,0.0
2,0,fw,1,1,1,0.85,0.3,12,4,0,1.0506995240151882,0.16144610959291458,1.0898875522613525,0.08407425310462713,138.29156149291993,145.4745915222168,0.0,0.0
3,0,fw,1,1,1,0.85,0.3,12,4,0,1.0508938450217247,0.13527901198714973,1.032649321258068,0.13897369999438525,144.4526505126953,142.63139572143555,0.0,0.0
4,0,fw,1,1,1,0.85,0.3,12,4,0,1.0431845417320729,0.15543802592158318,0.9921338355541229,0.19100746978074312,139.4043184814453,141.60505432128906,0.0,0.0
5,0,fw,1,1,1,0.85,0.3,12,4,0,1.0353030156195164,0.15903186117857696,1.0229404491186143,0.20141167216002942,136.15795181274413,131.87973457336426,0.0,0.0
6,0,fw,1,1,1,0.85,0.3,12,4,0,1.01846932092309,0.19521408045291902,0.9918110500276088,0.24365508150309323,134.61575086975097,131.50625747680664,0.0,0.0
7,0,fw,1,1,1,0.85,0.3,12,4,0,1.0290023746490478,0.17267716156691312,1.0778665030002594,0.17979297669604422,135.8395602874756,130.32610786437988,0.0,0.0
8,0,fw,1,1,1,0.85,0.3,12,4,0,1.0262554368376733,0.1871876822710037,0.9833727321028709,0.24610030753538012,128.6960863494873,128.97788650512695,0.0,0.0
9,0,fw,1,1,1,0.85,0.3,12,4,0,1.0306399541199207,0.1701027159821242,0.9132718226313591,0.30673743527382613,127.08020338439941,126.16295166015625,0.0,0.0
10,0,fw,1,1,1,0.85,0.3,12,4,0,0.9898917038664222,0.23255746940895916,0.9769882348179817,0.1998005718830973,119.31351042175292,120.48487983703613,0.0,0.0
11,0,fw,1,1,1,0.85,0.3,12,4,0,1.0056630170941352,0.21176018971763552,1.010765373110771,0.20405672378838063,118.3203427886963,119.76394554138183,0.0,0.0
12,0,fw,1,1,1,0.85,0.3,12,4,0,1.026641862511635,0.15030199124664068,0.9978959505259991,0.21837028924375773,118.79599217224121,107.24918708801269,0.0,0.0
13,0,fw,1,1,1,0.85,0.3,12,4,0,1.020132967621088,0.18255831852555274,1.0441817605495454,0.1644339345023036,107.15825276184081,105.17716484069824,0.0,0.0
14,0,fw,1,1,1,0.85,0.3,12,4,0,0.9879369702935219,0.2223175430111587,1.197340866625309,0.2001336259767413,99.31357173156738,87.05817863464355,0.0,0.0
15,0,fw,1,1,1,0.85,0.3,12,4,0,1.0168772768378258,0.18680585730820895,0.996037087738514,0.2177085646800697,97.7310133972168,92.22821212768555,0.0,0.0
16,0,fw,1,1,1,0.85,0.3,12,4,0,0.9976830660104752,0.22129986579343677,0.9785341975092888,0.25183888370171187,87.36915449523926,82.388763961792,0.0,0.0
17,0,fw,1,1,1,0.85,0.3,12,4,0,0.9998509955406188,0.22054738790541886,0.9615461897850036,0.24899617854505776,80.73254841613769,77.31366157531738,0.0,0.0
18,0,fw,1,1,1,0.85,0.3,12,4,0,0.9942848422527313,0.21603031937405467,0.9104994112253189,0.3127593191154301,72.35240611267089,65.66879566192627,0.0,0.0
19,0,fw,1,1,1,0.85,0.3,12,4,0,0.9671885971128941,0.25104030330851673,0.9749648876488208,0.2692102375999093,63.68699653625488,56.79132522583008,0.0,0.0
20,0,fw,1,1,1,0.85,0.3,12,4,0,0.9310893934369088,0.3162032622843981,0.8489918082952499,0.38404541078954935,46.46272991943359,24.216438779830934,0.0,0.0
21,0,fw,1,1,1,0.85,0.3,12,4,0,0.8620147938132287,0.39222118640318515,0.8471415673196315,0.4211339442804456,19.31412687778473,12.786980948448182,0.0,0.0
22,0,fw,1,1,1,0.85,0.3,12,4,0,0.8148037998080253,0.45040206985175607,0.7637135362625123,0.46542830880731345,8.151876955509186,8.29833688735962,0.0,0.0
23,0,fw,1,1,1,0.85,0.3,12,4,0,0.7756972929239273,0.4768203234449029,0.7305160543322563,0.5252335584163665,5.753532504558563,5.312252838611602,0.0,0.0
24,0,fw,1,1,1,0.85,0.3,12,4,0,0.7794819526076316,0.48705209499970076,0.8045634572207928,0.44922320561483503,4.433131795406341,4.159069423675537,0.0,0.0
25,0,fw,1,1,1,0.85,0.3,12,4,0,0.7379655071794987,0.5116057948023081,0.7309605513513088,0.49339041862636807,3.803904056787491,3.623780233860016,0.0,0.0
26,0,fw,1,1,1,0.85,0.3,12,4,0,0.7352144659161568,0.5166416658386588,0.6525675880908967,0.589793946929276,3.2794352159500124,3.0972749972343445,0.0,0.0
27,0,fw,1,1,1,0.85,0.3,12,4,0,0.739101353213191,0.5218657986223698,0.6807340939342975,0.5621131328493356,2.8766617205142975,2.5842682588100434,0.0,0.0
28,0,fw,1,1,1,0.85,0.3,12,4,0,0.7015190699994565,0.548681763857603,0.7132704219222069,0.5156112534552812,2.621794036388397,2.1238508474826814,0.0,0.0
29,0,fw,1,1,1,0.85,0.3,12,4,0,0.7020747297257185,0.5484485312104225,0.7486247998476029,0.49187543349340557,2.5565900893211366,2.448418891429901,0.0,0.0
30,0,fw,1,1,1,0.85,0.3,12,4,0,0.7263412833809852,0.5219280922487378,0.6479517097771168,0.5937898043543101,2.2499336667060854,2.1024592006206513,0.0,0.0
31,0,fw,1,1,1,0.85,0.3,12,4,0,0.6840332529693842,0.5630454948171973,0.6574676817655564,0.5801700155436993,1.9713139107227327,1.923222097158432,0.0,0.0
32,0,fw,1,1,1,0.85,0.3,12,4,0,0.6737626032978297,0.5689611513204873,0.6573716275393963,0.5669176792353392,1.8899869188070297,1.7352105486392975,0.0,0.0
