epoch,seed,core_type,use_fw,use_ln,S,lambda,eta,T_bind,duplicate,delta_wait,train_loss,train_acc,valid_loss,valid_acc,specA,specA_val,alpha_train,alpha_val
1,0,fw,0,1,1,0.85,0.3,9,3,0,1.1821223747730256,0.1136244470293168,1.0447853407263756,0.14423977113794537,0.0,0.0,0.0,0.0
2,0,fw,0,1,1,0.85,0.3,9,3,0,0.9656159429550171,0.25771039955317976,0.9295557275414467,0.30678284768480807,0.0,0.0,0.0,0.0
3,0,fw,0,1,1,0.85,0.3,9,3,0,0.9281109496355057,0.297198362398427,0.9243277081847191,0.3304473475459963,0.0,0.0,0.0,0.0
4,0,fw,0,1,1,0.85,0.3,9,3,0,0.8923316163122654,0.340591353374999,0.8797813138365745,0.35387983966618775,0.0,0.0,0.0,0.0
5,0,fw,0,1,1,0.85,0.3,9,3,0,0.8680524846464396,0.373726670066826,0.8898660615086555,0.3568184734438546,0.0,0.0,0.0,0.0
6,0,fw,0,1,1,0.85,0.3,9,3,0,0.8628698297142983,0.3842479498232715,0.801952781677246,0.44187428678153085,0.0,0.0,0.0,0.0
7,0,fw,0,1,1,0.85,0.3,9,3,0,0.8573293197453022,0.3861327820462175,0.8627060713618994,0.3908865891210735,0.0,0.0,0.0,0.0
8,0,fw,0,1,1,0.85,0.3,9,3,0,0.8621144716739655,0.38886231164122,0.7858920744061471,0.45030021090991795,0.0,0.0,0.0,0.0
9,0,fw,0,1,1,0.85,0.3,9,3,0,0.8271778529584408,0.418109868449159,0.8353883746266365,0.39850086245220157,0.0,0.0,0.0,0.0
10,0,fw,0,1,1,0.85,0.3,9,3,0,0.8127528963387013,0.435737734020222,0.8163485584408045,0.4324215650931001,0.0,0.0,0.0,0.0
11,0,fw,0,1,1,0.85,0.3,9,3,0,0.8084159820079804,0.4426410367623903,0.8544276066124439,0.3865701211616397,0.0,0.0,0.0,0.0
12,0,fw,0,1,1,0.85,0.3,9,3,0,0.8178312332481146,0.4347744331685826,0.84045913413167,0.4001566924713552,0.0,0.0,0.0,0.0
13,0,fw,0,1,1,0.85,0.3,9,3,0,0.7936030679494143,0.44765301133180035,0.7482666206359864,0.4941784728085622,0.0,0.0,0.0,0.0
14,0,fw,0,1,1,0.85,0.3,9,3,0,0.7769294553697109,0.46826338893780484,0.8038785581290722,0.4588752152118832,0.0,0.0,0.0,0.0
15,0,fw,0,1,1,0.85,0.3,9,3,0,0.780534209638834,0.46468944726139305,0.8187633304297924,0.4473335869051516,0.0,0.0,0.0,0.0
16,0,fw,0,1,1,0.85,0.3,9,3,0,0.8067847085446119,0.44596504322998226,0.8133157329261302,0.44120242217555644,0.0,0.0,0.0,0.0
17,0,fw,0,1,1,0.85,0.3,9,3,0,0.8050799437612295,0.44206823605624956,0.6995945274829865,0.5277231521345676,0.0,0.0,0.0,0.0
18,0,fw,0,1,1,0.85,0.3,9,3,0,0.7936861558109521,0.45647038413304836,0.8144142834842205,0.44122938730288297,0.0,0.0,0.0,0.0
19,0,fw,0,1,1,0.85,0.3,9,3,0,0.7883992507457733,0.4638308849374298,0.849762178659439,0.4105683402530849,0.0,0.0,0.0,0.0
20,0,fw,0,1,1,0.85,0.3,9,3,0,0.800262795522809,0.45712517128139735,0.7666048531234264,0.47298648712516295,0.0,0.0,0.0,0.0
21,0,fw,0,1,1,0.85,0.3,9,3,0,0.792252779379487,0.4630433651125059,0.7814185014367103,0.4599978229124099,0.0,0.0,0.0,0.0
22,0,fw,0,1,1,0.85,0.3,9,3,0,0.7732840944081545,0.4743222218605224,0.8242340144142508,0.4342591704428196,0.0,0.0,0.0,0.0
23,0,fw,0,1,1,0.85,0.3,9,3,0,0.7614302973225713,0.4848704875567928,0.7881804674118758,0.4600069664325565,0.0,0.0,0.0,0.0
24,0,fw,0,1,1,0.85,0.3,9,3,0,0.7775733874812722,0.4723848837967962,0.7700285455584526,0.4780548608861864,0.0,0.0,0.0,0.0
25,0,fw,0,1,1,0.85,0.3,9,3,0,0.7640567950755358,0.48076694338046944,0.7202198150008917,0.513869558982551,0.0,0.0,0.0,0.0
