epoch,seed,use_fw,use_ln,S,lambda,eta,T_bind,delta_wait,d_g,d_h,beta,train_loss,train_acc,valid_loss,valid_acc,valid_acc_se,valid_acc_lo,valid_acc_hi,specA,froA,addAh_norm,logit_margin,alpha_dyn_train,alpha_dyn_valid
1,4,1,1,1,0.95,0.3,10,2,100,50,1.0,2.313860859680176,0.10125625,2.306111053466797,0.102171875,0.0024241307230631016,0.09742057878279632,0.10692317121720367,174.64782298469544,0.0,0.0,0.0,0.0,0.0
2,4,1,1,1,0.95,0.3,10,2,100,50,1.0,2.079637689781189,0.221959375,1.9503802146911622,0.273203125,0.002577793373474754,0.2681506499879895,0.2782556000120105,22.867729307889938,0.0,0.0,0.0,0.0,0.0
3,4,1,1,1,0.95,0.3,10,2,100,50,1.0,1.9372054879188538,0.270759375,1.9131983127593994,0.27421875,0.002545677537273847,0.26922922202694327,0.27920827797305675,20.827263762092592,0.0,0.0,0.0,0.0,0.0
4,4,1,1,1,0.95,0.3,10,2,100,50,1.0,1.9169759414672851,0.269684375,1.9142360477447509,0.2701875,0.0025638730322673532,0.265162308856756,0.27521269114324404,22.057801181030275,0.0,0.0,0.0,0.0,0.0
5,4,1,1,1,0.95,0.3,10,2,100,50,1.0,1.9040084480285644,0.269690625,1.8757666244506837,0.272390625,0.0025841280237250608,0.26732573407349886,0.27745551592650114,23.56831194705963,0.0,0.0,0.0,0.0,0.0
6,4,1,1,1,0.95,0.3,10,2,100,50,1.0,1.8929400756835937,0.266759375,1.8667922134399415,0.270453125,0.00260418404769504,0.26534892426651774,0.2755573257334823,25.461889433288576,0.0,0.0,0.0,0.0,0.0
7,4,1,1,1,0.95,0.3,10,2,100,50,1.0,1.8812962047576904,0.26621875,1.8861351642608644,0.262921875,0.002525170870769041,0.25797254009329273,0.2678712099067073,27.02151263370514,0.0,0.0,0.0,0.0,0.0
8,4,1,1,1,0.95,0.3,10,2,100,50,1.0,1.869398696565628,0.265528125,1.8514561882019043,0.271,0.002605523700117874,0.265893173547769,0.27610682645223106,28.32910293006897,0.0,0.0,0.0,0.0,0.0
9,4,1,1,1,0.95,0.3,10,2,100,50,1.0,1.8596399528503418,0.267125,1.8543749389648438,0.2651875,0.002536587033301589,0.2602157894147289,0.27015921058527115,29.58056791934967,0.0,0.0,0.0,0.0,0.0
10,4,1,1,1,0.95,0.3,10,2,100,50,1.0,1.858700349521637,0.266271875,1.8575633964538574,0.267515625,0.002473848231974247,0.26266688246533043,0.2723643675346695,30.26936421661377,0.0,0.0,0.0,0.0,0.0
11,4,1,1,1,0.95,0.3,10,2,100,50,1.0,1.8528608394622803,0.26665625,1.8933361015319825,0.25803125,0.0024644117425538224,0.25320100298459447,0.2628614970154055,31.217866341781615,0.0,0.0,0.0,0.0,0.0
12,4,1,1,1,0.95,0.3,10,2,100,50,1.0,1.8510370920181274,0.265184375,1.836977608680725,0.271453125,0.0025978063456784093,0.26636142456247036,0.2765448254375297,32.20651049900055,0.0,0.0,0.0,0.0,0.0
13,4,1,1,1,0.95,0.3,10,2,100,50,1.0,1.8420417053222655,0.266640625,1.8133639183044434,0.27203125,0.0025794777127558306,0.26697547368299857,0.27708702631700144,32.9439286687851,0.0,0.0,0.0,0.0,0.0
14,4,1,1,1,0.95,0.3,10,2,100,50,1.0,1.841323233795166,0.26595,1.8441816749572755,0.26209375,0.002614490738916604,0.25696934815172345,0.2672181518482766,34.08041717529297,0.0,0.0,0.0,0.0,0.0
15,4,1,1,1,0.95,0.3,10,2,100,50,1.0,1.8368137210845947,0.26705625,1.8456506881713868,0.25721875,0.0025459907052175733,0.25222860821777354,0.26220889178222645,34.83667589454651,0.0,0.0,0.0,0.0,0.0
16,4,1,1,1,0.95,0.3,10,2,100,50,1.0,1.8323483432769776,0.26775625,1.8409154396057128,0.260546875,0.0025562313657295885,0.25553666152317,0.26555708847683,35.00411930618286,0.0,0.0,0.0,0.0,0.0
17,4,1,1,1,0.95,0.3,10,2,100,50,1.0,1.8313069435119629,0.266209375,1.8327495727539063,0.2645,0.0025762303881361965,0.25945058843925306,0.26954941156074697,36.42706739349365,0.0,0.0,0.0,0.0,0.0
18,4,1,1,1,0.95,0.3,10,2,100,50,1.0,1.8292099378585815,0.2686875,1.8406698760986329,0.26725,0.0024398417933317405,0.26246791008506976,0.2720320899149302,37.39507157745361,0.0,0.0,0.0,0.0,0.0
19,4,1,1,1,0.95,0.3,10,2,100,50,1.0,1.8275723834991455,0.268053125,1.820566333770752,0.268953125,0.002610229516451851,0.2638370751477544,0.27406917485224563,38.237050916671755,0.0,0.0,0.0,0.0,0.0
20,4,1,1,1,0.95,0.3,10,2,100,50,1.0,1.8285798285007477,0.26694375,1.8372705841064454,0.262484375,0.002573118205544498,0.2574410633171328,0.2675276866828672,39.13686233215332,0.0,0.0,0.0,0.0,0.0
21,4,1,1,1,0.95,0.3,10,2,100,50,1.0,1.82620170211792,0.2652,1.8103957901000975,0.263734375,0.0026303353946215274,0.25857891762654184,0.2688898323734582,39.6111782081604,0.0,0.0,0.0,0.0,0.0
22,4,1,1,1,0.95,0.3,10,2,100,50,1.0,1.823287466430664,0.267609375,1.8278008632659912,0.27034375,0.002543740873798915,0.26535801788735414,0.27532948211264585,40.55783620929718,0.0,0.0,0.0,0.0,0.0
23,4,1,1,1,0.95,0.3,10,2,100,50,1.0,1.8272295143127442,0.267009375,1.8283937110900879,0.26746875,0.002509354275238568,0.2625504156205324,0.27238708437946757,41.699300799751285,0.0,0.0,0.0,0.0,0.0
24,4,1,1,1,0.95,0.3,10,2,100,50,1.0,1.8269293544769287,0.2670375,1.8013383865356445,0.27240625,0.0027115962114086256,0.26709152142563913,0.2777209785743609,42.649789037513735,0.0,0.0,0.0,0.0,0.0
