epoch,seed,use_fw,use_ln,S,lambda,eta,T_bind,delta_wait,d_g,d_h,beta,train_loss,train_acc,valid_loss,valid_acc,valid_acc_se,valid_acc_lo,valid_acc_hi,specA,froA,addAh_norm,logit_margin,alpha_dyn_train,alpha_dyn_valid
1,4,1,1,1,0.95,0.3,18,2,100,50,1.0,2.311257766723633,0.100409375,2.304930938720703,0.10009375,0.0019387143145175895,0.09629386994354552,0.10389363005645447,234.62137340316772,0.0,0.0,0.0,0.0,0.0
2,4,1,1,1,0.95,0.3,18,2,100,50,1.0,2.3029062103271483,0.10553125,2.2638195037841795,0.15296875,0.0021450896464983707,0.14876437429286318,0.1571731257071368,54.135098756790164,0.0,0.0,0.0,0.0,0.0
3,4,1,1,1,0.95,0.3,18,2,100,50,1.0,2.1616712699890135,0.203671875,2.1021642074584963,0.22378125,0.002139628746665067,0.21958757765653644,0.22797492234346353,14.762798716926575,0.0,0.0,0.0,0.0,0.0
4,4,1,1,1,0.95,0.3,18,2,100,50,1.0,2.1051580863952637,0.222621875,2.0910924987792967,0.22540625,0.002049787225373258,0.22138866703826843,0.22942383296173158,16.691524284362792,0.0,0.0,0.0,0.0,0.0
5,4,1,1,1,0.95,0.3,18,2,100,50,1.0,2.0982985122680664,0.220934375,2.11653816986084,0.2151875,0.002100795429436948,0.2110699409583036,0.21930505904169642,17.072531067752838,0.0,0.0,0.0,0.0,0.0
6,4,1,1,1,0.95,0.3,18,2,100,50,1.0,2.090875845336914,0.223015625,2.0901295738220216,0.21834375,0.0021132954542153245,0.21420169090973798,0.22248580909026203,17.61211906852722,0.0,0.0,0.0,0.0,0.0
7,4,1,1,1,0.95,0.3,18,2,100,50,1.0,2.0868353897094725,0.2218,2.073831916809082,0.22146875,0.0021155596840687755,0.2173222530192252,0.2256152469807748,17.781839903354644,0.0,0.0,0.0,0.0,0.0
8,4,1,1,1,0.95,0.3,18,2,100,50,1.0,2.08438180847168,0.220190625,2.0857980308532715,0.22159375,0.0021056401112506864,0.21746669538194865,0.22572080461805136,17.70342257385254,0.0,0.0,0.0,0.0,0.0
9,4,1,1,1,0.95,0.3,18,2,100,50,1.0,2.080656335258484,0.220921875,2.0668529853820803,0.22609375,0.0021202126898365223,0.22193813312792043,0.23024936687207959,18.26313591346741,0.0,0.0,0.0,0.0,0.0
10,4,1,1,1,0.95,0.3,18,2,100,50,1.0,2.081658731842041,0.219740625,2.08334468460083,0.218375,0.0021042635053505005,0.21425064352951304,0.222499356470487,18.17325736579895,0.0,0.0,0.0,0.0,0.0
