epoch,seed,use_fw,use_ln,S,lambda,eta,T_bind,delta_wait,d_g,d_h,beta,train_loss,train_acc,valid_loss,valid_acc,valid_acc_se,valid_acc_lo,valid_acc_hi,specA,froA,addAh_norm,logit_margin,alpha_dyn_train,alpha_dyn_valid
1,0,1,1,1,0.95,0.3,18,2,100,50,1.0,2.3115849426269532,0.10081875,2.3041072387695314,0.10003125,0.0019385641260748125,0.09623166431289337,0.10383083568710663,242.3455890838623,0.0,0.0,0.0,0.0,0.0
2,0,1,1,1,0.95,0.3,18,2,100,50,1.0,2.265556945037842,0.137825,2.1507048721313478,0.20959375,0.0021699038364172726,0.20534073848062215,0.21384676151937784,41.779735867238045,0.0,0.0,0.0,0.0,0.0
3,0,1,1,1,0.95,0.3,18,2,100,50,1.0,2.1261764533996583,0.215440625,2.092026523590088,0.224609375,0.002123271382174419,0.22044776309093814,0.22877098690906186,18.309059037780763,0.0,0.0,0.0,0.0,0.0
4,0,1,1,1,0.95,0.3,18,2,100,50,1.0,2.099125151824951,0.22236875,2.085896785736084,0.225859375,0.0020668890692032513,0.22180827242436163,0.22991047757563837,17.584834379291536,0.0,0.0,0.0,0.0,0.0
5,0,1,1,1,0.95,0.3,18,2,100,50,1.0,2.0922060989379885,0.22049375,2.091700904846191,0.217609375,0.002079310640103761,0.21353392614539662,0.22168482385460336,17.109528684806822,0.0,0.0,0.0,0.0,0.0
6,0,1,1,1,0.95,0.3,18,2,100,50,1.0,2.084160821533203,0.223,2.0757946701049805,0.222453125,0.0021147543985828117,0.21830820637877768,0.22659804362122232,17.132717290878297,0.0,0.0,0.0,0.0,0.0
7,0,1,1,1,0.95,0.3,18,2,100,50,1.0,1.9307024674654008,0.280984375,1.815587615609169,0.312984375,0.002410528851357374,0.3082597384513395,0.31770901154866044,14.681628566265106,0.0,0.0,0.0,0.0,0.0
8,0,1,1,1,0.95,0.3,18,2,100,50,1.0,1.795686974990368,0.317621875,1.7844801645278932,0.3178125,0.002344138182794482,0.31321798916172283,0.32240701083827716,13.88248904466629,0.0,0.0,0.0,0.0,0.0
9,0,1,1,1,0.95,0.3,18,2,100,50,1.0,1.7698608218073846,0.320959375,1.7610776036381721,0.324328125,0.0023593168162175317,0.31970386404021367,0.3289523859597864,14.057376129722595,0.0,0.0,0.0,0.0,0.0
10,0,1,1,1,0.95,0.3,18,2,100,50,1.0,1.7586129821419716,0.321290625,1.7485857889056207,0.32296875,0.0023557461464835477,0.3183514875528923,0.3275860124471078,14.536710967350006,0.0,0.0,0.0,0.0,0.0
11,0,1,1,1,0.95,0.3,18,2,100,50,1.0,1.7392647261977197,0.3271875,1.7081118562221527,0.338984375,0.0024049475303250375,0.3342706778405629,0.3436980721594371,14.37565062866211,0.0,0.0,0.0,0.0,0.0
12,0,1,1,1,0.95,0.3,18,2,100,50,1.0,1.6352835147857665,0.356315625,1.6022744681835175,0.36275,0.00247305783166698,0.35790280664993274,0.3675971933500673,14.335794853019715,0.0,0.0,0.0,0.0,0.0
13,0,1,1,1,0.95,0.3,18,2,100,50,1.0,1.5980664307177066,0.3618875,1.5915688666701318,0.362609375,0.002486744159274639,0.35773535644782173,0.3674833935521783,15.149457653141022,0.0,0.0,0.0,0.0,0.0
14,0,1,1,1,0.95,0.3,18,2,100,50,1.0,1.5860773286461831,0.36268125,1.5759426622390746,0.36265625,0.002414448742587848,0.3579239304645278,0.3673885695354722,15.070472556209564,0.0,0.0,0.0,0.0,0.0
15,0,1,1,1,0.95,0.3,18,2,100,50,1.0,1.5751238428473473,0.36126875,1.5677591770887376,0.3656875,0.0024276876934427637,0.3609292321208522,0.3704457678791478,15.13056584262848,0.0,0.0,0.0,0.0,0.0
16,0,1,1,1,0.95,0.3,18,2,100,50,1.0,1.5736735854625703,0.3631625,1.5776484009623528,0.360140625,0.0024475487994098165,0.35534342935315677,0.3649378206468432,15.430619404888153,0.0,0.0,0.0,0.0,0.0
17,0,1,1,1,0.95,0.3,18,2,100,50,1.0,1.5659627635896205,0.362809375,1.5753649604916573,0.3603125,0.0025002442508246852,0.3554120212683836,0.36521297873161634,15.708661630630493,0.0,0.0,0.0,0.0,0.0
