epoch,seed,use_fw,use_ln,S,lambda,eta,T_bind,delta_wait,d_g,d_h,beta,train_loss,train_acc,valid_loss,valid_acc,valid_acc_se,valid_acc_lo,valid_acc_hi,specA,froA,addAh_norm,logit_margin,alpha_dyn_train,alpha_dyn_valid
1,0,0,0,1,0.95,0.3,5,2,100,50,1.0,2.047325006008148,0.244753125,1.9278207721710205,0.273734375,0.003808047413026079,0.2662706020704689,0.2811981479295311,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,1,0.95,0.3,5,2,100,50,1.0,1.888270287322998,0.27283125,1.8779154739379882,0.264140625,0.003954499336727947,0.25638980630001323,0.2718914436999868,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0,0,1,0.95,0.3,5,2,100,50,1.0,1.8327010801315307,0.281028125,1.7538900547027587,0.297265625,0.003961047533302931,0.28950197183472626,0.3050292781652737,0.0,0.0,0.0,0.0,0.0,0.0
4,0,0,0,1,0.95,0.3,5,2,100,50,1.0,1.7851985801696777,0.2797125,1.879237018585205,0.2585625,0.003562837323752343,0.25157933884544537,0.2655456611545546,0.0,0.0,0.0,0.0,0.0,0.0
5,0,0,0,1,0.95,0.3,5,2,100,50,1.0,1.7652387487888337,0.282090625,1.732452871322632,0.28946875,0.0036860924466813752,0.2822440088045045,0.2966934911954955,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,1,0.95,0.3,5,2,100,50,1.0,1.7505434469223022,0.28285,1.7886346759796143,0.285078125,0.003548381215391331,0.278123297817833,0.292032952182167,0.0,0.0,0.0,0.0,0.0,0.0
7,0,0,0,1,0.95,0.3,5,2,100,50,1.0,1.7419917936325073,0.2794875,1.7429779253005981,0.282671875,0.0038259508468560417,0.2751730113401622,0.29017073865983783,0.0,0.0,0.0,0.0,0.0,0.0
8,0,0,0,1,0.95,0.3,5,2,100,50,1.0,1.739380984210968,0.282521875,1.7550826930999757,0.281109375,0.0036832186106510985,0.2738902665231238,0.2883284834768762,0.0,0.0,0.0,0.0,0.0,0.0
9,0,0,0,1,0.95,0.3,5,2,100,50,1.0,1.7255081087112427,0.284178125,1.680562692642212,0.3001875,0.0037817283210090542,0.2927753124908222,0.30759968750917777,0.0,0.0,0.0,0.0,0.0,0.0
10,0,0,0,1,0.95,0.3,5,2,100,50,1.0,1.709563027572632,0.2845875,1.6870145320892334,0.282984375,0.003735826803668525,0.2756621544648097,0.29030659553519034,0.0,0.0,0.0,0.0,0.0,0.0
