epoch,seed,use_fw,use_ln,S,lambda,eta,T_bind,delta_wait,d_g,d_h,beta,train_loss,train_acc,valid_loss,valid_acc,valid_acc_se,valid_acc_lo,valid_acc_hi,specA,froA,addAh_norm,logit_margin,alpha_dyn_train,alpha_dyn_valid
1,1,1,1,1,0.95,0.3,5,4,100,50,1.0,1.8721693035125733,0.25754375,1.5730806846618652,0.342453125,0.0036588189421270655,0.33528183987343096,0.3496244101265691,84.08499743919373,0.0,0.0,0.0,0.1770900928233351,0.08721945871625628
2,1,1,1,1,0.95,0.3,5,4,100,50,1.0,1.5051707156658172,0.349003125,1.4709043197631837,0.347734375,0.0036060631132362356,0.340666491298057,0.354802258701943,48.26563417510987,0.0,0.0,0.0,0.07832656229606696,0.07016244421899319
3,1,1,1,1,0.95,0.3,5,4,100,50,1.0,1.1948634291093796,0.481596875,0.5879116737544536,0.741578125,0.004139735662701872,0.7334642431011043,0.7496920068988957,34.17914995155334,0.0,0.0,0.0,0.07209959249113286,0.05923973513713905
4,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.3460917803067714,0.855990625,0.20630181596241892,0.92565625,0.0027212580000838325,0.9203225843198356,0.9309899156801643,20.166886751842497,0.0,0.0,0.0,0.04269313243882997,0.03496444774312633
5,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.1938837770011276,0.937078125,0.19768124147318303,0.9436875,0.0024479875011482167,0.9388894444977495,0.9484855555022506,20.01476066913605,0.0,0.0,0.0,0.029850395489590512,0.025843390715973715
6,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.17344677257277072,0.95026875,0.1768124310206622,0.950484375,0.002296211519759542,0.9459838004212714,0.9549849495787287,20.59198812389374,0.0,0.0,0.0,0.023329249829053877,0.020668695779783385
7,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.16233564976379275,0.9563625,0.15639874802716075,0.960328125,0.0020683216105721004,0.9562742146432787,0.9643820353567213,21.90723573551178,0.0,0.0,0.0,0.02055389540025166,0.019170527279376983
8,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.1489613484811038,0.961596875,0.14774151621200143,0.964078125,0.001970005032996668,0.9602169151353266,0.9679393348646734,22.041530072593687,0.0,0.0,0.0,0.018587077262997628,0.016886919511216028
9,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.13933909579850734,0.966003125,0.11228158344142139,0.97271875,0.0016978592494621696,0.9693909458710541,0.9760465541289458,23.462686663627625,0.0,0.0,0.0,0.016734452749150138,0.016342407013688772
10,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.11332653730884194,0.972396875,0.10750296679697931,0.972859375,0.0017227576675697231,0.9694827699715634,0.9762359800284366,24.703651980018616,0.0,0.0,0.0,0.015490246687616619,0.014644908551658904
11,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.09570266135260463,0.9769625,0.08020897188968956,0.981484375,0.0014394629146998142,0.9786630276871884,0.9843057223128115,26.09138568496704,0.0,0.0,0.0,0.014733389976620674,0.014461618331926211
12,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.07996140331216156,0.98008125,0.08848245437070727,0.978140625,0.0015543024942241657,0.9750941921113206,0.9811870578886793,25.79893514585495,0.0,0.0,0.0,0.014322109167916434,0.013840336563331739
13,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.08445907124243676,0.980046875,0.08621712815016508,0.981,0.0014426651825404453,0.9781723762422208,0.9838276237577792,26.74051763153076,0.0,0.0,0.0,0.013891200284872736,0.014221930505973953
14,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.0781937167301774,0.98156875,0.07650515003316104,0.981453125,0.0014292134502184512,0.9786518666375719,0.9842543833624282,26.939312496089936,0.0,0.0,0.0,0.013411419626218932,0.01306476948090962
15,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.07403306237757205,0.982278125,0.08274951145797968,0.98103125,0.0014610397471630072,0.9781676120955606,0.9838948879044395,27.597766668891907,0.0,0.0,0.0,0.013325875088146753,0.012673939619745526
16,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.081680024253577,0.9813625,0.05721184945292771,0.9841875,0.0013413507656699203,0.981558452499287,0.986816547500713,28.4691373254776,0.0,0.0,0.0,0.01309990176813943,0.013534820858921322
17,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.07007735858410596,0.9831125,0.0770117503143847,0.981703125,0.0014160669704588833,0.9789276337379006,0.9844786162620994,29.351541187286376,0.0,0.0,0.0,0.012770918189627785,0.01250319031093802
18,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.07224372658468783,0.98283125,0.0610367279779166,0.98428125,0.0013074197384179852,0.9817187073127007,0.9868437926872993,29.117492130088806,0.0,0.0,0.0,0.012483167781148639,0.012638204955628939
19,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.07497843327261508,0.98328125,0.06832390244118869,0.9821875,0.0014344749256369525,0.9793759291457516,0.9849990708542484,30.312826845550536,0.0,0.0,0.0,0.01275835200548172,0.01369145289702075
20,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.0693941413231194,0.9837,0.08612303884141147,0.984015625,0.001368733258864432,0.9813329078126256,0.9866983421873743,30.311283562850953,0.0,0.0,0.0,0.012663269764184951,0.012103007597582682
21,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.07097668197192251,0.98415,0.06008996500633657,0.986421875,0.001248104989834594,0.9839755892199242,0.9888681607800758,31.22699364795685,0.0,0.0,0.0,0.012337942420584815,0.012186156183481216
22,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.07474727054871619,0.983425,0.0781129565909505,0.981109375,0.0014686317096975169,0.9782308568489928,0.9839878931510071,31.244717662620545,0.0,0.0,0.0,0.012441089036209243,0.012988095802920206
23,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.06775468625724315,0.98423125,0.07460327713005245,0.983640625,0.0013521394920764291,0.9809904315955302,0.9862908184044699,31.810045291900636,0.0,0.0,0.0,0.012381898418494634,0.012343604654073715
24,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.0697097350180149,0.9832875,0.0820273126512766,0.980703125,0.0014955147773314697,0.9777719160364303,0.9836343339635697,31.664428225708008,0.0,0.0,0.0,0.0123184552614178,0.011848660036921501
25,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.0689559021614492,0.984584375,0.0840443528778851,0.982265625,0.0013995411976203509,0.9795225242526642,0.9850087257473359,32.273182049942015,0.0,0.0,0.0,0.012306506990960666,0.012197870099118777
26,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.0650413131326437,0.984821875,0.06690440440177918,0.98471875,0.001288580267686839,0.9821931326753338,0.9872443673246661,32.171741549110415,0.0,0.0,0.0,0.011958123806544712,0.0119225616391216
27,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.06791094700396061,0.985190625,0.06505255573429167,0.98440625,0.0013331373998512648,0.9817933006962916,0.9870191993037085,33.06808499622345,0.0,0.0,0.0,0.011929191776684353,0.01156412875013692
28,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.06573826007246972,0.984715625,0.07074665851704777,0.983421875,0.0014701261657044035,0.9805404277152193,0.9863033222847807,33.32098240871429,0.0,0.0,0.0,0.011873360589146615,0.011699322647282056
29,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.07047741604074836,0.984140625,0.07432265283353627,0.9829375,0.0013776301927945138,0.9802373448221228,0.9856376551778773,34.5081692817688,0.0,0.0,0.0,0.012026285693900927,0.01171490922144481
30,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.06489660795591772,0.985215625,0.07112426426820458,0.98221875,0.0014492370188955354,0.9793782454429648,0.9850592545570352,33.83943415489197,0.0,0.0,0.0,0.011839914028559414,0.011500261159879819
31,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.066284608758986,0.98469375,0.062253220312297346,0.985125,0.0013030093213963678,0.9825711017300631,0.9876788982699369,34.861073488616945,0.0,0.0,0.0,0.011895829116020882,0.012101782153759682
32,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.06073477285951376,0.98549375,0.05685249284654856,0.984328125,0.0013196940379474646,0.9817415246856229,0.9869147253143771,34.51706652622223,0.0,0.0,0.0,0.01204599097243377,0.012256902799010276
33,1,1,1,1,0.95,0.3,5,4,100,50,1.0,0.05952806177213788,0.98639375,0.07196319226920604,0.98253125,0.0015048485958284751,0.9795817467521761,0.9854807532478238,35.238824335098265,0.0,0.0,0.0,0.011979564308268681,0.011925338374716895
