epoch,seed,use_fw,use_ln,S,lambda,eta,T_bind,delta_wait,d_g,d_h,beta,train_loss,train_acc,valid_loss,valid_acc,valid_acc_se,valid_acc_lo,valid_acc_hi,specA,froA,addAh_norm,logit_margin,alpha_dyn_train,alpha_dyn_valid
1,2,1,1,1,0.95,0.3,5,10,100,50,1.0,2.0202382595062254,0.210609375,1.5622252707481383,0.351375,0.0035423162579003996,0.3444320601345152,0.35831793986548477,133.51388277626037,0.0,0.0,0.0,0.2591726146021485,0.1398290724158287
2,2,1,1,1,0.95,0.3,5,10,100,50,1.0,1.503311570072174,0.350315625,1.4391290731430053,0.354609375,0.0034839316447488355,0.3477808689762923,0.3614378810237077,88.15088338928223,0.0,0.0,0.0,0.13657703765213489,0.1378782728612423
3,2,1,1,1,0.95,0.3,5,10,100,50,1.0,1.4470231055259704,0.348453125,1.4405929069519043,0.3475,0.0036989765004762517,0.3402500060590665,0.35474999394093343,92.87168539733887,0.0,0.0,0.0,0.15558449071317912,0.17318478361815215
4,2,1,1,1,0.95,0.3,5,10,100,50,1.0,1.42705823084116,0.353859375,1.4613495111763477,0.406015625,0.00405692510504676,0.39806405179410836,0.4139671982058916,83.68942760925293,0.0,0.0,0.0,0.1992132925787568,0.22450955594480038
5,2,1,1,1,0.95,0.3,5,10,100,50,1.0,1.0160212297514082,0.583009375,0.5878413528166712,0.7675,0.004030101066636376,0.7596010019093926,0.7753989980906073,31.248111681842804,0.0,0.0,0.0,0.16670198448181153,0.10255128787457943
6,2,1,1,1,0.95,0.3,5,10,100,50,1.0,0.4489867463480681,0.816875,0.33349718791618943,0.861078125,0.0034517623417972027,0.8543126708100776,0.8678435791899225,17.444985171031952,0.0,0.0,0.0,0.0794900261387229,0.06025728859901429
7,2,1,1,1,0.95,0.3,5,10,100,50,1.0,0.3046044622834772,0.88444375,0.2851375390589237,0.904390625,0.003041255311522631,0.8984297645894157,0.9103514854105843,17.825714627456666,0.0,0.0,0.0,0.055420310139656065,0.050711409787833686
8,2,1,1,1,0.95,0.3,5,10,100,50,1.0,0.227513359297812,0.924715625,0.18906675840727985,0.940671875,0.002472846628703797,0.9358250956077406,0.9455186543922595,18.781871115112306,0.0,0.0,0.0,0.04528648010790348,0.04240308464169502
9,2,1,1,1,0.95,0.3,5,10,100,50,1.0,0.18097973489277064,0.94620625,0.17558735472150147,0.95071875,0.002338188123006366,0.9461359012789075,0.9553015987210924,18.936875645542145,0.0,0.0,0.0,0.039429996529221537,0.03994165216684341
10,2,1,1,1,0.95,0.3,5,10,100,50,1.0,0.14462057309523224,0.960115625,0.1567044221125543,0.95834375,0.0021248545868426767,0.9541790350097884,0.9625084649902117,19.96088318414688,0.0,0.0,0.0,0.035823495466709133,0.03353906923383475
11,2,1,1,1,0.95,0.3,5,10,100,50,1.0,0.1313832123283297,0.964475,0.09152171587385237,0.97546875,0.0016633997072296712,0.9722084865738299,0.9787290134261701,21.45418226585388,0.0,0.0,0.0,0.03378104677915573,0.03367990580648184
12,2,1,1,1,0.95,0.3,5,10,100,50,1.0,0.10923934541903436,0.973025,0.11429141321964562,0.97090625,0.0018281465451007834,0.9673230827716024,0.9744894172283975,22.205401691055297,0.0,0.0,0.0,0.03195297859579325,0.031066105899214744
13,2,1,1,1,0.95,0.3,5,10,100,50,1.0,0.09930861319750547,0.975325,0.0878928253147751,0.979,0.0015171179641704214,0.9760264487902259,0.981973551209774,21.564786212158204,0.0,0.0,0.0,0.030688043326735498,0.030510914702713488
14,2,1,1,1,0.95,0.3,5,10,100,50,1.0,0.08981250814683735,0.978640625,0.09504779586941003,0.977046875,0.001593537065283203,0.9739235423520449,0.980170207647955,22.000145054149627,0.0,0.0,0.0,0.02887747120529413,0.02773156357258558
15,2,1,1,1,0.95,0.3,5,10,100,50,1.0,0.0914438705150038,0.978553125,0.08361123484186828,0.979453125,0.0015644831321326386,0.97638673806102,0.98251951193898,23.628966742515566,0.0,0.0,0.0,0.027559204483032226,0.0282092363640666
16,2,1,1,1,0.95,0.3,5,10,100,50,1.0,0.08417784814722835,0.978884375,0.07768617349304259,0.9813125,0.0014443674724850275,0.9784815397539294,0.9841434602460707,22.99395955657959,0.0,0.0,0.0,0.02691680957496166,0.026502794584631922
17,2,1,1,1,0.95,0.3,5,10,100,50,1.0,0.08133774432577193,0.9802125,0.07403463323228061,0.98296875,0.0014226556105438363,0.9801803450033341,0.9857571549966658,25.203529770469665,0.0,0.0,0.0,0.026284178563952446,0.024808765318989758
18,2,1,1,1,0.95,0.3,5,10,100,50,1.0,0.0752545964114368,0.98161875,0.07156523154489695,0.9834375,0.0013907269169588172,0.9807116752427607,0.9861633247572392,27.2951379945755,0.0,0.0,0.0,0.02486650756984949,0.024636755959689616
19,2,1,1,1,0.95,0.3,5,10,100,50,1.0,0.07430375307016075,0.9840875,0.06407930176705122,0.98428125,0.0012918199390186593,0.9817492829195235,0.9868132170804765,29.60223991088867,0.0,0.0,0.0,0.024567828280329704,0.02478907216191292
20,2,1,1,1,0.95,0.3,5,10,100,50,1.0,0.07283016834259033,0.984778125,0.08023086029291153,0.98390625,0.0013019499264657845,0.9813544281441271,0.9864580718558729,31.381070957374572,0.0,0.0,0.0,0.024204919379651548,0.024130041338503362
21,2,1,1,1,0.95,0.3,5,10,100,50,1.0,0.07104183600433171,0.98546875,0.0656851701848209,0.985171875,0.0012651404829456614,0.9826921996534266,0.9876515503465735,34.23815118579864,0.0,0.0,0.0,0.02382703122884035,0.024557933616638185
22,2,1,1,1,0.95,0.3,5,10,100,50,1.0,0.06695237015411258,0.98528125,0.0641789436135441,0.986609375,0.0012391048581958226,0.9841807294779362,0.9890380205220638,37.07937689151764,0.0,0.0,0.0,0.023759043778479098,0.023608693726360794
