epoch,seed,use_fw,use_ln,S,lambda,eta,T_bind,delta_wait,d_g,d_h,beta,train_loss,train_acc,valid_loss,valid_acc,valid_acc_se,valid_acc_lo,valid_acc_hi,specA,froA,addAh_norm,logit_margin,alpha_dyn_train,alpha_dyn_valid
1,2,1,1,1,0.95,0.3,5,8,100,50,1.0,2.042231133270264,0.202321875,1.5554283246994018,0.350703125,0.0035970258759241945,0.3436529542831886,0.3577532957168114,134.62480300064087,0.0,0.0,0.0,0.263397728610701,0.13993880806863307
2,2,1,1,1,0.95,0.3,5,8,100,50,1.0,1.522058336353302,0.3489,1.4932808208465576,0.34671875,0.0035426962521625097,0.3397750653457615,0.3536624346542385,70.62841228027344,0.0,0.0,0.0,0.13111604378223418,0.13268607393569418
3,2,1,1,1,0.95,0.3,5,8,100,50,1.0,1.4695125861644744,0.345540625,1.421003502368927,0.35609375,0.003571263550676839,0.3490940734406734,0.3630934265593266,71.98168350143433,0.0,0.0,0.0,0.14740555505189631,0.1635302509483364
4,2,1,1,1,0.95,0.3,5,8,100,50,1.0,1.3811230232179166,0.39089375,0.8926112100183964,0.64215625,0.004253452473072797,0.6338194831527773,0.6504930168472227,60.979930272865296,0.0,0.0,0.0,0.17141803484989537,0.1460701994796594
5,2,1,1,1,0.95,0.3,5,8,100,50,1.0,0.4405578828707337,0.831009375,0.24017479491233826,0.913859375,0.0029021166983936456,0.9081712262711484,0.9195475237288516,18.85424510526657,0.0,0.0,0.0,0.08689177357157071,0.05856660339567397
6,2,1,1,1,0.95,0.3,5,8,100,50,1.0,0.20860182127095758,0.931371875,0.17963240956515072,0.948640625,0.002309210940562532,0.9441145715564975,0.9531666784435026,17.88875358877182,0.0,0.0,0.0,0.048901328278581305,0.039243532442384294
7,2,1,1,1,0.95,0.3,5,8,100,50,1.0,0.14866727627813817,0.95933125,0.11909792425297201,0.970734375,0.0018252353216213887,0.9671569137696221,0.974311836230378,17.816810860729216,0.0,0.0,0.0,0.03661890838974052,0.033111088976264
8,2,1,1,1,0.95,0.3,5,8,100,50,1.0,0.10987375437170267,0.973909375,0.09436095222085715,0.976328125,0.0016327076015543243,0.9731280181009535,0.9795282318990465,17.459210073566435,0.0,0.0,0.0,0.028983836306797132,0.026023779448535705
9,2,1,1,1,0.95,0.3,5,8,100,50,1.0,0.10300105495937169,0.976503125,0.11148035822808743,0.976015625,0.0016038402688106496,0.9728720980731311,0.979159151926869,16.889277081871032,0.0,0.0,0.0,0.02489226810468568,0.022650109072526296
10,2,1,1,1,0.95,0.3,5,8,100,50,1.0,0.09743782490603625,0.97839375,0.0991752797961235,0.977734375,0.0015859828287441268,0.9746258486556616,0.9808429013443385,17.1542843957901,0.0,0.0,0.0,0.021689180951979425,0.02127017682459619
